鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
義竹鄉,土地,五間厝段五厝小段520地號,1098.0,,特定農業區,農牧用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,878400,800,,0.0,0,,RPRNMLTJOHLGFBQ27DA,0.0,0.0,0.0,無,
溪口鄉,土地,坪頂段1158-1地號,393.29,農,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,1271,,0.0,0,,RPVNMLSJOHLGFCQ67DA,0.0,0.0,0.0,無,001
東石鄉,土地,下揖子寮新段828地號,59.21,,鄉村區,乙種建築用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,110000,1858,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKOHLGFBQ09EA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝新段584地號,632.17,,一般農業區,農牧用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,260453,412,,0.0,0,,RPRNMLPKOHLGFBQ96DA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝新段584地號,1249.44,,一般農業區,農牧用地,1150609,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,525924,421,,0.0,0,,RPSNMLPKOHLGFBQ07DA,0.0,0.0,0.0,無,
太保市,土地,過溝段過溝小段1657-3地號,2260.0,,特定農業區,農牧用地,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,1549,,0.0,0,未登記建物；,RPRNMLLKOHLGFDQ76DA,0.0,0.0,0.0,無,
東石鄉,土地,海埔段海埔小段213地號,1316.0,,一般農業區,農牧用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,456,,0.0,0,,RPPNMLPKOHLGFBQ86EA,0.0,0.0,0.0,無,
大林鎮,土地,平林段159-1地號,22.62,住,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,444795,19664,,0.0,0,,RPRNMLMKOHLGFCQ86EA,0.0,0.0,0.0,無,
水上鄉,土地,下寮新段707-3地號,190.3,,鄉村區,乙種建築用地,1150605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2878000,15123,,0.0,0,,RPPNMLPKOHLGFDQ07EA,0.0,0.0,0.0,無,
水上鄉,土地,下寮新段707地號,90.31,,鄉村區,乙種建築用地,1150605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,507000,5614,,0.0,0,,SPPNMLPKOHLGFDQ17EA,0.0,0.0,0.0,無,
六腳鄉,土地,港尾寮段豐美小段67地號,1831.0,,特定農業區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2190000,1196,,0.0,0,,RPTNMLRJNHLGFBQ17DA,0.0,0.0,0.0,無,
