編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLSKNHLGFDJ66CC,2,87.92,集合住宅,鋼筋混凝土造,113年7月4日,七層,,
RPQNMLSKNHLGFDJ66CC,2,28.18,本共有部分之項目有停車空間、梯廳、管理委員會空間、樓梯間等四項,鋼筋混凝土造,113年7月4日,七層,,
RPPNMLPKNHLGFDJ88CC,5,60.42,集合住宅,鋼筋混凝土造,110年1月4日,五層,,
RPPNMLPKNHLGFDJ88CC,5,14.64,共有部分,鋼筋混凝土造,110年1月4日,五層,,
RPQNMLQLNHLGFBJ98CC,17,100.48,住家用,鋼筋混凝土造,98年5月20日,四層,,
RPPNMLMLNHLGFBJ48CC,19,19.84,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPUNMLKLNHLGFBJ78CC,12,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPWNMLTKNHLGFBJ17CC,7,85.51,住家用,鋼筋混凝土造,108年3月20日,十四層,,
RPWNMLTKNHLGFBJ17CC,7,79.84,本共有部分之項目有停車空間、水箱、消防機房、梯廳、汙雨水機房、排煙室、緊急發電機室、防空避難室兼停車空間、台電配電室、電信室、開放空間、資源回收室、管理委員會空間、公共服務空間、管委會使用空間、樓梯間、水錶室、昇降機機房等１８項。,鋼筋混凝土造,108年3月20日,十四層,,
RPRNMLKLNHLGFBJ48CC,12,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPXNMLTKNHLGFBJ27CC,3,42.00,集合住宅,鋼筋混凝土造,111年12月1日,七層,,
RPTNMLKLNHLGFBJ68CC,12,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPXNMLTKNHLGFBJ27CC,3,80.76,本共有部分之項目有停車空間、梯間、蓄水池、消防泵浦室、雨水回收機房兼汙水機房、機房、溫泉機房、台電配電室、發電機室、垃圾處理室、管委會使用空間、交誼室、游泳池、電信機房、警衛室、水箱等十六項。,鋼筋混凝土造,111年12月1日,七層,,
RPPNMLKLNHLGFBJ28CC,33,57.92,住家用,鋼筋混凝土造,82年9月23日,十二層,,
RPPNMLKLNHLGFBJ28CC,33,10.88,共有部分,鋼筋混凝土造,82年9月23日,十二層,,
RPPNMLKLNHLGFBJ28CC,33,6.46,共有部分,鋼筋混凝土造,82年9月23日,十二層,,
RPSNMLKLNHLGFBJ58CC,12,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
