編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMKOHLGFCV07DA,,101.60,住商用,鐵筋水泥磚,,二層,一層 二層 騎樓,全筆移轉
RPPNMLTJOHLGFCV77EA,43,88.52,住家用,加強磚造,72年11月2日,二層,一層 二層,全筆移轉
RPSNMLQJNHLGFAV37DA,51,91.17,住家用,鐵筋水泥磚,64年8月26日,二層,一層 二層 騎樓,全筆移轉
RPPNMLSJOHLGFAV37DA,36,92.71,鄉村住宅,加強磚造,78年12月26日,二層,一層 二層 屋頂突出物 夾層,全筆移轉
RPRNMLPJOHLGFAV27DA,30,29.35,集合住宅,鋼筋混凝土造,85年6月28日,九層,七層 陽台,全筆移轉
RPRNMLPJOHLGFAV27DA,30,6.33,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPRNMLPJOHLGFAV27DA,30,3.56,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPRNMLSJOHLGFAV57DA,31,124.33,店舖，集合住宅,鋼筋混凝土造,84年1月4日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLKKOHLGFAV86DA,35,7.02,共同使用部份．樓梯間,鋼筋混凝土造,80年7月17日,五層,,持分移轉
RPRNMLKKOHLGFAV86DA,35,72.77,住家用,鋼筋混凝土造,80年7月17日,五層,三層,全筆移轉
RPUNMLKKOHLGFAV17DA,41,110.04,住家用,加強磚造,74年8月14日,二層,一層 二層 陽台 騎樓,全筆移轉
RPQNMLLKOHLGFAV86DA,45,109.71,住家用,鋼筋混凝土造,70年3月27日,二層,一層 二層,全筆移轉
RPSNMLLLNHLGFAV07DA,57,89.10,住家用,鐵筋水泥磚,58年2月1日,二層,一層 二層,全筆移轉
RPPNMLMKOHLGFBV96DA,48,77.12,住家用,鋼筋混凝土加強磚造,66年12月1日,一層,一層 騎樓,全筆移轉
RPQNMLSJOHLGFDV77DA,30,73.45,住家用,加強磚造,85年2月12日,一層,一層,全筆移轉
RPSNMLMJOHLGFAV07DA,,85.68,Ｈ２集合住宅,鋼筋混凝土造,115年2月12日,五層,三層 見其他登記事項,全筆移轉
RPSNMLMJOHLGFAV07DA,,40.68,共有部分,鋼筋混凝土造,115年2月12日,五層,,持分移轉
RPQNMLPKOHLGFAV27DA,36,116.64,住家用,鋼筋混凝土造,79年8月11日,三層,一層 二層 三層,全筆移轉
RPQOMLLKNHLGFAV86DA,20,250.89,店舖、住宅、樓梯間,ＲＣ造,95年9月25日,三層,一層 二層 三層 屋頂突出物 見其他登記事項,全筆移轉
RPPNMLRJNHLGFCV37DA,50,76.04,住家用,鐵皮磚造,65年1月10日,一層,一層,全筆移轉
RPSNMLSJOHLGFAV67DA,,354.66,Ｈ２住宅,鋼筋混凝土造,115年2月10日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPTNMLTJOHLGFAV87DA,53,45.77,住家用,加強磚造,62年7月1日,一層,一層,持分移轉
RPRNMLPKOHLGFAV37DA,37,159.39,住家用,加強磚造,77年9月20日,二層,一層 二層 屋頂突出物,全筆移轉
RPTNMLTJOHLGFAV87DA,53,22.88,住家用,加強磚造,62年7月1日,一層,一層,持分移轉
RPPNMLQLNHLGFAV27DA,36,168.93,住家用,鋼筋混凝土造,79年4月27日,二層,一層 二層 屋頂突出物,全筆移轉
RPQNMLRKMHLGFAV27DA,30,8.37,電梯．樓梯．走道．水箱．機械室．防空避難室及停車間（公共設施．共同使用）,鋼筋混凝土造,84年12月4日,十六層,,持分移轉
RPQNMLRKMHLGFAV27DA,30,26.60,住家用,鋼筋混凝土造,84年12月4日,十六層,十三層 陽台,全筆移轉
RPPNMLPJNHLGFAV96DA,14,261.30,住家用,ＲＣ造,101年5月2日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLNKMHLGFAV76DA,15,240.02,住家用,ＲＣ造,100年6月30日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLKMNHLGFAV76DA,,43.14,Ｈ２集合住宅,鋼筋混凝土造,114年12月26日,五層,一層 見其他登記事項,全筆移轉
RPPNMLKMNHLGFAV76DA,,10.87,共有部分,鋼筋混凝土造,114年12月26日,五層,,持分移轉
RPUNMLTJMHLGFAV77DA,12,192.51,住家用,ＲＣ造,103年8月14日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPQNMLKMLHLGFAV66DA,,231.32,Ｈ２住宅,鋼筋混凝土造,114年11月19日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPQNMLKMNHLGFAV86DA,,74.06,Ｈ２集合住宅,鋼筋混凝土造,114年12月26日,五層,一層 見其他登記事項,全筆移轉
RPQNMLKMNHLGFAV86DA,,31.33,共有部分,鋼筋混凝土造,114年12月26日,五層,,持分移轉
RPRNMLKMNHLGFAV96DA,,76.89,Ｈ２集合住宅,鋼筋混凝土造,114年12月26日,五層,二層 見其他登記事項,全筆移轉
RPRNMLKMNHLGFAV96DA,,43.11,共有部分,鋼筋混凝土造,114年12月26日,五層,,持分移轉
RPSNMLKMNHLGFAV07DA,,64.86,Ｈ２集合住宅,鋼筋混凝土造,114年12月26日,五層,二層 見其他登記事項,全筆移轉
RPSNMLKMNHLGFAV07DA,,16.44,共有部分,鋼筋混凝土造,114年12月26日,五層,,持分移轉
