鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹北市,租賃房屋,新竹縣竹北市民權街１７巷１號十一樓之３,0.0,,,,1150515,土地0建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840420,63.09,2,1,1,有,有,有,13000,206,,0.0,0,,RPSNMLNJOHLGFBJ78CC,整棟(戶)出租,有,1150526~1180525,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹北市,租賃房屋,新竹縣竹北市中央路２２３號二樓,0.0,,,,1150519,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821210,115.49,3,2,2,有,無,無,22000,190,,0.0,0,,RPPNMLOJOHLGFBJ58CC,整棟(戶)出租,無,1150601~1160531,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
竹東鎮,租賃房屋,新竹縣竹東鎮北興路一段５６３號２樓,0.0,,,,1150511,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0821222,301.3,4,2,5,有,無,無,38000,126,,0.0,0,租金總額含管理費；,RPPNMLOJOHLGFCJ68CC,整棟(戶)出租,無,1150601~1170531,有,冷氣、冰箱,
湖口鄉,租賃房屋,新竹縣湖口鄉中興二巷２號３樓３室,0.0,,,,1150514,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,,370.18,5,1,7,有,無,無,8000,22,,0.0,0,租金總額含水費；,RPSNMLOJOHLGFDJ09CC,分租套房,無,1150515~1160514,無,冷氣、熱水器、電視機、網路,
竹北市,租賃房屋,新竹縣竹北市勝利六街５０號５樓之５,0.0,,,,1150518,土地0建物1車位0,見其他登記事項,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0930309,35.64,1,0,1,有,有,無,14000,393,,0.0,0,,RPPNMLSJOHLGFBJ98CC,獨立套房,有,1150511~1170510,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
竹北市,租賃房屋+車位,新竹縣竹北市六家一路一段２５３號６樓,0.0,,,,1150520,土地0建物1車位1,六層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140819,222.19,3,2,2,有,有,有,68000,306,坡道平面,39.72,0,租金總額含管理費；其他含稅、車位費用；,RPPNMLTJOHLGFBJ09CC,整棟(戶)出租,有,1150520~1160519,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹北市,租賃房屋,新竹縣竹北市光明三路３７號四樓之二,0.0,,,,1150512,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840124,47.11,1,1,1,有,有,有,15000,318,,0.0,0,,RPTNMLTJOHLGFBJ86CC,獨立套房,有,1150515~1180514,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹東鎮,租賃房屋,新竹縣竹東鎮旭光一路２３６號五樓,0.0,,,,1150515,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,1131226,200.45,3,2,2,有,有,有,26500,132,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLTJOHLGFCJ56CC,整棟(戶)出租,有,1150530~1180529,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
湖口鄉,租賃房屋,新竹縣湖口鄉成功路１９０號八樓,0.0,,,,1150514,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841230,137.48,3,2,2,有,有,無,12000,87,,0.0,0,,RPRNMLTJOHLGFDJ86CC,整棟(戶)出租,有,1150515~1160514,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉成功路１９２號七樓,0.0,,,,1150514,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841230,101.60000000000001,3,2,2,有,有,無,10000,98,,0.0,0,,RPSNMLTJOHLGFDJ96CC,整棟(戶)出租,有,1150515~1160514,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉成功路１８６號十一樓,0.0,,,,1150514,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841230,127.35,3,2,2,有,有,無,12000,94,,0.0,0,,RPTNMLTJOHLGFDJ07CC,整棟(戶)出租,有,1150520~1160519,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉勝利路二段２５４號,0.0,,,,1150515,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,,24.97,11,9,10,有,無,有,16000,641,,0.0,0,這層樓總共有九間格局。每間格局面積都均大，所以面積是除9間房。,RPQNMLLKOHLGFDJ68CC,分租套房,無,1150515~1160515,無,冷氣、熱水器、電視機、冰箱,一般代管
