鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
安樂區,租賃房屋,基隆市安樂區定國街１１巷７６號,0.0,,,,1150511,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0640430,66.28,3,1,2,有,無,有,13000,196,,0.0,0,續租案件；,RPPNMLMKNHLGFDC87CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,基隆市信義區深澳坑路２之５號５樓之８,0.0,,,,1150511,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,40.29,1,1,1,有,有,有,8500,211,,0.0,0,,RPVNMLMKNHLGFDC48CC,獨立套房,有,1150601~1160531,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１７１號１２樓,0.0,,,,1150513,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,84.79,2,1,2,有,有,有,12000,142,,0.0,0,,RPRNMLNKNHLGFDC18CC,整棟(戶)出租,有,1150520~1160519,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,基隆市信義區信二路６５號１１樓,0.0,,,,1150513,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870112,124.47,2,2,2,有,有,無,16500,133,,0.0,0,續租案件；,RPPNMLOKNHLGFDC08CC,整棟(戶)出租,無,1150525~1160524,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區和豐街２３７號８樓,0.0,,,,1150513,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130716,123.38,2,1,1,有,有,無,13000,105,,0.0,0,本件管理費2000由出租人負擔未租賃車位，建物登記含有車位面積；續租案件；,RPQNMLOKNHLGFDC18CC,整棟(戶)出租,有,1150611~1160610,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區新豐街４６０號之８ ３樓,0.0,,,,1150513,土地0建物1車位0,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,43.24,1,1,1,有,有,有,10000,231,,0.0,0,續租案件；,RPUNMLOKNHLGFDC58CC,獨立套房,有,1150515~1160514,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
安樂區,租賃房屋,基隆市安樂區基金一路２０８巷１３８弄１１號２樓,0.0,,,,1150514,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840811,33.120000000000005,1,0,1,有,無,有,7000,211,,0.0,0,,RPOOMLOKNHLGFDC08CC,獨立套房,無,1150517~1160516,無,冷氣、洗衣機、電視機、冰箱,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區新豐街３３３巷５４號３樓,0.0,,,,1150514,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841122,56.449999999999996,1,0,1,有,有,有,13000,230,,0.0,0,續租案件；,RPROMLOKNHLGFDC38CC,獨立套房,有,1150520~1160519,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
七堵區,租賃房屋,基隆市七堵區光明路２０４號４樓,0.0,,,,1150511,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800505,82.25,3,2,1,有,無,有,14000,170,,0.0,0,,RPWOMLOKNHLGFDC88CC,整棟(戶)出租,無,1150512~1160511,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１３８號１５樓,0.0,,,,1150512,土地0建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,71.06,1,2,2,有,有,有,15500,218,,0.0,0,多人共同承租2；租金總額含管理費；,RPPNMLOKNHLGFDC18DC,整棟(戶)出租,有,1150515~1160514,有,冷氣、熱水器、洗衣機、電視機、冰箱,
中正區,租賃房屋,基隆市中正區新豐街３０３巷１９弄３號３樓,0.0,,,,1150514,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,105.38,3,1,1,有,無,有,15000,142,,0.0,0,續租案件；,RPQNMLPKNHLGFDC28CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,基隆市信義區東信路３５巷４之３號,0.0,,,,1150511,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720208,92.88,3,1,1,有,無,無,9000,97,,0.0,0,續租案件；,RPPOMLPKNHLGFDC28CC,整棟(戶)出租,無,1150515~1160514,無,熱水器、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１５１號１６樓,0.0,,,,1150511,土地0建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.22,1,0,1,有,有,有,6500,208,,0.0,0,續租案件；,RPQOMLPKNHLGFDC38CC,獨立套房,有,1150520~1160519,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１７７號１１樓,0.0,,,,1150513,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,145.66,3,2,2,有,有,有,14500,100,,0.0,0,未租賃車位，建物登記含有車位面積；,RPROMLPKNHLGFDC48CC,整棟(戶)出租,有,1150516~1160515,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路２３０巷２２弄６號,0.0,,,,1150513,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690717,93.15,3,2,2,有,無,有,15000,161,,0.0,0,,RPSOMLPKNHLGFDC58CC,整棟(戶)出租,無,1150516~1160515,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路２１２巷８弄１５之３號,0.0,,,,1150511,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711013,104.43,3,2,2,有,無,有,9000,86,,0.0,0,續租案件；,RPUOMLPKNHLGFDC78CC,整棟(戶)出租,無,1150515~1160414,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
仁愛區,租賃房屋,基隆市仁愛區愛九路２５巷５號,0.0,,,,1150512,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0510101,84.94,6,1,2,有,無,無,18000,212,,0.0,0,續租案件；,RPVOMLPKNHLGFDC88CC,整棟(戶)出租,無,1150520~1160519,無,冷氣,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街８８號１２樓,0.0,,,,1150513,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,105.66,2,1,2,有,有,有,10000,95,,0.0,0,未租賃車位，建物登記含有車位面積；,RPWOMLPKNHLGFDC98CC,整棟(戶)出租,有,1150520~1160519,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
