鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
安樂區,車位,基隆市安樂區中和路８３號等共有部分,0.0,,,,1150601,土地0建物1車位1,,,其他,,,,41.26,0,0,0,無,有,1700000,,坡道平面,41.26,1700000,建物坐落地號：代天府段898地號；僅車位交易；,RPXOMLMJOHLGFDC68DA,0.0,0.0,0.0,有,01
中正區,房地(土地+建物),基隆市中正區觀海街１５８號６樓,22.39,住,,,1150601,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,112.59,3,2,2,有,有,5600000,49738,,0.0,0,,RPPPMLMJOHLGFDC97DA,80.75,0.0,11.69,有,
七堵區,車位,基隆市七堵區明德二路１５之５號３樓等共用,0.09,住,,,1150606,土地1建物1車位1,,,其他,,,,20.16,0,0,0,無,有,220000,,坡道機械,20.16,220000,僅車位交易；,RPPOMLSJOHLGFDC48DA,0.0,0.0,0.0,有,02
七堵區,土地,長安段344地號,33.06,,鄉村區,交通用地,1150529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1660000,50212,,0.0,0,使用地類別:交通用地地上有未登記建物占用,RPVOMLMJOHLGFDC48DA,0.0,0.0,0.0,無,
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街２２７號,55.86,住,,,1150518,土地2建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701008,115.49000000000001,0,0,0,無,無,19700000,170578,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPUNMLSJOHLGFDC88DA,112.34,0.0,0.0,無,03
中正區,房地(土地+建物),基隆市中正區豐稔街２６巷６之４號,25.8,商,,,1150506,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690130,80.96,2,1,2,有,無,2550000,31497,,0.0,0,陽台外推；頂樓加蓋；,RPWNMLSJOHLGFDC09DA,80.96,0.0,0.0,無,04
仁愛區,房地(土地+建物),基隆市仁愛區曲水街１９巷５號,51.0,住,,,1150529,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0560400,72.9,3,3,3,有,無,6400000,87791,,0.0,0,3樓及4樓其他增建；,RPOOMLSJOHLGFDC38DA,72.9,0.0,0.0,無,
暖暖區,房地(土地+建物),基隆市暖暖區源遠路３４號７樓,15.01,住,,,1150502,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840316,99.66000000000001,3,1,1,有,無,5250000,52679,,0.0,0,屋況須修繕住戶輪流任管理職頂樓增建 陽台外推,RPUOMLLKNHLGFDC28DA,71.91,1.41,6.47,有,05
中山區,房地(土地+建物),基隆市中山區復興路２３０巷２４弄３之１號,37.34,住,,,1150516,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690717,93.15,3,1,2,有,無,3600000,38647,,0.0,0,部分須修繕,RPUNMLSKNHLGFDC88DA,93.15,0.0,0.0,無,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街１２５號１４樓,32.95,住,,,1150506,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,181.14,4,2,2,有,有,11900000,65695,坡道平面,28.62,0,,RPWNMLMJOHLGFDC48DA,100.52,0.0,10.63,有,06
中正區,車位,基隆市中正區新豐街４７０號等共同使用,0.0,,,,1150529,土地0建物1車位1,,,其他,,,,34.17,0,0,0,無,有,1800000,,坡道平面,34.16,1800000,建物坐落地號：調和段1415地號；僅車位交易；,RPTNMLSJOHLGFDC78DA,0.0,0.0,0.0,有,07
仁愛區,建物,基隆市仁愛區劉銘傳路１１巷２４弄８之２號,0.0,,,,1150525,土地0建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0641021,9.34,2,1,1,有,無,1500000,160600,,0.0,0,建物坐落地號：延年段865地號；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLTJOHLGFDC48DA,9.34,0.0,0.0,無,
仁愛區,建物,基隆市仁愛區劉銘傳路１１巷２４弄８之１號,0.0,,,,1150525,土地0建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0641021,19.3,2,1,1,有,無,1700000,88083,,0.0,0,建物坐落地號：延年段865地號；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLTJOHLGFDC58DA,19.3,0.0,0.0,無,
七堵區,房地(土地+建物),基隆市七堵區長安街２１０巷２弄３號,39.69,,鄉村區,乙種建築用地,1150510,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710223,63.29,3,2,1,有,無,4700000,74261,,0.0,0,其他增建；,RPVNMLTJOHLGFDC09DA,52.59,10.7,0.0,無,08
安樂區,房地(土地+建物),基隆市安樂區武聖街４９巷７７號,131.3,住,,,1150507,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0841107,222.82999999999998,7,5,5,有,有,16800000,75394,,0.0,0,陽台外推；頂樓加蓋；其他增建；未登記建物；,RPTOMLRJNHLGFDC68DA,106.44,52.23,15.22,無,09
七堵區,房地(土地+建物),基隆市七堵區福三街６７之４號,19.22,住,,,1150515,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760805,88.45,3,1,1,有,無,5000000,56529,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPRNMLPLNHLGFDC38DA,88.45,0.0,0.0,無,10
仁愛區,房地(土地+建物),基隆市仁愛區龍安街９６巷２弄３號,49.0,,,,1150517,土地1建物1車位0,全,一層,透天厝,住家用,木造,,36.91,1,1,1,有,無,1500000,40639,,0.0,0,,RPTNMLTJOHLGFDC88DA,36.91,0.0,0.0,無,
信義區,房地(土地+建物),基隆市信義區崇法街５５巷４之１號,27.75,住,,,1150528,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660623,64.41,2,1,1,有,無,1200000,18631,,0.0,0,屋況不佳,RPWNMLTJOHLGFDC56DA,64.41,0.0,0.0,無,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路１０２號六樓,26.78,住,,,1150501,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,216.93,4,2,2,有,有,18700000,86203,坡道平面,35.96,0,,RPRNMLKKOHLGFDC87DA,119.51,1.16,12.66,有,11
安樂區,房地(土地+建物),基隆市安樂區武隆街１０３巷４１號,77.49,住,,,1150506,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0681026,98.69,3,1,2,有,無,3000000,30398,,0.0,0,頂樓加蓋鐵皮頂樓加蓋；,RPWNMLKKOHLGFDC38DA,89.99,4.35,4.35,無,
中正區,房地(土地+建物),基隆市中正區中正路１０５巷１０之３號,25.5,住,,,1150506,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630531,73.59,3,2,1,有,無,700000,9512,,0.0,0,,RPRNMLLKOHLGFDC97DA,73.59,0.0,0.0,無,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路１３６號十三樓,23.64,住,,,1150513,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,197.87,3,2,2,有,有,15800000,79850,坡道平面,31.21,0,含機車位B4-A12含裝潢費；含傢俱設備費；,RPWNMLMKOHLGFDC58DA,104.36,1.41,12.64,有,12
信義區,土地,基瑞段19地號,453.54,住,,,1150518,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18500000,40790,,0.0,0,未登記建物；,RPQNMLLKOHLGFDC97EA,0.0,0.0,0.0,無,13
中正區,房地(土地+建物)+車位,基隆市中正區中正路１６６之１號十五樓之３,12.21,商,,,1150522,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120926,152.63,3,2,2,有,有,20460000,139096,坡道機械,17.04,1600000,土地價款7921000元建物價款10939000元車位價款1600000元,RPVNMLTLNHLGFDC56DA,79.19,2.85,9.15,有,
信義區,房地(土地+建物),基隆市信義區培德路１８５之８號,19.07,住,,,1150517,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710501,81.54,3,1,1,有,無,2500000,30660,,0.0,0,,RPPNMLLKOHLGFDC77DA,70.0,0.0,11.54,無,
信義區,房地(土地+建物)+車位,基隆市信義區深溪路３８巷１之１號五樓,30.84,住,,,1150502,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061109,121.25,3,2,1,有,有,12400000,102268,坡道平面,21.86,0,,RPQOMLPJOHLGFDC28DA,59.07,2.03,4.86,有,14
安樂區,房地(土地+建物),基隆市安樂區樂利三街３２巷１０弄２９之４號,45.17,,,,1150509,土地6建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,78.6,3,2,2,有,無,1900000,24173,,0.0,0,,RPPNMLRJOHLGFDC28DA,78.6,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區信一路１７７號２５樓之１,3.83,都市：其他:道路用地,,,1150521,土地2建物1車位0,二十五層,三十三層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0900221,62.76,1,0,1,有,有,6900000,109943,,0.0,0,,RPXNMLLKOHLGFDC58DA,34.2,0.0,3.81,有,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３８巷２３之２號,42.4,,,,1150531,土地12建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,64.99,3,2,1,有,無,3170000,48777,,0.0,0,陽台外推；,RPSNMLMKOHLGFDC18DA,57.1,0.0,7.89,無,
中正區,房地(土地+建物)+車位,基隆市中正區觀海街１０５號１３樓,23.4,住,,,1150510,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,162.76999999999998,3,2,2,有,有,6000000,36862,坡道平面,0.0,0,陽台外推；,RPTOMLMKOHLGFDC38DA,80.78,0.0,11.69,有,
中山區,土地,新中山段817地號,53.01,商,,,1150521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7740520,146020,,0.0,0,政府機關標讓售；,RPQNMLPKOHLGFDC38EA,0.0,0.0,0.0,無,
