鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
長治鄉,房地(土地+建物),屏東縣長治鄉香楊路３３號十二樓之十五,3.58,商,,,1150601,土地4建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841006,48.089999999999996,1,0,1,有,有,2000000,41589,,0.0,0,,RPQNMLKKOHLGFAT56DA,34.76,0.0,0.0,有,
來義鄉,土地,丹林段2086-30地號,1207.0,,山坡地保育區,農牧用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,373,,0.0,0,,RPXNMLTJOHLGFCT28DA,0.0,0.0,0.0,無,001
車城鄉,土地,保新段508地號,1300.83,,一般農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,861156,662,,0.0,0,,RPPNMLLKOHLGFET96DA,0.0,0.0,0.0,無,002
屏東市,房地(土地+建物),屏東縣屏東巿公裕街３５３巷３８號二樓,5.92,住,,,1150603,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0970305,14.61,1,1,1,有,有,850000,58179,,0.0,0,,RPTOMLKKOHLGFAT96DA,6.27,0.85,2.66,有,003
屏東市,土地,公園段三小段50-20地號,5.0,都市：其他:道路用地,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,130000,,0.0,0,未登記建物；,RPPNMLLKOHLGFAT56DA,0.0,0.0,0.0,無,004
南州鄉,土地,萬華段293-1地號,13.04,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24776,1900,,0.0,0,協議價購；,RPPNMLKKOHLGFDT76DA,0.0,0.0,0.0,無,
南州鄉,土地,萬華段294-1地號,55.2,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,102670,1860,,0.0,0,協議價購；,RPQNMLKKOHLGFDT86DA,0.0,0.0,0.0,無,005
南州鄉,土地,萬華段294-1地號,89.09,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,165709,1860,,0.0,0,協議價購；,RPRNMLKKOHLGFDT96DA,0.0,0.0,0.0,無,005
南州鄉,土地,萬華段330-1地號,274.69,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,510933,1860,,0.0,0,協議價購；,RPSNMLKKOHLGFDT07DA,0.0,0.0,0.0,無,007
南州鄉,土地,萬華段330-1地號,274.69,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,510933,1860,,0.0,0,協議價購；,RPTNMLKKOHLGFDT17DA,0.0,0.0,0.0,無,007
南州鄉,土地,同安段907-1地號,11.02,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22371,2030,,0.0,0,協議價購；,RPUNMLKKOHLGFDT27DA,0.0,0.0,0.0,無,009
南州鄉,土地,同安段907-1地號,11.02,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22371,2030,,0.0,0,協議價購；,RPWNMLKKOHLGFDT47DA,0.0,0.0,0.0,無,009
枋寮鄉,土地,南山段510地號,142.55,,鄉村區,乙種建築用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,8769,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLMKOHLGFFT27EA,0.0,0.0,0.0,無,
鹽埔鄉,土地,久愛段1地號,291.74,,鄉村區,乙種建築用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,18852,,0.0,0,,RPPNMLPKOHLGFBT07DA,0.0,0.0,0.0,無,011
竹田鄉,土地,新勢段22-4地號,29.0,,特定農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,68425,2359,,0.0,0,承買人為土地佔用人親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPWNMLKKOHLGFCT37DA,0.0,0.0,0.0,無,
潮州鎮,土地,新五魁段387地號,53.74,商,,,1150608,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,55824,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPXOMLLKOHLGFCT67DA,0.0,0.0,0.0,無,
內埔鄉,土地,科大段197地號,231.51,,鄉村區,乙種建築用地,1150601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,2376,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLNKOHLGFCT07DA,0.0,0.0,0.0,無,012
南州鄉,土地,同安段907-1地號,11.02,,一般農業區,水利用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22371,2030,,0.0,0,協議價購；,RPXNMLKKOHLGFDT57DA,0.0,0.0,0.0,無,009
長治鄉,房地(土地+建物),屏東縣長治鄉新民街１３６之１５號,179.87,住,,,1150601,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020621,234.24,4,2,4,有,無,18000000,76844,,0.0,0,其他增建；,RPPNMLMKOHLGFAT66DA,208.77,0.0,25.47,無,014
屏東市,房地(土地+建物),屏東縣屏東巿自由路８５號八樓之八,3.43,商,,,1150605,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831104,36.46,1,1,1,有,有,1120000,30719,,0.0,0,,RPQNMLPKOHLGFAT07DA,21.51,0.0,2.42,有,
潮州鎮,土地,新五魁段377地號,47.88,商,,,1150608,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,73099,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUOMLLKOHLGFCT37DA,0.0,0.0,0.0,無,
林邊鄉,土地,鎮安段455地號,95.58,,鄉村區,乙種建築用地,1150602,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,478826,5010,,0.0,0,含土地增值稅或其他稅費16219元；親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLKOHLGFDT07DA,0.0,0.0,0.0,無,
林邊鄉,土地,鎮安段458地號,155.36,,鄉村區,乙種建築用地,1150602,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,751942,4840,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,SPRNMLLKOHLGFDT17DA,0.0,0.0,0.0,無,015
崁頂鄉,土地,頂忠段615地號,121.85,,鄉村區,乙種建築用地,1150601,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,6155,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLPKOHLGFDT47DA,0.0,0.0,0.0,無,
恆春鎮,房地(土地+建物),屏東縣恆春鎮恒公路１６號十樓之十二,3.18,住,,,1150602,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841117,40.56,1,1,1,有,有,1380000,34024,,0.0,0,其他增建；,RPQNMLNJOHLGFET17DA,18.85,0.0,10.95,有,
滿州鄉,土地,林段233-8地號,155.0,,國家公園區,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,839,,0.0,0,,RPQNMLTJOHLGFET77DA,0.0,0.0,0.0,無,
滿州鄉,土地,束段141地號,3139.0,,國家公園區,,1150611,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,637,,0.0,0,,RPRNMLQKOHLGFET67DA,0.0,0.0,0.0,無,
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉僑德路１４１巷３７號,101.49,住,,,1150608,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820413,171.1,3,1,2,有,無,1500000,8767,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJOHLGFFT77DA,171.1,0.0,0.0,無,
潮州鎮,房地(土地+建物),屏東縣潮州鎮田新路６１巷１３號,37.63,,鄉村區,乙種建築用地,1150609,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0600101,29.2,2,2,1,有,無,1200000,41096,,0.0,0,,RPTNMLPKOHLGFCT57DA,29.2,0.0,0.0,無,
內埔鄉,房地(土地+建物),屏東縣內埔鄉壽比路２６９號四樓之１６,6.47,,鄉村區,乙種建築用地,1150605,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0920501,21.64,1,1,1,有,有,820000,37893,,0.0,0,,RPTNMLQKOHLGFCT67DA,14.11,0.82,0.0,有,016
來義鄉,土地,文樂段238地號,4326.67,,山坡地保育區,林業用地,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,230000,53,,0.0,0,,RPVNMLQKOHLGFCT87DA,0.0,0.0,0.0,無,
牡丹鄉,土地,四林段1605-2地號,1170.0,,山坡地保育區,農牧用地,1150609,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,85,,0.0,0,,RPPNMLQKOHLGFET47DA,0.0,0.0,0.0,無,
佳冬鄉,土地,昌南段82地號,51.03,,一般農業區,農牧用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,21556,,0.0,0,,RPPNMLLKOHLGFFT07DA,0.0,0.0,0.0,無,
春日鄉,土地,久雅住段11-48地號,10000.0,,森林區,林業用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,630000,63,,0.0,0,,RPQNMLQKOHLGFFT67DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿武威街１２９巷２號四樓之二,22.28,住,,,1150503,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821228,125.1,3,2,2,有,有,5350000,42766,坡道平面,0.0,0,,RPOOMLRLNHLGFAT17DA,73.71,0.0,6.9,有,017
屏東市,房地(土地+建物),屏東縣屏東巿公正一街７７號,83.0,住,,,1150512,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650809,115.2,3,3,1,有,無,6300000,54688,,0.0,0,建築物含有:其他增建,RPWNMLSJOHLGFAT87DA,115.2,0.0,0.0,無,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿清寧街２２７之５號,35.48,住,,,1150513,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801101,183.36,4,2,2,有,有,6800000,37086,坡道平面,0.0,0,,RPVNMLTJOHLGFAT87DA,115.85,0.0,11.38,有,018
鹽埔鄉,土地,永隆段695-1地號,3115.03,,一般農業區,農牧用地,1150515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4815000,1546,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKKOHLGFBT66DA,0.0,0.0,0.0,無,
鹽埔鄉,土地,永隆段1138地號,1676.44,,一般農業區,農牧用地,1150526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,1551,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKOHLGFBT76DA,0.0,0.0,0.0,無,
鹽埔鄉,土地,永隆段1216地號,278.14,,一般農業區,甲種建築用地,1150526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1680000,6040,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,SPQNMLLKOHLGFBT86DA,0.0,0.0,0.0,無,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉德美路２５６號三樓之三,47.7,住,,,1150517,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1111017,125.65,3,2,2,有,有,8150000,64863,一樓平面,0.0,0,,RPUNMLSJOHLGFCT87DA,79.07,0.0,9.46,有,019
潮州鎮,土地,檨興段1262地號,72.93,,鄉村區,乙種建築用地,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,12066,,0.0,0,未登記建物；,RPTNMLKKOHLGFCT07DA,0.0,0.0,0.0,無,020
琉球鄉,土地,天台段1036-4地號,615.46,農,,,1150501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10500000,17060,,0.0,0,,RPPNMLQJOHLGFDT27DA,0.0,0.0,0.0,無,
恆春鎮,土地,後壁湖段5地號,3.0,,特定專用區,特定目的事業用地,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,69300,23100,,0.0,0,政府機關標讓售；,RPUNMLNJOHLGFET57DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿民生路３０巷６之３號,33.45,商,,,1150502,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740109,95.80000000000001,3,2,2,有,無,2150000,22443,,0.0,0,,RPQNMLSLNHLGFAT37DA,78.09,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿建國路４７４之１號,79.52,,鄉村區,乙種建築用地,1150512,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830226,230.99,4,3,2,有,無,8300000,35932,,0.0,0,其他增建；,RPPNMLTLNHLGFAT37DA,191.99,21.0,18.0,無,
內埔鄉,房地(土地+建物),屏東縣內埔鄉南山路８８號五樓之４２,5.85,,鄉村區,乙種建築用地,1150531,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0930712,20.78,1,0,1,有,有,700000,33686,,0.0,0,,RPQNMLKKOHLGFCT76DA,10.91,0.0,1.55,有,021
內埔鄉,房地(土地+建物),屏東縣內埔鄉南山路８８號五樓之４１,5.38,,鄉村區,乙種建築用地,1150531,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0930712,19.15,1,0,1,有,有,700000,36554,,0.0,0,,RPRNMLKKOHLGFCT86DA,10.51,0.0,1.55,有,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿公成路６號五樓,55.03,,一般農業區,甲種建築用地,1150502,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111111,131.76,3,2,2,有,有,7300000,55404,一樓平面,0.0,0,,RPRNMLPJOHLGFAT07DA,70.16,0.0,7.68,有,
屏東市,房地(土地+建物),屏東縣屏東巿崇陽街１５５巷３４號,68.0,住,,,1150514,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0780710,155.85,4,2,3,有,無,7100000,45557,,0.0,0,頂樓加蓋；其他增建；,RPRNMLKKOHLGFAT66DA,107.71,30.15,17.99,無,022
新園鄉,土地,上烏龍段681地號,671.61,農,,,1150524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,572850,853,,0.0,0,交易價格包含其他買賣登記案件標的之價格親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNJOHLGFDT57DA,0.0,0.0,0.0,無,
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉太源路４５之５號,51.69,,鄉村區,乙種建築用地,1150517,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831101,89.1,3,2,2,有,無,1800000,20202,,0.0,0,其他增建；,RPPNMLTJOHLGFFT77DA,89.1,0.0,0.0,無,023
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉太源路４５之４號,51.69,,鄉村區,乙種建築用地,1150517,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831101,89.1,3,2,2,有,無,1800000,20202,,0.0,0,其他增建；,RPQNMLTJOHLGFFT87DA,89.1,0.0,0.0,無,024
屏東市,房地(土地+建物),屏東縣屏東巿林森路２巷２７號,92.0,住,,,1150520,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650628,105.15,3,1,4,有,無,5350000,50880,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLKOHLGFAT76EA,101.0,4.15,0.0,無,
新埤鄉,土地,上萬安段1056地號,91.75,,鄉村區,乙種建築用地,1150512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,260000,2834,,0.0,0,,RPPNMLTJOHLGFCT57EA,0.0,0.0,0.0,無,
瑪家鄉,土地,涼山段1719地號,1235.0,,山坡地保育區,農牧用地,1150530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,922500,747,,0.0,0,,RPRNMLLKOHLGFCT07EA,0.0,0.0,0.0,無,025
萬丹鄉,土地,萬生段2地號,57.83,,,,1150526,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,774900,13400,,0.0,0,,RPVNMLQLNHLGFAT67DA,0.0,0.0,0.0,無,
屏東市,土地,北興段13地號,160.15,住,,,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11100000,69310,,0.0,0,未登記建物；,RPQNMLTLNHLGFAT47DA,0.0,0.0,0.0,無,026
長治鄉,土地,香潭段1303地號,339.63,,一般農業區,農牧用地,1150509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2460000,7243,,0.0,0,,RPWNMLLKOHLGFAT27DA,0.0,0.0,0.0,無,027
屏東市,房地(土地+建物),屏東縣屏東巿台糖一街２８巷２７之１號,65.82,住,,,1150501,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0911028,148.87,4,1,4,有,無,11880000,79801,,0.0,0,,RPXNMLLKOHLGFAT37DA,98.82,22.95,27.1,無,028
九如鄉,土地,玉水段575地號,545.0,,鄉村區,乙種建築用地,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,7339,,0.0,0,九如鄉玉水段574地號權利範圍:110/1100及未保登之建物無償贈與給買方。未登記建物；,RPPOMLLKOHLGFAT66DA,0.0,0.0,0.0,無,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光華街１２號五樓之一,19.77,住,,,1150525,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881222,133.2,3,1,2,有,有,4200000,31532,坡道平面,0.0,0,,RPQPMLLKOHLGFCT07DA,64.09,1.24,14.8,有,029
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮朝昇東路３２１之７號五樓,37.05,住,,,1150513,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130805,103.24000000000001,3,2,2,有,有,9180000,88919,一樓平面,0.0,0,,RPQOMLMKOHLGFCT07DA,65.4,0.0,6.27,有,030
