鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
淡水區,租賃房屋+車位,新北市淡水區新市一路三段１０１巷１７弄３４號十五樓,15.12,住,,,1150512,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990128,122.72,2,1,1,有,有,有,22000,179,坡道平面,35.66,0,多人共同承租2；租金總額含管理費；,RPWOMLNKNHLGFEF56CC,整棟(戶)出租,有,1150531~1160530,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
蘆洲區,租賃房屋,新北市蘆洲區光復路３０巷１號四樓,0.0,,,,1150511,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010103,130.21,3,2,2,有,有,無,15000,115,,0.0,0,管理費1100元，水電費 瓦斯費 由承租人負擔續租案件；,RPUNMLNKNHLGFGF09CC,整棟(戶)出租,有,1150601~1160531,有,熱水器,社會住宅代管
中和區,租賃房屋,新北市中和區南山路６２之２號３樓,0.0,,,,1150512,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741205,97.64,3,1,2,有,無,有,18000,184,,0.0,0,多人共同承租2；,RPSNMLNKNHLGFHF98CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中和區,租賃房屋,新北市中和區景德街５號１３樓之２２,0.0,,,,1150511,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060120,40.11,1,0,1,有,有,有,27000,673,,0.0,0,租金含下列服務:生活及休閒服務如:文康活動、清潔打掃等及福利諮詢等租金總額含管理費；租賃期間有約定不同租金115/4/25-115/12/31租金為27000元，116/1/1-116/12/31租金為29000元；,RPQOMLNKNHLGFHF88CC,獨立套房,有,1150425~1161231,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,一般轉租
板橋區,租賃房屋,新北市板橋區林園街７０號三樓,0.0,,,,1150511,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620601,91.77,3,1,2,有,無,無,23000,251,,0.0,0,,RPSNMLOKNHLGFAF38CC,整棟(戶)出租,無,1150516~1160515,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
土城區,租賃房屋,新北市土城區學府路一段１９５號二樓,0.0,,,,1150511,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741016,92.2,3,2,1,有,無,無,23000,249,,0.0,0,續租案件；,RPROMLOKNHLGFAF38CC,整棟(戶)出租,無,1150525~1160524,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區華江一路１１３號七樓之２,0.0,,,,1150511,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,1120908,50.7,1,0,1,有,有,無,18200,359,,0.0,0,每個月管理費1800元由承租人負擔續租案件；,RPUOMLOKNHLGFAF68CC,獨立套房,有,1150520~1160519,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區文聖街１６號４樓,0.0,,,,1150511,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700130,84.3,3,1,1,有,無,有,23000,273,,0.0,0,,RPOPMLOKNHLGFAF18CC,整棟(戶)出租,無,1150516~1160515,無,冷氣、熱水器,社會住宅包租轉租
林口區,租賃房屋+車位,新北市林口區文化三路一段３９巷２１３號二樓,15.66,住,,,1150513,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121212,108.6,3,1,2,有,有,無,31500,290,坡道機械,12.93,0,,RPPOMLOKNHLGFBF28CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、瓦斯或天然氣,
五股區,租賃房屋,新北市五股區御史路７號八樓,0.0,,,,1150513,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920113,188.01,4,2,2,有,有,無,22600,120,,0.0,0,另有管理費2400元，由承租人負擔。未租賃車位，建物登記含有車位面積；,RPQOMLOKNHLGFBF38CC,整棟(戶)出租,有,1150515~1160430,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
