鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
苑裡鎮,房地(土地+建物)+車位,苗栗縣苑裡鎮苑坑里6鄰苑坑60之2號旁,34.13,,鄉村區,乙種建築用地,1150512,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.6,3,1,2,有,無,6760000,60395,升降平面,26.93,680000,,RPQNMLNKNHLGFCK78DB,易善園二期,3A號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市文發路222號旁,46.52,住,,,1150512,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.23,3,2,2,有,無,10700000,79124,一樓平面,16.01,0,,RPPNMLOKNHLGFBK58CB,尊爵7,1棟2B號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,31.85,住,,,1150513,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.12,3,2,2,有,無,12680000,98541,坡道平面,36.62,1200000,,RPPNMLPKNHLGFBK68CB,瀧淳玥華,F棟5F號,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮科專一路與科專五路口,123.49,住,,,1150517,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,,260.46,3,2,4,有,無,28000000,107502,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKNHLGFDK76CB,藏富天下,A5棟,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,17.32,其他,,,1150511,土地1建物1車位1,三層,15,辦公商業大樓,商業用,鋼筋混凝土造,,151.13,3,2,2,有,無,12560000,87113,坡道平面,28.76,1900000,,RPRNMLTKNHLGFDK86CB,亮晶晶,B3棟3號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,12.18,其他,,,1150514,土地1建物1車位1,四層,15,辦公商業大樓,商業用,鋼筋混凝土造,,114.81,2,2,2,有,無,9300000,87159,坡道平面,28.76,1800000,,RPSNMLTKNHLGFDK96CB,亮晶晶,B6棟4號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,12.18,其他,,,1150514,土地1建物1車位1,三層,15,辦公商業大樓,商業用,鋼筋混凝土造,,114.81,2,2,2,有,無,9280000,86926,坡道平面,28.76,1800000,,RPTNMLTKNHLGFDK07CB,亮晶晶,B6棟3號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮科學路,17.55,其他,,,1150516,土地1建物1車位1,三層,15,辦公商業大樓,商業用,鋼筋混凝土造,,152.72,3,2,2,有,無,12700000,87125,坡道平面,28.76,1900000,,RPUNMLTKNHLGFDK17CB,亮晶晶,B1棟3號,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮天文路,13.52,商,,,1150517,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.94,3,2,2,有,無,19570000,138711,坡道平面,28.76,1790000,光復段1432地號等19筆,RPVNMLTKNHLGFDK27CB,新業恆一,乙棟02F-K號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市信六街與立德街102巷交叉口,20.21,住,,,1150513,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.59,2,2,1,有,無,12470000,114396,坡道平面,29.23,1790000,,RPPNMLTKNHLGFFK86CB,誠佳?學,B棟B2-10F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市光華段1238地號,18.36,商,,,1150516,土地1建物1車位2,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,222.82,4,2,2,有,無,23600000,115687,坡道平面,49.94,3600000,,RPSNMLTKNHLGFFK17CB,富麗賀,A5棟10F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市文林路與建興街口,22.73,住,,,1150516,土地3建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.59,2,2,2,有,無,17990000,151764,坡道平面,34.57,1900000,,RPTNMLTKNHLGFFK27CB,惠宇新聚,F棟10號,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮科專一路與科專五路口,118.54,住,,,1150518,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,,260.63,3,2,4,有,無,28000000,107432,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLNHLGFDK68CB,藏富天下,A4棟,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市國華路1138巷28號旁,37.31,住,,,1150518,土地1建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.24,3,2,2,有,無,15700000,105402,坡道平面,36.62,1300000,,RPPNMLMLNHLGFBK48CB,瀧淳玥華,A棟12F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市富強二街,19.26,住,,,1150511,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.47,2,2,2,有,無,11500000,113135,坡道平面,34.29,1750000,,RPPNMLOLNHLGFFK09CB,昌隆廣場-勝好,A6棟03F號,
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉中興工業區南區內,20.61,,工業區,丁種建築用地,1150513,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.26,2,1,2,有,無,5670000,64242,,0.0,0,,RPQNMLQLNHLGFEK76DB,中興華廈,A棟6號,
銅鑼鄉,房地(土地+建物),苗栗縣銅鑼鄉中興工業區南區內,20.61,,工業區,丁種建築用地,1150513,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.26,2,1,2,有,無,5590000,63336,,0.0,0,,RPRNMLQLNHLGFEK86DB,中興華廈,A棟5號,
三義鄉,房地(土地+建物)+車位,苗栗縣三義鄉雙湖村雙湖路,25.23,住,,,1150518,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.48,2,2,2,有,無,7380000,89476,一樓平面,0.0,0,,RPPNMLSLNHLGFEK76CB,山易居,B棟2F號,
後龍鎮,房地(土地+建物)+車位,苗栗縣後龍鎮新港一路及高鐵六路交叉路口,32.58,住,,,1150514,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.41,2,2,2,有,無,10520000,96670,坡道平面,26.62,1550000,,RPPNMLLJOHLGFDK48CB,綻高鐵,A棟A2-6F號,
