鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉民生路,28.59,住,,,1150518,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.84,2,2,2,有,無,8850000,79770,坡道平面,28.7,1500000,,RPPNMLKLNHLGFAT09CB,萬吉藝山,A7棟2號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉新林段0025地號,36.37,,鄉村區,乙種建築用地,1150520,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.66,3,2,2,有,無,8030000,67092,一樓平面,13.86,1200000,,RPQNMLQLNHLGFAT17CB,鑫椿緣,C棟2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市洛陽段937地號,25.69,住,,,1150517,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.8,3,2,2,有,無,13380000,109449,坡道平面,22.17,1600000,,RPSNMLLJOHLGFAT76CB,萬吉沐山,A-8號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市洛陽段937地號,20.8,住,,,1150517,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,108.83,2,2,2,有,無,9700000,92892,一樓平面,22.17,1650000,,RPPNMLMJOHLGFAT56CB,萬吉沐山,E-2號,
屏東市,房地(土地+建物),屏東縣屏東市洛陽段937地號,14.65,住,,,1150517,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,61.4,1,1,1,有,無,5910000,96254,,0.0,0,,RPQNMLMJOHLGFAT66CB,萬吉沐山,I-2號,
屏東市,房地(土地+建物),屏東縣屏東市洛陽段937地號,14.65,住,,,1150517,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,61.42,1,1,1,有,無,5970000,97200,,0.0,0,,RPRNMLMJOHLGFAT76CB,萬吉沐山,H-2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市洛陽段937地號,22.43,住,,,1150517,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,115.51,2,2,2,有,無,10790000,97386,一樓平面,22.17,1700000,,RPSNMLMJOHLGFAT86CB,萬吉沐山,G-2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市洛陽段937地號,26.41,住,,,1150517,土地1建物1車位1,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,142.91,3,2,2,有,無,12830000,100211,一樓平面,33.84,1900000,,RPTNMLMJOHLGFAT96CB,萬吉沐山,F-2號,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉竹林路317號5樓之1,25.15,,鄉村區,乙種建築用地,1150517,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.4,2,2,2,有,無,5160000,73295,,0.0,0,,RPQNMLNJOHLGFAT76CB,鑫椿緣,A棟5號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1277地號,15.28,住,,,1150515,土地1建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,76.21,2,1,2,有,無,8380000,109959,,0.0,0,,RPRNMLNJOHLGFAT86CB,旺千禧-哈佛皇家NO.2,A7棟12F號,
