編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLLKOHLGFLE56DA,45,43.15,住家用,加強磚造,70年9月1日,二層,一層 二層 夾層,持分移轉
RPSPMLSJOHLGFEE56DA,19,8.70,辦公室,鋼筋混凝土造,96年6月4日,十三層,八層 雨遮,全筆移轉
RPSPMLSJOHLGFEE56DA,19,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,持分移轉
RPSPMLSJOHLGFEE56DA,19,4.31,共用部分,鋼筋混凝土造,96年6月4日,十三層,,持分移轉
RPXOMLKKOHLGFEE88DA,2,87.53,集合住宅,鋼筋混凝土,113年2月1日,十八層,四層 陽台 雨遮,全筆移轉
RPXOMLKKOHLGFEE88DA,2,45.09,本共有部分之項目有：停車空間、防空避難室兼停車空間、門廳、公共服務空間、車道、防災中心、走廊、管理員室、儲藏室、門廊、頂蓋型沿街步道式開放空間、梯間、管委會使用空間、樓梯間、水箱、機械室等共１６項。,鋼筋混凝土,113年2月1日,十八層,,持分移轉
RPVOMLKKOHLGFEE68DA,2,82.91,集合住宅,鋼筋混凝土,113年2月1日,十八層,七層 陽台 雨遮,全筆移轉
RPVOMLKKOHLGFEE68DA,2,43.48,本共有部分之項目有：停車空間、防空避難室兼停車空間、門廳、公共服務空間、車道、防災中心、走廊、管理員室、儲藏室、門廊、頂蓋型沿街步道式開放空間、梯間、管委會使用空間、樓梯間、水箱、機械室等共１６項。,鋼筋混凝土,113年2月1日,十八層,,持分移轉
RPPNMLSJOHLGFCE58EA,47,9.96,公寓住宅,鋼筋混凝土造,68年6月12日,五層,五層,持分移轉
RPRPMLSJOHLGFEE09DA,,50.32,集合住宅,鋼筋混凝土,115年1月13日,十二層,二層 陽台,全筆移轉
RPRPMLSJOHLGFEE09DA,,30.60,本共有部分之項目有防空避難室兼停車空間、門廊、管委會使用空間、梯間、車道、陽台、樓梯間、水箱、機械室等共９項。,鋼筋混凝土,115年1月13日,十二層,,持分移轉
RPTOMLTJOHLGFLE37DA,44,61.50,住家用,鋼筋混凝土造,70年12月10日,五層,一層,全筆移轉
RPUNMLMJOHLGFGE78DA,36,196.60,住家用,鋼筋混凝土造,79年1月2日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物,全筆移轉
RPPNMLRJOHLGFAE18DA,40,93.81,住家用,鋼筋混凝土造,75年6月24日,五層,五層 陽台,全筆移轉
RPPNMLRJOHLGFAE18DA,40,12.22,,鋼筋混凝土造,75年6月24日,五層,,持分移轉
RPTNMLLKOHLGFJE98DA,32,233.52,住商用,鋼筋混凝土造,83年4月28日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPTNMLPKOHLGFIE66DA,30,79.42,住家用,鋼筋混凝土造,85年10月8日,十三層,六層 陽台 花台,全筆移轉
RPTNMLPKOHLGFIE66DA,30,76.30,停車空間,鋼筋混凝土造,85年10月8日,,,持分移轉
RPPNMLMKOHLGFFE28DA,3,59.45,住家用,鋼筋混凝土造,112年3月29日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓,持分移轉
RPOOMLKKOHLGFIE38DA,46,59.77,住家用,鋼筋混凝土造,69年10月12日,五層,三層,全筆移轉
RPWNMLLJOHLGFIE09DA,9,424.53,住宅,鋼筋混凝土,106年8月7日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPQNMLPJOHLGFCE28DA,31,103.65,商業用,鋼筋混凝土造,84年8月24日,七層,一層 平台 騎樓,全筆移轉
RPQNMLPJOHLGFCE28DA,31,85.09,見使用執照,鋼筋混凝土造,84年8月24日,七層,,持分移轉
RPWOMLSKNHLGFCE66DA,51,84.36,住商用,加強磚造,63年11月12日,二層,一層 二層 騎樓,全筆移轉
RPWOMLSJOHLGFEE86DA,30,116.54,住家用,鋼筋混凝土造,85年9月5日,十三層,六層 陽台 雨遮,全筆移轉
RPWOMLSJOHLGFEE86DA,30,47.17,見使用執照,鋼筋混凝土造,85年9月5日,十三層,,持分移轉
RPTQMLMJOHLGFEE78DA,19,84.73,住家用,鋼筋混凝土造,95年11月27日,十五層,六層 陽台,全筆移轉
RPTQMLMJOHLGFEE78DA,19,51.61,防空避難室兼停車空間，門廳，車道，電樓梯間，屋頂突出物,鋼筋混凝土造,95年11月27日,十五層,,持分移轉
RPQOMLMJOHLGFEE28DA,2,87.09,集合住宅,鋼筋混凝土,113年5月15日,十五層,七層 陽台 雨遮,全筆移轉
RPQOMLMJOHLGFEE28DA,2,84.10,本共有部分之項目有防空避難室兼停車空間、公共服務空間、門廳兼梯廳、梯間、門廊、管理委員會使用空間、車道、機械室、水箱等共９項。,鋼筋混凝土,113年5月15日,十五層,,持分移轉
RPQPMLSJOHLGFEE98DA,1,45.34,集合住宅,鋼筋混凝土,114年4月24日,十五層,十一層 陽台,全筆移轉
RPQPMLSJOHLGFEE98DA,1,36.32,本共有部分之項目有：防空避難室兼停車空間、門廊、管委會使用空間、停車空間、梯間、樓梯間、水錶室、機房、水箱等９項。,鋼筋混凝土,114年4月24日,十五層,,持分移轉
RPUNMLTJOHLGFGE86DA,47,84.80,住商用,鋼筋混凝土造,68年8月15日,二層,一層 二層 騎樓,全筆移轉
RPXNMLOJOHLGFGE66DA,34,180.28,住商用,鋼筋混凝土造,81年11月30日,十五層,一層 二層 陽台 平台 騎樓 花台,全筆移轉
RPXNMLOJOHLGFGE66DA,34,23.54,共有部份,鋼筋混凝土造,81年11月30日,十五層,,持分移轉
RPSNMLSJOHLGFBE68DA,43,104.94,集合住宅,鋼筋混凝土造,72年9月17日,十二層,十層 陽台,全筆移轉
RPSNMLSJOHLGFBE68DA,43,15.80,,鋼筋混凝土造,72年9月17日,十二層,,持分移轉
RPTNMLSJOHLGFBE78DA,52,120.32,店舖、住宅,加強磚造,63年3月7日,二層,一層 二層 陽台 騎樓,全筆移轉
RPUNMLSJOHLGFBE88DA,40,112.33,,鋼筋混凝土造,75年9月25日,五層,四層 陽台,全筆移轉
RPUNMLSJOHLGFBE88DA,40,12.87,,鋼筋混凝土造,75年9月25日,五層,,持分移轉
RPOOMLMJOHLGFBE77DA,,76.26,集合住宅,鋼筋混凝土,114年11月10日,十五層,十三層 陽台,全筆移轉
RPOOMLMJOHLGFBE77DA,,56.54,共有部份,鋼筋混凝土,114年11月10日,十五層,,持分移轉
RPVOMLSJOHLGFBE09DA,47,54.07,公寓,鋼筋混凝土造,68年10月11日,七層,五層,全筆移轉
