鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
屏東市,租賃房屋,屏東縣屏東市民生東路１０巷２２號,0.0,,,,1150513,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,,79.8,3,2,2,有,無,有,10000,125,,0.0,0,,RPPNMLOKNHLGFAT86CC,整棟(戶)出租,無,1150606~1160605,無,熱水器,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市博愛路２６３之８號四樓之一,0.0,,,,1150511,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870219,132.48,3,1,2,有,有,有,12000,91,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPRNMLOKNHLGFAT07CC,整棟(戶)出租,無,1150615~1160414,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市修德巷２之２號,0.0,,,,1150514,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0671114,82.4,3,2,2,有,無,有,12000,146,,0.0,0,,RPPNMLPKNHLGFAT96CC,整棟(戶)出租,無,1150514~1160513,無,冷氣、熱水器,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市清進路２０５號４樓之３,0.0,,,,1150513,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130102,119.9,3,2,2,有,有,有,18800,157,,0.0,0,,RPQNMLPKNHLGFAT07CC,整棟(戶)出租,有,1150619~1160618,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市建國路１１９巷１之９號,0.0,,,,1150516,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790806,18.0,7,0,7,有,無,有,8500,472,,0.0,0,多人共同承租2；租金總額含網路費；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPQNMLSKNHLGFAT37CC,分租套房,無,1150516~1150815,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
屏東市,租賃房屋,屏東縣屏東市復興南路一段２３１巷５２之３號,0.0,,,,1150511,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730316,87.91,3,2,2,有,無,有,9500,108,,0.0,0,續租案件；,RPRNMLSKNHLGFAT47CC,整棟(戶)出租,無,1150512~1160511,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市建華街２４號二樓之二,0.0,,,,1150513,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0830507,43.97,1,1,1,有,有,有,7000,159,,0.0,0,續租案件；,RPTNMLSKNHLGFAT67CC,獨立套房,有,1150513~1160512,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號６樓之１５,0.0,,,,1150512,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,43.260000000000005,1,0,1,有,有,有,4050,94,,0.0,0,含增建或未登記建物；續租案件；,RPWNMLSKNHLGFAT97CC,獨立套房,有,1150520~1151119,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２６９號３樓之９,0.0,,,,1150512,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0920501,21.64,1,0,1,有,有,有,3000,139,,0.0,0,含增建或未登記建物；,RPPNMLSKNHLGFCT47CC,獨立套房,有,1150815~1160214,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉壽比路２６９號４樓之１０,0.0,,,,1150512,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0920501,21.64,1,0,1,有,有,有,3000,139,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLSKNHLGFCT57CC,獨立套房,有,1150519~1151118,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉勝光路２０６號,0.0,,,,1150512,土地0建物0車位0,全,3,透天厝,騎樓、住宅,鋼筋混凝土造,1120803,23.14,3,0,3,有,無,無,6500,281,,0.0,0,,RPSNMLSKNHLGFCT77CC,分租雅房,無,1150512~1160514,有,冷氣、洗衣機,
屏東市,租賃房屋,屏東縣屏東市廣東路９０８之７號,0.0,,,,1150519,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0690212,147.6,3,2,2,有,無,有,11500,78,,0.0,0,,RPPNMLTKNHLGFAT37CC,整棟(戶)出租,無,1150519~1160518,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
屏東市,租賃房屋,屏東縣屏東市大武路３０７號七樓之四,0.0,,,,1150511,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831006,104.22,3,2,2,有,有,無,12000,115,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPQNMLTKNHLGFAT47CC,整棟(戶)出租,有,1150521~1160520,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉建新路２號,0.0,,,,1150514,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0700318,103.2,3,1,2,有,無,無,8000,78,,0.0,0,續租案件；,RPRNMLTKNHLGFCT77CC,整棟(戶)出租,無,1150520~1160519,無,熱水器,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市機場北路５７２號六樓,0.0,,,,1150512,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0881204,128.19,3,2,2,有,有,有,13000,101,,0.0,0,,RPQNMLKLNHLGFAT66CC,整棟(戶)出租,有,1150515~1151031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉學人路５４９號３樓,0.0,,,,1150519,土地0建物1車位0,全,5,透天厝,騎樓、停車空間、樓梯間、門廳及車道、集合住宅,鋼筋混凝土構造,0840119,37.5,1,1,1,有,無,有,8800,235,,0.0,0,,RPPNMLKLNHLGFCT76CC,獨立套房,無,1150701~1160630,無,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉學人路５４９號３樓之３,0.0,,,,1150519,土地0建物1車位0,全,5,透天厝,騎樓、停車空間、樓梯間、門廳及車道、集合住宅,鋼筋混凝土構造,0840119,34.0,1,1,1,有,無,有,7800,229,,0.0,0,,RPQNMLKLNHLGFCT86CC,獨立套房,無,1150701~1160630,無,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
長治鄉,租賃房屋,屏東縣長治鄉長春街一段５２號６樓之１５,0.0,,,,1150513,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0930630,43.25,1,0,1,有,有,有,4050,94,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLLLNHLGFAT76CC,獨立套房,有,1150725~1160124,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
屏東市,租賃房屋,屏東縣屏東市和生路二段３８２號三樓,0.0,,,,1150519,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),集合住宅、國民住宅,鋼筋混凝土造,0870917,139.51,3,2,2,有,有,有,13000,93,,0.0,0,多人共同承租2；續租案件；,RPRNMLLLNHLGFAT86CC,整棟(戶)出租,有,1150523~1150922,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
屏東市,租賃房屋,屏東縣屏東市建國路１１９巷１之７號,0.0,,,,1150520,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790806,18.0,6,0,6,有,無,有,8500,472,,0.0,0,租金總額含網路費；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLLLNHLGFAT07CC,分租套房,無,1150520~1151119,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
屏東市,租賃房屋,屏東縣屏東市德豐街６９號二樓之１,0.0,,,,1150520,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810808,104.13,3,2,2,有,有,有,14000,134,,0.0,0,,RPUNMLLLNHLGFAT17CC,整棟(戶)出租,有,1150601~1160531,有,熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉南華路３６１巷７號四樓之２,0.0,,,,1150519,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1090311,109.16,3,2,2,有,有,有,17500,160,,0.0,0,續租案件；,RPPNMLLLNHLGFCT86CC,整棟(戶)出租,無,1150601~1160531,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之２號１樓,0.0,,,,1150513,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.55,3,0,3,有,有,有,6000,179,,0.0,0,租金總額含管理費；網路費；,RPSNMLLLNHLGFCT17CC,分租套房,有,1150701~1160131,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內埔鄉,租賃房屋,屏東縣內埔鄉福泰路３之８號１樓,0.0,,,,1150512,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1031217,33.8,3,0,3,有,有,有,5800,172,,0.0,0,租金總額含管理費；網路費；,RPUNMLLLNHLGFCT37CC,分租套房,有,1150701~1160630,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
