鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,土地,中雅段220地號,12.31,住,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1489101,120967,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLNJOHLGFAO78DA,0.0,0.0,0.0,無,001
新竹市,房地(土地+建物),新竹市新竹市建功二路２號四樓之１３,9.76,住,,,1150602,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960929,37.32,1,1,1,有,有,8600000,230439,,0.0,0,,RPSPMLNJOHLGFAO66DA,21.39,3.35,0.0,有,002
新竹市,土地,中寮段490-2地號,0.73,,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,26000,0,,0.0,0,包含公共設施保留地用地；,RPPNMLRJOHLGFAO56DA,0.0,0.0,0.0,無,003
新竹市,土地,中寮段490地號,12.1,,,,1150608,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,274000,22645,,0.0,0,包含公共設施保留地用地；,RPQNMLRJOHLGFAO66DA,0.0,0.0,0.0,無,004
新竹市,土地,東明段886-1地號,1.4,都市：其他:道路用地,,,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,112812,80580,,0.0,0,買賣標的被占用親友、員工、共有人或其他特殊關係間之交易；瑕疵物件；,RPTNMLKKOHLGFAO98DA,0.0,0.0,0.0,無,005
新竹市,房地(土地+建物),新竹市新竹市經國路二段１１１號６樓之１１,3.1,商,,,1150606,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0860715,28.61,1,1,1,有,有,2500000,87382,,0.0,0,,RPWNMLLKOHLGFAO76DA,18.36,0.0,0.0,有,006
新竹市,土地,聚吉段28-3地號,31.48,都市：其他:道路用地,,,1150526,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2092573,66473,,0.0,0,包含公共設施保留地用地；,RPPNMLRLNHLGFAO66DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市武陵路１７７號１０樓之３,13.15,住,,,1150503,土地1建物1車位0,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870623,109.61,2,1,1,有,有,10000000,91233,,0.0,0,,RPPNMLLKNHLGFAO58DA,45.51,1.51,7.53,有,
新竹市,土地,南港段3地號,1347.23,,特定農業區,農牧用地,1150518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12210000,9063,,0.0,0,,RPPOMLSKNHLGFAO76DA,0.0,0.0,0.0,無,
