鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
霧峰區,土地,樟公段381地號,8.74,住,,,1150601,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,28604,,0.0,0,,RPSNMLLJOHLGFIB38DA,0.0,0.0,0.0,無,
豐原區,土地,豐陽段931地號,28.67,,,,1150602,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,694250,24215,,0.0,0,含地政士服務費18000元；其他 謄本印花稅及地政規:1250元；親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPWNMLSJOHLGFDB98DA,0.0,0.0,0.0,無,001
大甲區,土地,五里牌段253-21地號,275.0,,特定農業區,甲種建築用地,1150606,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3700000,13455,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUOMLOJOHLGFEB58DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區東光東街７９號十四樓之１,3.68,住,,,1150603,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,29.85,1,1,1,有,有,2900000,97152,,0.0,0,,RPUOMLTJOHLGFBB78DA,20.93,0.0,0.0,有,002
北區,房地(土地+建物),臺中市北區柳川東路四段１３號７樓之８,8.37,住,,,1150605,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741024,37.42,1,1,1,有,有,2650000,70818,,0.0,0,,RPXOMLTJOHLGFBB09DA,34.57,0.0,2.85,有,003
北區,房地(土地+建物),臺中市北區柳川東路四段１３號７樓之１２,8.37,住,,,1150605,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741024,37.42,1,1,1,有,有,2650000,70818,,0.0,0,,RPPPMLTJOHLGFBB38DA,34.57,0.0,2.85,有,004
南屯區,房地(土地+建物),臺中市南屯區向上南路一段１６３號十二樓之１２,3.73,住,,,1150601,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790705,31.64,1,0,1,有,有,2300000,72693,,0.0,0,,RPSNMLNJOHLGFCB97DA,21.32,0.0,0.0,有,
大雅區,土地,秀山段330地號,113.19,住,,,1150601,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,44174,,0.0,0,增值稅9萬9647元改由買方負擔親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRNMLKKOHLGFHB18DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號十三樓之１５,3.58,住,,,1150603,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,20.64,1,1,1,有,有,1500000,72674,,0.0,0,,RPPPMLSJOHLGFCB38DA,12.12,0.0,1.35,有,
新社區,土地,食水嵙段779地號,741.48,,山坡地保育區,農牧用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1618,,0.0,0,本案對外聯絡道路為私設通路，標的部分作供公眾通行之道路、部分遭鄰地侵占。,RPRNMLSJOHLGFGB78DA,0.0,0.0,0.0,無,
大雅區,土地,六雅段858地號,39.93,住,,,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,75131,,0.0,0,未登記建物；,RPPNMLLKOHLGFHB08DA,0.0,0.0,0.0,無,
豐原區,土地,東湳北段702地號,106.28,,特定農業區,農牧用地,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1929000,18150,,0.0,0,,RPUQMLMKOHLGFDB58DA,0.0,0.0,0.0,無,
新社區,土地,水底寮段上水底寮小段3008地號,4385.0,,山坡地保育區,農牧用地,1150602,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,639,,0.0,0,農作物；,RPTNMLLKOHLGFGB38DA,0.0,0.0,0.0,無,005
龍井區,土地,福麗段163-1地號,7.1,工,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,42254,,0.0,0,,RPQNMLSJOHLGFKB09DA,0.0,0.0,0.0,無,006
大肚區,土地,大東段620地號,73.79,,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,13552,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPTNMLLKOHLGFKB78DA,0.0,0.0,0.0,無,
大肚區,土地,頂街段106地號,179.67,,,,1150603,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,11132,,0.0,0,含未保存登記建物親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKOHLGFKB78DA,0.0,0.0,0.0,無,
東區,房地(土地+建物)+車位,臺中市東區十甲路２０６號四樓之１,30.98,住,,,1150601,土地2建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040604,176.23,3,1,2,有,有,9800000,55609,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLLKOHLGFAB77DA,93.36,0.0,8.88,有,007
西區,房地(土地+建物),臺中市西區三民西路１３號五樓之７,3.37,商,,,1150606,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0720418,28.47,1,0,1,有,有,2000000,70249,,0.0,0,,RPPNMLQKOHLGFAB87DA,28.47,0.0,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區大進西街１２號,75.0,住,,,1150604,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700805,163.11,3,1,2,有,無,21089000,129293,,0.0,0,頂樓加蓋；,RPOOMLLKOHLGFCB57DA,163.11,0.0,0.0,無,
后里區,房地(土地+建物),臺中市后里區安眉路１５之１０號,914.84,,特定農業區,農牧用地,1150604,土地1建物1車位0,全,一層,透天厝,農業用,鋼架造,0860722,86.4,4,2,2,有,無,9000000,104167,,0.0,0,其他增建；,RPSPMLOJOHLGFDB38DA,86.4,0.0,0.0,無,
