鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
北區,租賃房屋,臺南市北區大武街５９５號,0.0,,,,1150511,土地0建物1車位0,一層,2,店面(店鋪),住商用,鋼筋混凝土造,0690730,42.52,2,1,3,有,無,無,18500,435,,0.0,0,1.契約書未約定土地租賃標的。2.由所有權人提供出租資訊。3.更換承租人。含營業設備；,RPRNMLMKNHLGFAD87CC,,無,1150511~1151130,無,,
北區,租賃房屋,臺南市北區南園街９６巷１１之２號,0.0,,,,1150511,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660429,72.21,2,2,1,有,無,有,12000,166,,0.0,0,,RPSNMLMKNHLGFAD97CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
中西區,租賃房屋,臺南市中西區府前路一段１７３號,0.0,,,,1150511,土地0建物1車位0,一層,5,店面(店鋪),店舖、住宅、停車空間,ＲＣ造,0960205,83.49,2,0,1,有,無,無,30000,359,,0.0,0,115年05月11日至115年06月30日為裝修期免租金，承租方需負擔期間水電費,RPXNMLMKNHLGFAD48CC,,無,1150701~1200630,無,,
安南區,租賃房屋,臺南市安南區安中路一段６２２巷１９９號,0.0,,,,1150511,土地0建物0車位0,全,3,透天厝,住宅、門廊、法定停車空間,鋼筋混凝土造,0880303,16.53,7,0,7,有,無,有,8000,484,,0.0,0,租金總額含網路費；,RPTOMLMKNHLGFBD28CC,分租套房,無,1150511~1160510,無,冷氣、熱水器、洗衣機、冰箱、網路,
東區,租賃房屋,臺南市東區文化三街１６號二樓,0.0,,,,1150511,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1121013,89.35,2,1,2,有,有,有,22000,246,,0.0,0,台南市社會住宅包租代管 第五期計畫 中央版；水、電費由承租人負擔，管理費2503元不包含在租金由承租人負擔。,RPWNMLMKNHLGFCD58CC,整棟(戶)出租,有,1150516~1160515,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
新市區,租賃房屋,臺南市新市區富中街８５巷１號,0.0,,,,1150511,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1040630,18.0,14,0,14,有,無,有,6700,372,,0.0,0,租金總額含管理費；網路費；續租案件；,RPWNMLMKNHLGFHD09CC,分租套房,無,1150515~1160514,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
仁德區,租賃房屋,臺南市仁德區文賢路二段１５巷１８弄１７號５樓之２,0.0,,,,1150511,土地0建物0車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920910,14.88,5,2,5,有,無,有,8000,538,,0.0,0,文賢15-509房租金總額含水費；網路費；其他垃圾代收費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPQNMLMKNHLGFID58CC,分租套房,無,1150528~1150627,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
安南區,租賃房屋,臺南市安南區樂活一街４０號十八樓,0.0,,,,1150511,土地0建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100526,94.05000000000001,2,1,1,有,有,有,18000,191,,0.0,0,台南市社會住宅包租代管第4期計畫。續租案件；,RPQNMLNKNHLGFBD97CC,整棟(戶)出租,有,1150607~1160606,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安南區,租賃房屋,臺南市安南區府安路六段１０３巷１１１弄３６號,0.0,,,,1150513,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0690126,105.08,3,1,2,有,無,無,24000,228,,0.0,0,含增建或未登記建物；,RPRNMLNKNHLGFBD08CC,整棟(戶)出租,無,1150520~1160519,無,熱水器,
