鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
頭份市,租賃房屋,苗栗縣頭份市文化里１６鄰八德二路１８９巷１５號二樓,0.0,,,,1150511,土地0建物1車位0,二層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120217,139.38,3,2,2,有,有,有,17600,126,,0.0,0,續租案件；,RPQNMLNKNHLGFFK09CC,整棟(戶)出租,有,1150624~1160623,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市力行街３１號５樓之２,0.0,,,,1150514,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住商用,ＲＣ造,0960803,29.939999999999998,1,1,1,有,有,有,8200,274,,0.0,0,租金總額含管理費；,RPPNMLOKNHLGFFK09CC,整棟(戶)出租,有,1150520~1160519,有,冷氣、熱水器、電視機、冰箱,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔七街１６２號２樓（２０１房）,0.0,,,,1150514,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1050805,20.74,3,0,3,有,有,有,9000,434,,0.0,0,租金總額含管理費；水費；網路費；其他第四台費用；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPKNHLGFDK98CC,分租套房,有,1150515~1160814,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
頭份市,租賃房屋,苗栗縣頭份市富貴街１４巷１１號２樓,0.0,,,,1150511,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820820,120.98,3,2,2,有,有,無,20000,165,,0.0,0,租金總額含管理費；,RPPNMLSKNHLGFFK86CC,整棟(戶)出租,有,1150601~1180511,有,冷氣、熱水器、瓦斯或天然氣,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街２６號８樓,0.0,,,,1150517,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,176.36,2,2,2,有,有,有,22000,125,坡道平面,30.75,0,租金總額含管理費；,RPPNMLTKNHLGFDK76CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
造橋鄉,租賃房屋,苗栗縣造橋鄉朝陽村６鄰中洲仔６０號,0.0,,,,1150512,土地0建物1車位0,全,3,透天厝,集合住宅,鋼筋混凝土造,1121019,113.18,4,2,3,有,無,無,19800,175,,0.0,0,續租案件；,RPQNMLTKNHLGFDK86CC,整棟(戶)出租,無,1150512~1160511,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
造橋鄉,租賃房屋,苗栗縣造橋鄉談文村５鄰育英街１０號三樓之十,0.0,,,,1150515,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,29.19,1,0,1,有,有,有,3800,130,,0.0,0,管理費300元由出租人負擔續租案件；,RPRNMLTKNHLGFDK96CC,獨立套房,有,1150610~1160609,無,冷氣、熱水器、冰箱,社會住宅包租轉租
竹南鎮,租賃房屋,苗栗縣竹南鎮科專五路４０５號,0.0,,,,1150519,土地0建物1車位0,全,4,透天厝,集合住宅、停車空間、樓梯間,鋼筋混凝土造,1041117,53.13,0,0,0,無,無,無,11000,207,,0.0,0,,RPUNMLTKNHLGFDK27CC,,無,1150601~1200531,無,,
頭份市,租賃房屋,苗栗縣頭份市新華里３鄰中正一路５２７號七樓,0.0,,,,1150512,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071206,110.43,2,2,2,有,有,有,15000,136,,0.0,0,續租案件；,RPPNMLTKNHLGFFK96CC,整棟(戶)出租,有,1150516~1160515,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
