編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLTJOHLGFCD58DA,30,30.07,共有部分,鋼筋混凝土造,84年12月11日,八層,,持分移轉
RPTOMLTJOHLGFCD98DA,58,69.98,住家用,加強磚造,57年6月20日,二層,一層 二層,全筆移轉
RPPOMLLKOHLGFCD87DA,32,7.89,共有部分,鋼筋混凝土造,83年6月27日,五層,,持分移轉
RPPOMLLKOHLGFCD87DA,32,26.54,住家用,鋼筋混凝土造,83年6月27日,五層,三層,全筆移轉
RPQNMLMKOHLGFCD97DA,53,65.42,住家用,加強磚造,62年1月10日,二層,一層 二層,持分移轉
RPQNMLPJOHLGFDD28DA,51,79.20,住家用,鋼筋混凝土造,64年4月5日,二層,一層 二層 騎樓,全筆移轉
RPSNMLQKOHLGFCD58DA,45,142.56,住家用,鋼筋混凝土造,70年5月9日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLLKOHLGFDD97DA,30,55.86,住家用,鋼筋混凝土造,85年2月15日,八層,四層,全筆移轉
RPQNMLLKOHLGFDD97DA,30,22.00,共有部分,鋼筋混凝土造,85年2月15日,八層,,持分移轉
RPPPMLSJOHLGFKD76DA,30,43.89,住家用,鋼骨造,85年3月11日,一層,一層 騎樓,持分移轉
RPUOMLOJOHLGFAD38DA,40,28.20,共有部分,鋼筋混凝土造,75年8月8日,七層,,持分移轉
RPUOMLOJOHLGFAD38DA,40,133.05,住家用,鋼筋混凝土造,75年8月8日,七層,五層 陽台,全筆移轉
RPQNMLTJOHLGFAD38DA,28,12.03,集合住宅,鋼筋混凝土造,87年7月6日,五層,二層 陽台,持分移轉
RPSNMLKKOHLGFAD77DA,36,16.12,住家用,鋼筋混凝土造,79年7月5日,六層,二層 陽台,全筆移轉
RPRNMLKKOHLGFAD67DA,36,1.53,共有部分,鋼筋混凝土造,79年2月9日,五層,,持分移轉
RPSNMLKKOHLGFAD77DA,36,4.78,共有部分,鋼筋混凝土造,79年7月5日,六層,,持分移轉
RPQNMLTJOHLGFAD38DA,28,4.33,共有部分,鋼筋混凝土造,87年7月6日,五層,,持分移轉
RPRNMLKKOHLGFAD67DA,36,7.38,住家用,鋼筋混凝土造,79年2月9日,五層,地下層,持分移轉
RPWNMLSJOHLGFAD88DA,31,52.40,住家用,鋼筋混凝土造,84年1月4日,二十五層,十四層 陽台 花台,全筆移轉
RPWNMLSJOHLGFAD88DA,31,8.90,共有部分,鋼筋混凝土造,84年1月4日,二十四層,,持分移轉
RPWNMLSJOHLGFAD88DA,31,6.86,共有部分,鋼筋混凝土造,84年1月4日,二十四層,,持分移轉
RPPNMLPKOHLGFHD68DA,32,165.17,住商用,鋼筋混凝土造,83年10月5日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLLKOHLGFAD77DA,30,87.85,住家用,鋼筋混凝土造,85年8月22日,十層,九層 陽台 花台,全筆移轉
RPRNMLLKOHLGFAD77DA,30,52.49,共有部分,鋼筋混凝土造,85年8月22日,十層,,持分移轉
RPROMLPKOHLGFKD66DA,31,40.48,辦公室。,鋼筋混凝土造,84年3月31日,十五層,十四層 陽台,全筆移轉
RPROMLPKOHLGFKD66DA,31,8.86,共有部分,鋼筋混凝土造,84年3月31日,十五層,,持分移轉
RPRNMLQKOHLGFAD28DA,44,80.03,住家用,鋼筋混凝土造,70年12月23日,五層,三層 陽台,全筆移轉
RPRNMLQKOHLGFAD28DA,44,2.81,共有部分,鋼筋混凝土造,70年12月23日,五層,,持分移轉
RPRNMLQKOHLGFAD28DA,44,6.14,共有部分,鋼筋混凝土造,70年12月23日,五層,,持分移轉
RPPNMLOKOHLGFGD48DA,46,88.87,住商用,加強磚造,69年3月13日,二層,一層 二層 陽台 騎樓,持分移轉
RPWNMLOJOHLGFAD48DA,28,8.67,共有部分,鋼筋混凝土造,87年7月6日,五層,,持分移轉
RPWNMLOJOHLGFAD48DA,28,23.63,集合住宅,鋼筋混凝土造,87年7月6日,五層,四層 陽台,全筆移轉
