編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLOKNHLGFBG68CC,21,14.61,住商用,鋼筋混凝土造,94年10月7日,四層,,
RPWNMLOKNHLGFBG98CC,10,23.14,住宅、樓梯間,鋼筋混凝土造,105年6月15日,四層,,
RPQNMLMKNHLGFBG18CC,30,27.80,住家用,鋼筋混凝土造,85年7月17日,七層,,
RPSNMLMKNHLGFBG38CC,12,55.47,集合住宅,鋼筋混凝土造,103年8月25日,十四層,,
RPQNMLPKNHLGFBG48CC,27,106.90,農舍,鋼骨造,88年7月15日,一層,,
RPQNMLMKNHLGFBG18CC,30,15.08,共有部份,鋼筋混凝土造,85年7月17日,七層,,
RPRNMLPKNHLGFBG58CC,27,106.90,農舍,鋼骨造,88年7月15日,一層,,
RPSNMLMKNHLGFBG38CC,12,41.05,本共用部分之項目：停車場、梯廳、樓梯間、電梯間、走廊、水箱、機械室等七項,鋼筋混凝土造,103年8月25日,十四層,,
RPQNMLOKNHLGFBG38CC,28,13.22,住商用,鋼筋混凝土造,87年9月21日,三層,,
RPSNMLOKNHLGFBG58CC,28,20.00,住商用,鋼筋混凝土造,87年9月21日,三層,,
RPRNMLTKNHLGFAG88CC,30,35.76,住家用,鋼筋混凝土造,85年2月16日,八層,,
RPXNMLSKNHLGFAG76CC,30,72.95,住家用,鋼筋混凝土造,85年3月7日,六層,,
RPRNMLTKNHLGFAG88CC,30,6.38,共同使用部份 梯間．通道,鋼筋混凝土造,85年2月16日,八層,,
RPXNMLSKNHLGFAG76CC,30,17.30,梯間、通道,鋼筋混凝土造,85年3月7日,六層,,
RPRNMLTKNHLGFAG88CC,30,16.48,共同使用部份（門廊．梯間．通道．停車場．防空避難室）,鋼筋混凝土造,85年2月16日,八層,,
RPUNMLSKNHLGFAG09CC,39,95.78,住家用,鋼筋混凝土造,76年11月3日,五層,,
