鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
四湖鄉,土地,洋北段501地號,1993.23,,一般農業區,農牧用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1136141,570,,0.0,0,,RPTNMLSJOHLGFEP57DA,0.0,0.0,0.0,無,
元長鄉,土地,五塊寮段410地號,2644.0,,特定農業區,農牧用地,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,1097,,0.0,0,,RPVNMLSJOHLGFEP77DA,0.0,0.0,0.0,無,
台西鄉,土地,崙中段755地號,3869.79,,一般農業區,農牧用地,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3035832,784,,0.0,0,,RPTNMLTJOHLGFFP77DA,0.0,0.0,0.0,無,
斗南鎮,房地(土地+建物),雲林縣斗南鎮新崙南路１９之１１號,74.64,,鄉村區,乙種建築用地,1150601,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140703,116.92,3,2,4,有,無,9280000,79371,,0.0,0,,RPRNMLKKOHLGFBP98DA,116.92,0.0,0.0,無,
虎尾鎮,土地,忠孝段317地號,96.12,住,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6687549,69575,,0.0,0,1.本案土地地上房屋為買方所有°,RPTNMLRLNHLGFDP47DA,0.0,0.0,0.0,無,
口湖鄉,土地,下崙段2751地號,4762.0,,一般農業區,養殖用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3090000,649,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLKOHLGFEP76DA,0.0,0.0,0.0,無,
台西鄉,土地,成功段757地號,1553.0,,一般農業區,農牧用地,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,644,,0.0,0,,RPQNMLKKOHLGFFP66DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市文化路７８８巷６２號,132.4,,特定農業區,甲種建築用地,1150602,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820113,263.72,6,2,3,有,無,4000000,15168,,0.0,0,本案辦理費用及規費由賣方負擔,RPQNMLMKOHLGFAP98DA,232.47,10.54,20.71,無,
元長鄉,房地(土地+建物),雲林縣元長鄉中山路２５３之１０號,63.0,,特定農業區,甲種建築用地,1150602,土地1建物1車位0,全,二層,透天厝,其他,加強磚造,0841013,86.93,2,1,1,有,無,1000000,11504,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPJOHLGFEP37DA,80.38,0.0,6.55,無,
