編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLLKOHLGFAW27DA,5,63.44,集合住宅,鋼筋混凝土造,109年12月23日,五層,五層 陽台,全筆移轉
RPTNMLLKOHLGFAW27DA,5,13.46,集合住宅：本共有部分之項目計有安全梯、梯廳、梯坑、無障礙通路、電信機房、樓梯間、水箱等七項。,鋼筋混凝土造,109年12月23日,五層,,持分移轉
RPPNMLPKOHLGFAW37EA,8,71.05,集合住宅,鋼筋混凝土造,107年2月14日,三層,二層 陽台,全筆移轉
RPPNMLPKOHLGFAW37EA,8,5.87,共有部分：本共有部分之項目有樓梯間及水箱等２項。,鋼筋混凝土造,107年2月14日,三層,,持分移轉
RPRNMLKLNHLGFAW96DA,8,297.38,農舍,鋼筋混凝土造,107年9月3日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLSLNHLGFAW67DA,15,45.12,集合住宅,鋼筋混凝土造,100年6月7日,四層,二層 陽台,全筆移轉
RPXNMLOJOHLGFAW87DA,1,94.77,集合住宅,鋼筋混凝土造,114年9月25日,五層,一層,全筆移轉
RPXNMLOJOHLGFAW87DA,1,24.97,集合住宅：本共有部分項目有無障礙電梯、安全梯、梯廳、陽台、停車空間、樓梯間及機械室等７項。,鋼筋混凝土造,114年9月25日,五層,,持分移轉
RPQNMLSLNHLGFAW67DA,15,10.10,共有部分，本共有部分之項目有樓梯間、雨遮等二項。,鋼筋混凝土造,100年6月7日,四層,,持分移轉
RPTNMLTLNHLGFAW08DA,11,69.38,集合住宅,鋼筋混凝土造,104年11月25日,八層,八層 陽台 雨遮,全筆移轉
RPTNMLTLNHLGFAW08DA,11,40.89,共有部分：本共有部分項目有：管委會空間、電樓梯間、梯廳、車道、走廊、防空避難室兼停車空間、受電箱、台電配電場所、電信機房、蓄水池、汙水處理機房、消防泵浦室、水箱等十三項。,鋼筋混凝土造,104年11月25日,八層,,持分移轉
RPPNMLKLNHLGFAW76DA,6,56.76,集合住宅,鋼筋混凝土造,108年11月29日,四層,三層 陽台,全筆移轉
RPUNMLPKNHLGFAW67DA,,79.45,集合住宅,鋼筋混凝土造,115年2月10日,五層,一層,全筆移轉
RPPNMLKLNHLGFAW76DA,6,20.05,共有部分：本共有部分之項目有無障礙電梯、梯間、無障礙室內通路、樓電梯間、樓梯間、機電設備空間等６項。,鋼筋混凝土造,108年11月29日,四層,,持分移轉
RPUNMLPKNHLGFAW67DA,,16.02,集合住宅：本建物共有部分項目有梯廳、電梯、安全梯、電信機房、樓梯間、及機房等６項。,鋼筋混凝土造,115年2月10日,五層,,持分移轉
RPRNMLLLMHLGFAW96DA,1,82.58,集合住宅,鋼筋混凝土造,114年7月30日,五層,一層 陽台,全筆移轉
RPRNMLLLMHLGFAW96DA,1,19.20,集合住宅：本共有部分項目有梯廳、管委會、昇降機、安全梯（兼無障礙梯）、昇降機道、樓梯間及水箱間等７項。,鋼筋混凝土造,114年7月30日,五層,,持分移轉
