編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLLKOHLGFAU27DA,24,197.99,住家用,鋼筋混凝土造,91年5月2日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLSJOHLGFAU97DA,1,300.97,住宅,鋼筋混凝土造,113年12月24日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLTJOHLGFAU08DA,2,63.27,集合住宅,鋼筋混凝土造,113年9月6日,六層,五層 陽台,全筆移轉
RPWNMLTJOHLGFAU08DA,2,23.37,共有部份,鋼筋混凝土造,113年9月6日,六層,,持分移轉
RPWOMLMJOHLGFAU47DA,32,216.67,廠房、宿舍、倉庫,鋼筋混凝土造,82年12月14日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLTJOHLGFAU87DA,57,62.40,住家用,鋼筋混凝土加強磚造,58年9月4日,二層,一層 二層 騎樓,持分移轉
RPPNMLLKOHLGFCU86DA,44,112.34,住商用,鋼筋混凝土加強磚造,70年12月30日,二層,一層 二層 騎樓,全筆移轉
RPUNMLLKOHLGFAU17DA,49,98.10,住商用,鋼筋混凝土加強磚造,66年3月21日,二層,一層 二層 騎樓,全筆移轉
RPRNMLTJOHLGFAU57DA,1,68.56,集合住宅,鋼筋混凝土造,114年7月4日,七層,七層 陽台,全筆移轉
RPRNMLTJOHLGFAU57DA,1,36.38,共有部份,鋼筋混凝土造,114年7月4日,七層,,持分移轉
RPRNMLTJOHLGFAU57DA,1,20.01,共有部分（門廊、停車空間）,鋼筋混凝土造,114年7月4日,七層,,持分移轉
RPSNMLMKOHLGFAU07DA,37,6.14,共有部份,鋼筋混凝土造,77年11月25日,五層,,持分移轉
RPSNMLMKOHLGFAU07DA,37,91.20,住家用,鋼筋混凝土造,77年11月25日,五層,三層 陽台,全筆移轉
RPPNMLMKOHLGFCU96DA,1,237.68,住家用,鋼筋混凝土造,114年11月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLMKOHLGFAU76DA,,182.82,住宅,鋼筋混凝土造,115年5月8日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLMKOHLGFAU17DA,9,198.05,住家用,鋼筋混凝土造,106年8月23日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPWNMLMKOHLGFAU47DA,5,62.48,集合住宅,鋼筋混凝土造,110年2月26日,五層,二層 陽台,全筆移轉
RPWNMLMKOHLGFAU47DA,5,38.89,本共有部分之項目有電梯、安全梯、停車空間、梯廳、屋頂突出物等　　,鋼筋混凝土造,110年2月26日,五層,,持分移轉
RPWNMLMKOHLGFAU47DA,5,13.75,共有部份（停車空間）,鋼筋混凝土造,110年2月26日,五層,,持分移轉
RPRNMLQKOHLGFCU57DA,3,354.08,住家用,鋼筋混凝土造,112年5月11日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLSJOHLGFAU37DA,12,290.14,農舍,鋼筋混凝土造,103年3月18日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPOOMLSJOHLGFAU27DA,,57.80,集合住宅,鋼筋混凝土造,115年4月8日,四層,三層 陽台,全筆移轉
RPOOMLSJOHLGFAU27DA,,24.44,共有部份,鋼筋混凝土造,115年4月8日,四層,,持分移轉
RPOOMLSJOHLGFAU27DA,,19.21,共有部分（停車空間）,鋼筋混凝土造,115年4月8日,四層,,持分移轉
RPXNMLTJOHLGFAU18DA,13,117.75,住家用,鋼筋混凝土造,102年4月8日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLSJOHLGFAU37DA,,53.79,集合住宅,鋼筋混凝土造,115年2月12日,五層,三層 陽台,全筆移轉
RPPOMLSJOHLGFAU37DA,,19.17,共有部份,鋼筋混凝土造,115年2月12日,五層,,持分移轉
RPROMLTJOHLGFAU67DA,34,120.13,住家用,鋼筋混凝土造,81年1月27日,二層,一層 二層 陽台,全筆移轉
