鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新屋區,房地(土地+建物),桃園市新屋區新洲路、新洲東路交叉口,33.16,住,,,1150512,土地4建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,見其他登記事項,,89.11,3,2,2,有,無,9580000,107508,,0.0,0,,RPUNMLMKNHLGFDH78CB,青恬,B5棟2F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷附近,12.64,住,,,1150511,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.85,2,1,1,有,無,10580000,132438,坡道平面,27.82,2100000,,RPRNMLNKNHLGFAH28CB,佳陞豐禾,A2棟2F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷附近,18.96,住,,,1150511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.19,3,2,2,有,無,16700000,131675,坡道平面,28.83,2300000,,RPSNMLNKNHLGFAH38CB,佳陞豐禾,G1棟6F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷附近,10.53,住,,,1150511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.33,2,1,1,有,無,10600000,136000,坡道平面,28.83,2100000,,RPTNMLNKNHLGFAH48CB,佳陞豐禾,G2棟6F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區介壽路495巷附近,10.53,住,,,1150511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.33,2,1,1,有,無,10480000,134080,坡道平面,28.83,2100000,,RPUNMLNKNHLGFAH58CB,佳陞豐禾,G3棟6F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中路與文中一路交叉口,22.08,住,,,1150511,土地1建物1車位2,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.61,3,2,2,有,無,27320000,178104,坡道平面,63.36,4300000,,RPPNMLOKNHLGFAH18CB,京澄卓?,B棟2-16F號,
大園區,房地(土地+建物)+車位,桃園市大園區民生路,84.8,,一般農業區,甲種建築用地,1150514,土地6建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,179.6,3,2,3,有,無,14500000,80735,一樓平面,0.0,0,,RPRNMLOKNHLGFEH78CB,垽赫海漾星墅Villa,B1棟0號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路71號,97.13,工,,,1150513,土地1建物1車位4,十層,15,廠辦,工業用,鋼筋混凝土造,,574.29,0,0,0,無,無,66510000,121219,坡道平面,79.4,6520000,車位未拆價,RPPNMLPKNHLGFHH98CB,遠雄MetaLink科技園區,A棟A06F10號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區福人路,70.74,,山坡地保育區,丙種建築用地,1150514,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.81,3,2,2,有,無,15500000,101164,坡道平面,34.41,1600000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKNHLGFDH68CB,森之昕,B2棟07F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街94號對面,25.47,住,,,1150511,土地1建物1車位2,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,202.02,3,2,2,有,無,26370000,157192,坡道平面,58.12,3750000,,RPPNMLRKNHLGFAH48CB,謙里,B棟1-14F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區新埔三街43巷1號旁,19.88,住,,,1150511,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.18,3,2,2,有,無,22650000,199354,坡道平面,34.0,2280000,,RPVNMLRKNHLGFAH09CB,百川峰?A,A棟3-10F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區松仁路與松勤路交叉口,31.22,住,,,1150516,土地1建物1車位2,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,225.84,3,2,2,有,無,24250000,116246,坡道平面,49.92,3800000,,RPRNMLRKNHLGFBH78CB,大清上景,A1棟08號,
龜山區,房地(土地+建物)+車位,桃園市龜山區自強南路731號旁,29.42,住,,,1150512,土地1建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.9,3,2,2,有,無,20580000,138303,坡道平面,24.75,1750000,,RPQNMLRKNHLGFHH76DB,長虹擎山,B棟2-8F號,
