鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
歸仁區,房地(土地+建物),臺南市歸仁區成功路一段２２６號,116.0,住,,,1150325,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130201,282.6,5,2,6,有,無,28150000,99611,,0.0,0,,RPQOMLRKMHLGFID98DA,263.11,0.0,19.49,有,146
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路３６號十樓之５,12.42,商,,,1150324,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,11500000,112107,坡道平面,24.82,1740000,,RPRNMLTJOHLGFID66DA,53.19,0.0,4.5,有,
新營區,房地(土地+建物),臺南市新營區太子路５３巷１弄２５號,100.35,住,,,1150305,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130521,189.27,5,2,5,有,無,18000000,95102,,0.0,0,土地價格：1195萬房屋價格：605萬,RPRNMLQJNHLGFDD38DA,170.27,0.0,19.0,無,
西港區,房地(土地+建物)+車位,臺南市西港區後營１５６之１號六樓之５,30.42,,鄉村區,乙種建築用地,1150310,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140422,107.75999999999999,3,2,2,有,有,8350000,80282,其他,9.98,500000,,RPRNMLMKOHLGFGD48DA,71.95,0.0,7.32,有,
歸仁區,房地(土地+建物),臺南市歸仁區新厝里大成六街３８巷８號,83.06,住,,,1150323,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700305,98.0,4,2,2,有,無,6000000,61224,,0.0,0,,RPTOMLQLNHLGFID76DA,98.0,0.0,0.0,無,
永康區,土地,竹行段727地號,1122.01,農,,,1150318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11880000,10588,,0.0,0,農業設施；,RPSNMLMKOHLGFKD98DA,0.0,0.0,0.0,無,
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段３３１號十五樓之７,12.3,商,,,1150317,土地1建物1車位1,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060124,155.82,2,2,2,有,有,9800000,62893,坡道平面,26.54,0,,RPQNMLSLNHLGFAD38DA,76.94,6.52,3.94,有,147
北區,房地(土地+建物),臺南市北區旭日街１０７之１號,118.8,住,,,1150326,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1121221,258.54,6,2,2,有,無,26000000,100565,,0.0,0,,RPRNMLPKOHLGFAD18DA,236.9,0.0,21.64,有,
南區,房地(土地+建物),臺南市南區大同路二段４８２巷１５５弄２０號,79.0,住,,,1150328,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0731116,110.51,5,2,3,有,無,8500000,76916,,0.0,0,頂樓加蓋；其他增建；,RPQNMLSJNHLGFCD38DA,103.4,0.0,7.11,無,
東區,房地(土地+建物),臺南市東區大同路二段６１巷１１５號四樓,8.71,住,,,1150329,土地2建物1車位0,四層，走廊,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791218,26.85,1,0,1,有,有,2520000,93855,,0.0,0,,RPVNMLSJOHLGFCD98DA,17.28,0.0,0.74,有,148
西港區,土地,檨林段699地號,773.33,,特定農業區,甲種建築用地,1150321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9313200,12043,,0.0,0,,RPTNMLRLNHLGFGD56DA,0.0,0.0,0.0,無,
仁德區,土地,大宅段1027地號,1849.24,農,,,1150324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13500000,7300,,0.0,0,,RPUPMLLJOHLGFID98DA,0.0,0.0,0.0,無,
仁德區,土地,大宅段1024地號,1640.45,農,,,1150324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,7315,,0.0,0,,RPVPMLLJOHLGFID09DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區光明街３３３號六樓之５,32.65,住,,,1150331,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141013,150.08999999999997,3,2,2,有,有,13380000,99509,坡道平面,30.0,1430000,,RPPNMLKKOHLGFID28DA,72.69,0.0,6.69,有,
永康區,房地(土地+建物),臺南市永康區東橋五路１１１號二十三樓,9.59,商,,,1150328,土地1建物1車位0,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1051026,92.96000000000001,2,2,1,有,有,8430000,90684,,0.0,0,,RPTNMLPKMHLGFKD56DA,49.46,5.21,4.09,有,149
永康區,房地(土地+建物)+車位,臺南市永康區網寮里永興路６９號九樓之３,13.5,商,,,1150327,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810723,139.4,3,2,2,有,有,7440000,53372,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPKNHLGFKD09DA,84.73,0.0,9.28,有,
永康區,房地(土地+建物),臺南市永康區大灣路４０巷１９１弄６號,38.5,都市：其他:道路用地,,,1150325,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0990402,95.95,4,2,4,有,無,1873214,19523,,0.0,0,名為買賣實為贈與親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKOHLGFKD56EA,66.39,0.0,29.57,無,
南區,房地(土地+建物),臺南市南區中華南路二段１７７巷２之９號,86.09,住,,,1150203,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1141231,139.36,3,2,3,有,無,18700000,134185,,0.0,0,,RPSNMLKKOHLGFCD97DA,125.52,0.0,13.84,無,
