鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
台西鄉,土地,明德段1863地號,284.22,,鄉村區,乙種建築用地,1150728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,280000,985,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJMHLGFFP96DA,0.0,0.0,0.0,無,
水林鄉,土地,東興段2014地號,2316.86,,特定農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,604,,0.0,0,,RPSNMLMJOHLGFEP86DA,0.0,0.0,0.0,無,
斗南鎮,房地(土地+建物),雲林縣斗南鎮文安路４之２號,80.43,住,,,1150603,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820130,142.64,4,2,2,有,無,5000000,35053,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJOHLGFBP96EA,134.27,0.0,8.37,無,
斗南鎮,房地(土地+建物),雲林縣斗南鎮國宅２２號,26.78,,鄉村區,乙種建築用地,1150602,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700430,33.45,4,2,2,有,無,220000,6577,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLTJOHLGFBP96DA,33.45,0.0,0.0,無,
口湖鄉,土地,順天段624地號,1133.05,,一般農業區,農牧用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,441,,0.0,0,政府機關標讓售；,RPWNMLRJNHLGFEP67DA,0.0,0.0,0.0,無,0001
水林鄉,土地,頂蔦松段81地號,2219.33,,河川區,農牧用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,332850,150,,0.0,0,,RPQNMLPJNHLGFEP86DA,0.0,0.0,0.0,無,
四湖鄉,土地,關聖段815-2地號,140.0,住,,,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2117500,15125,,0.0,0,,RPPNMLRJNHLGFEP96DA,0.0,0.0,0.0,無,0002
口湖鄉,土地,後厝段641地號,2763.0,,一般農業區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2136490,773,,0.0,0,,RPVNMLRJNHLGFEP57DA,0.0,0.0,0.0,無,
口湖鄉,土地,湖口段535地號,5348.73,,一般農業區,農牧用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5348730,1000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJNHLGFEP17DA,0.0,0.0,0.0,無,
