鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新城鄉,土地,順安段348-1地號,2.05,住,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,93019,45375,,0.0,0,,RPXNMLOJOHLGFAU67DA,0.0,0.0,0.0,無,
壽豐鄉,土地,豐裡段113地號,2621.26,,一般農業區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4916600,1876,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSJOHLGFAU77DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉新城路１６號三樓,41.99,住,,,1150601,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0660326,75.52,1,1,1,有,無,2500000,33104,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPRNMLPJOHLGFAU17DA,75.52,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路３２０之８號四樓,5.66,商,,,1150503,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750205,26.45,1,1,1,有,無,700000,26465,,0.0,0,,RPTNMLOJNHLGFAU17DA,20.23,0.0,0.0,無,
富里鄉,土地,吳江段315地號,6216.67,,山坡地保育區,林業用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,320000,51,,0.0,0,,RPPNMLTJNHLGFCU47DA,0.0,0.0,0.0,無,
吉安鄉,土地,慈安段1247地號,114.0,住,,,1150504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13000000,114035,,0.0,0,未登記建物；,RPTNMLLKNHLGFAU96DA,0.0,0.0,0.0,無,
花蓮市,建物,花蓮縣花蓮市中正路２５８號地下室,0.0,,,,1150506,土地0建物1車位0,防空避難室,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0840321,15.37,0,0,0,無,有,400000,26042,,0.0,0,共有部分含車位編號:20號；建物坐落地號：福安段1934地號；,RPPNMLNKNHLGFAU76DA,0.0,0.0,0.0,有,001
秀林鄉,土地,須美基段233地號,241.78,,鄉村區,乙種建築用地,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1060000,4384,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKNHLGFAU17EA,0.0,0.0,0.0,無,
光復鄉,土地,砂荖段766地號,1467.74,,特定農業區,農牧用地,1150503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,640000,436,,0.0,0,未登記建物；,RPPNMLMKNHLGFBU86EA,0.0,0.0,0.0,無,
吉安鄉,土地,慈安段1572-10地號,21.5,住,,,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,240000,11163,,0.0,0,,RPPNMLOKNHLGFAU86DA,0.0,0.0,0.0,無,
富里鄉,土地,竹田段145地號,85.51,,鄉村區,乙種建築用地,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,5847,,0.0,0,,RPQNMLOKNHLGFCU17DA,0.0,0.0,0.0,無,
秀林鄉,土地,克來寶段121地號,100.03,住,,,1150501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1650000,16495,,0.0,0,未登記建物；,RPROMLTLMHLGFAU67DA,0.0,0.0,0.0,無,002
壽豐鄉,土地,平和段674地號,712.86,農,,,1150512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,561,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKNHLGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市介林五街１８６號三樓之二,13.78,住,,,1150502,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141114,41.129999999999995,1,0,1,有,無,3980000,96766,,0.0,0,,RPVNMLSKNHLGFAU87DA,24.05,0.0,2.81,有,003
玉里鎮,土地,滿自然段1072-1地號,160.58,,山坡地保育區,農牧用地,1150511,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,148890,927,,0.0,0,,RPPNMLTKNHLGFCU57DA,0.0,0.0,0.0,無,
卓溪鄉,土地,法老段201地號,3156.34,,山坡地保育區,林業用地,1150506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,51,,0.0,0,,RPQNMLKLNHLGFCU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街１０３號,94.0,住,,,1150507,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0740518,125.42,5,2,3,有,無,12500000,99665,,0.0,0,其他增建；,RPOOMLSJNHLGFAU17DA,125.42,0.0,0.0,無,
