鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中區,租賃房屋,臺中市中區自由路二段２０號,0.0,,,,1150211,土地0建物1車位0,一層,5,店面(店鋪),人行道．辦公室．機械室．水箱．店舖．樓梯間．水塔．機房,鋼筋混凝土造,0830513,147.39,0,0,0,無,無,無,43000,292,,0.0,0,租金總額含稅；,RPQPMLLKKHLGFAB37CC,,無,1150211~1180410,無,,
南區,租賃房屋,臺中市南區復興路一段３１９之２０號五樓之十七,0.0,,,,1150211,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0941219,37.53,1,0,1,有,有,有,9000,240,,0.0,0,續租案件；,RPRPMLLKKHLGFAB47CC,獨立套房,有,1150220~1160219,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區天津路四段３０７號１４樓之２,0.0,,,,1150211,土地0建物1車位0,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840626,26.13,1,0,1,有,有,有,7500,287,,0.0,0,社會住宅包租代管公會版4期417-2續租案件；,RPPNMLLKKHLGFBB17CC,獨立套房,有,1150215~1160214,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區環太東路５１８號十樓之８,0.0,,,,1150211,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110425,110.42,2,2,1,有,有,有,20000,210,坡道平面,24.59,2000,,RPSOMLLKKHLGFBB57CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
烏日區,租賃房屋+車位,臺中市烏日區三榮路一段３８１號十二樓之３,0.0,,,,1150211,土地0建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021118,159.35000000000002,3,2,2,有,有,有,24500,172,坡道平面,31.54,2500,,RPTOMLLKKHLGFIB38CC,整棟(戶)出租,有,1150223~1160222,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西區,租賃房屋,臺中市西區博館路１４３號四樓之三,0.0,,,,1150211,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751212,86.34,3,2,1,有,有,有,16500,191,,0.0,0,社會住宅包租代管中央版5期211,RPQNMLMKKHLGFAB27CC,整棟(戶)出租,無,1150301~1160228,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中區,租賃房屋,臺中市中區中華路一段１２１號１４樓之２７,0.0,,,,1150211,土地0建物1車位0,十四層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,38.74,1,0,1,有,有,有,10000,258,,0.0,0,,RPPOMLMKKHLGFAB27CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
中區,租賃房屋,臺中市中區中華路一段１２１號１９樓之１２,0.0,,,,1150212,土地0建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,34.08,1,0,2,有,有,有,8000,235,,0.0,0,續租案件；,RPOPMLMKKHLGFAB27CC,獨立套房,有,1150225~1160224,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺中市北區中清路一段８２２之１３７號,0.0,,,,1150212,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700814,34.4,1,0,1,有,無,有,12000,349,,0.0,0,社會住宅包租代管公會版41期278-1多人共同承租2；租金總額含網路費；其他第四台MOD；續租案件；,RPPNMLMKKHLGFBB27CC,獨立套房,無,1150215~1160214,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
