編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRPMLMKKHLGFBE97CC,54,65.07,,鋼筋混凝土造,60年11月29日,四層,,
RPPNMLNKKHLGFBE67CC,1,36.42,集合住宅,鋼筋混凝土,113年11月8日,二十九層,,
RPXOMLMKKHLGFBE48CC,35,20.12,集合住宅,鋼筋混凝土造,80年2月9日,七層,,
RPPNMLNKKHLGFBE67CC,1,19.44,共有部份,鋼筋混凝土,113年11月8日,二十九層,,
RPXOMLMKKHLGFBE48CC,35,9.28,,鋼筋混凝土造,80年2月9日,七層,,
RPSNMLMKKHLGFBE87CC,33,111.51,住家用,鋼筋混凝土造,82年2月8日,十二層,,
RPSNMLMKKHLGFBE87CC,33,28.05,見使用執照,鋼筋混凝土造,82年2月8日,十二層,,
RPQNMLNKKHLGFBE77CC,29,161.31,住家用,鋼筋混凝土造,86年6月30日,十四層,,
RPVOMLMKKHLGFBE28CC,27,30.81,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPVOMLMKKHLGFBE28CC,27,9.18,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPVOMLMKKHLGFBE28CC,27,1.33,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPVOMLMKKHLGFBE28CC,27,2.81,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPPPMLMKKHLGFEE08CC,28,85.71,住家用,鋼筋混凝土造,86年11月28日,九層,,
RPPPMLMKKHLGFEE08CC,28,23.06,見使用執照,鋼筋混凝土造,86年11月28日,九層,,
RPOPMLMKKHLGFEE97CC,11,64.68,住家用,鋼筋混凝土造,103年11月4日,十五層,,
RPOPMLMKKHLGFEE97CC,11,45.62,本共有部分之項目有防空避難室兼停車空間、門廊、門廳、管委員會使用空間、停車空間、車道、樓梯間、機械房、水箱等９項。,鋼筋混凝土造,103年11月4日,十五層,,
RPOOMLMKKHLGFEE87CC,10,69.10,集合住宅,鋼筋混凝土,105年6月13日,十二層,,
RPPNMLNKKHLGFEE97CC,31,78.47,住家用,鋼筋混凝土造,84年4月15日,十二層,,
RPOOMLMKKHLGFEE87CC,10,74.76,本共有部分之項目有防空避難室兼法定停車空間、Ａ樓梯間、Ｂ樓梯間、門廊、門廳、管委會使用空間、車道、管道間、樓梯間、機械室、水箱等１１項,鋼筋混凝土,105年6月13日,十二層,,
RPPNMLNKKHLGFEE97CC,31,34.26,見使用執照,鋼筋混凝土造,84年4月15日,十二層,,
RPSOMLMKKHLGFEE28CC,4,86.72,集合住宅,鋼筋混凝土,110年12月13日,十五層,,
