編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLMKNHLGFCH58DA,24,124.36,集合住宅,鋼筋混凝土造,91年3月22日,十一層,二層 陽台,全筆移轉
RPTNMLMKNHLGFCH58DA,24,71.01,共有部份,鋼筋混凝土造,91年3月22日,十一層,,持分移轉
RPSNMLSJNHLGFCH98DA,54,48.45,住宅,木石磚造,61年1月20日,一層,一層,全筆移轉
RPRQMLSJNHLGFEH76DA,1,124.76,集合住宅,鋼筋混凝土造,114年5月28日,九層,九層 陽台,全筆移轉
RPRQMLSJNHLGFEH76DA,1,92.40,共有部份,鋼筋混凝土造,114年5月28日,九層,,持分移轉
RPUNMLQJNHLGFCH98DA,32,178.79,住家用,鋼筋混凝土造,83年8月18日,五層,四層 陽台,全筆移轉
RPPRMLRJNHLGFAH78DA,3,26.66,本共有部分之項目有：停車空間兼防空避難室、停車空間、集合住宅（附屬車道、管委會使用空間、機電空間、附屬防災中心、游泳池）等項。,鋼骨造、鋼筋混凝土造,111年12月13日,二十四層,,持分移轉
RPSOMLLKNHLGFDH58DA,32,84.08,住家用,鋼筋混凝土造,83年10月27日,五層,四層 陽台,全筆移轉
RPSOMLLKNHLGFDH58DA,32,2.40,共有部份,鋼筋混凝土造,83年10月27日,五層,,持分移轉
RPVNMLPKNHLGFDH56DA,46,4.24,商業用,鋼筋混凝土造,69年8月4日,一層,一層,全筆移轉
RPQOMLMKNHLGFHH88DA,20,49.08,住家用,鋼筋混凝土造,95年7月18日,十三層,十二層 陽台 雨遮,全筆移轉
RPQOMLMKNHLGFHH88DA,20,46.13,共有部份,鋼筋混凝土造,95年7月18日,十三層,,持分移轉
RPRNMLMKNHLGFHH88DA,45,72.00,住家用,鋼筋混凝土造,70年4月7日,五層,四層 陽台,全筆移轉
RPWQMLSJNHLGFEH27DA,19,.29,集合住宅（附屬社區管理中心）,鋼筋混凝土造,96年10月30日,十層,一層 陽台,持分移轉
RPWQMLSJNHLGFEH27DA,19,89.84,住家用,鋼筋混凝土造,96年10月30日,十層,一層 陽台,全筆移轉
RPWQMLSJNHLGFEH27DA,19,24.00,共有部份,鋼筋混凝土造,96年10月30日,十層,,持分移轉
RPWQMLSJNHLGFEH27DA,19,17.70,共有部份,鋼筋混凝土造,96年10月30日,十層,,持分移轉
RPWQMLSJNHLGFEH27DA,19,9.04,共有部份,鋼筋混凝土造,96年10月30日,十層,,持分移轉
RPWQMLSJNHLGFEH27DA,19,4.72,共有部份,鋼筋混凝土造,96年10月30日,十層,,持分移轉
RPSNMLNKNHLGFFH88DA,12,66.03,住家用,鋼筋混凝土造,103年6月23日,十五層,三層 陽台 雨遮,全筆移轉
