編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLLKNHLGFDE08DA,42,87.71,,鋼筋混凝土造,73年6月29日,十二層,十一層 陽台,全筆移轉
RPXOMLNJOHLGFEE09DA,57,75.98,見其它登記事項,加強磚造,58年4月1日,二層,一層 二層,全筆移轉
RPTNMLLJNHLGFEE28DA,18,157.35,住家用,鋼筋混凝土造,97年4月17日,十五層,十層 陽台 雨遮,全筆移轉
RPTNMLLJNHLGFEE28DA,18,133.66,本共有部分之項目有門廳、停車空間、防空避難室、樓梯間、水箱、機械室。,鋼筋混凝土造,97年4月17日,十五層,,持分移轉
RPPNMLTJNHLGFCE48DA,45,37.30,公寓,鋼筋混凝土造,70年10月21日,五層,五層,持分移轉
RPTNMLOJNHLGFDE48DA,19,57.65,住家用,鋼筋混凝土造,96年6月4日,十五層,十層 陽台 雨遮,全筆移轉
RPTNMLOJNHLGFDE48DA,19,22.10,防空避難室兼停車空間、樓梯間、水箱,鋼筋混凝土造,96年6月4日,十五層,,持分移轉
RPPNMLLJNHLGFBE57DA,47,80.11,公寓,鋼筋混凝土造,68年8月29日,五層,四層,全筆移轉
RPUNMLMKNHLGFBE28DA,5,49.66,集合住宅,鋼筋混凝土,110年8月25日,二十二層,十七層 陽台 雨遮,全筆移轉
RPUNMLMKNHLGFBE28DA,5,40.14,共有部份,見其他登記事項,110年8月25日,二十二層,,持分移轉
RPSNMLNKNHLGFHE78DA,43,45.00,住家用,加強磚造,72年4月27日,一層,一層,全筆移轉
RPRNMLLKNHLGFJE68DA,32,23.87,住家用,鋼筋混凝土造,83年7月18日,十二層,八層 陽台,全筆移轉
RPRNMLLKNHLGFJE68DA,32,9.80,門廳，防空避難室，停車空間，水箱，電樓梯間，機械室,鋼筋混凝土造,83年7月18日,十二層,,持分移轉
RPSNMLLKNHLGFHE58DA,44,51.88,住商用,加強磚造,71年7月13日,二層,一層 二層 騎樓,持分移轉
RPUNMLOJNHLGFBE38DA,38,5.33,攤位,鋼筋混凝土造,77年6月27日,十七層,一層,持分移轉
RPUNMLOJNHLGFBE38DA,38,6.96,,鋼筋混凝土造,77年6月27日,十七層,,持分移轉
RPPNMLOKNHLGFCE08DA,27,189.70,住家用,鋼筋混凝土造,88年1月19日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLOKNHLGFHE78DA,45,44.80,住家用,加強磚造,70年7月20日,一層,一層,全筆移轉
RPTNMLOKNHLGFEE68DA,20,13.91,辦公室,鋼筋混凝土造,95年6月26日,十一層,七層 陽台 雨遮,全筆移轉
RPTNMLOKNHLGFEE68DA,20,6.73,防空避難室，停車空間，樓梯間，機械室，水箱,鋼筋混凝土造,95年6月26日,十一層,,持分移轉
RPTNMLOKNHLGFEE68DA,20,3.13,防空避難室，停車空間,鋼筋混凝土造,95年6月26日,十一層,,持分移轉
RPUQMLOKNHLGFDE98DA,44,26.24,集合住宅,鋼筋混凝土造,71年2月26日,十二層,二層 陽台,全筆移轉
RPUQMLOKNHLGFDE98DA,44,6.29,,鋼筋混凝土造,71年2月26日,十二層,,持分移轉
RPRNMLLKNHLGFEE18DA,10,75.13,集合住宅,鋼筋混凝土,104年11月12日,十五層,三層 陽台,全筆移轉
RPRNMLLKNHLGFEE18DA,10,57.37,本共有部分之項目有停車空間、防空避難室兼停車空間、門廊、車道、騎樓、樓梯間、管理委員會使用空間、梯廳、昇降機間、水箱、機械室等１１項。,鋼筋混凝土,104年11月12日,十五層,,持分移轉
RPUNMLRJNHLGFCE78DA,26,203.48,住商用,鋼筋混凝土造,89年6月28日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPROMLLKNHLGFEE28DA,,69.99,集合住宅,鋼筋混凝土,114年12月29日,十五層,十一層 陽台,全筆移轉
RPROMLLKNHLGFEE28DA,,70.79,本共有部分之項目有防空避難室兼停車空間、門廳、管委會使用空間、門廳兼梯廳、門廊、樓梯間、電梯間、管道間、車道、機車停車空間、走廊、走廊兼梯廳、飾板、昇降機間、機械室、水箱等共１６項。,鋼筋混凝土,114年12月29日,十五層,,持分移轉
RPPOMLOJNHLGFAE87DA,21,113.72,住家用,鋼筋混凝土造,94年9月15日,十四層,九層 陽台 雨遮,全筆移轉
RPPOMLOJNHLGFAE87DA,21,77.21,共有部分,鋼筋混凝土造,94年9月15日,十四層,,持分移轉
RPQNMLPKNHLGFJE98DA,33,98.57,住家用,鋼筋混凝土造,82年6月11日,八層,四層 陽台,全筆移轉
RPQNMLPKNHLGFJE98DA,33,31.39,住家用,鋼筋混凝土造,82年6月11日,八層,,持分移轉
RPWRMLOKNHLGFDE66DA,31,27.43,住家用,鋼筋混凝土造,84年7月3日,八層,四層 陽台,全筆移轉
RPWRMLOKNHLGFDE66DA,31,6.72,見使用執照,鋼筋混凝土造,84年7月3日,八層,,持分移轉
RPVNMLMKNHLGFEE68DA,49,64.18,店舖、住宅,加強磚造,66年1月8日,二層,一層 二層,全筆移轉
RPPNMLQJNHLGFDE28DA,29,143.87,住商用,鋼筋混凝土造,86年4月19日,十四層,一層 二層 三層 陽台 騎樓,全筆移轉
RPPNMLQJNHLGFDE28DA,29,53.15,見使用執照,鋼筋混凝土造,86年4月19日,十四層,,持分移轉
RPPNMLPKNHLGFEE38DA,31,99.04,住家用,鋼筋混凝土造,84年1月7日,十九層,十二層 陽台,全筆移轉
RPPNMLPKNHLGFEE38DA,31,30.45,見使用執照,鋼筋混凝土造,84年1月7日,十九層,,持分移轉
RPORMLOKNHLGFDE48DA,46,143.24,店舖、住宅,鋼筋混凝土造,69年10月27日,四層,一層 二層 三層 四層,全筆移轉
RPUNMLRJNHLGFDE88DA,29,37.40,見使用執照,鋼筋混凝土造,86年4月19日,十四層,,持分移轉
RPWNMLLKNHLGFBE38DA,30,39.68,商業用,鋼筋混凝土造,85年10月3日,十二層,四層 陽台,全筆移轉
RPWNMLLKNHLGFBE38DA,30,17.06,見使用執照,鋼筋混凝土造,85年10月3日,十二層,,持分移轉
RPVNMLPJNHLGFBE58DA,27,36.48,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,二十層,全筆移轉
RPVNMLPJNHLGFBE58DA,27,13.65,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPVNMLPJNHLGFBE58DA,27,2.15,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPVNMLPJNHLGFBE58DA,27,4.14,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPSNMLPKNHLGFAE28DA,31,25.63,住家用,鋼筋混凝土造,84年8月21日,十二層,十二層 陽台,全筆移轉
RPSNMLPKNHLGFAE28DA,31,7.65,見使用執照,鋼筋混凝土造,84年8月21日,十二層,,持分移轉
RPWNMLSJNHLGFAE88DA,45,107.63,見其它登記事項,鋼筋混凝土造,70年2月9日,五層,一層,全筆移轉
RPXQMLOKNHLGFDE66DA,16,72.99,住家用,鋼筋混凝土造,99年1月15日,十五層,十三層 陽台 雨遮,全筆移轉
RPXQMLOKNHLGFDE66DA,16,37.18,共用部分之項目有：防空避難室兼停車空間、台電配電場所、緊急發電機室、消防幫浦室、樓梯間、電梯機房及水箱等項,鋼筋混凝土造,99年1月15日,十五層,,持分移轉
RPPNMLSKNHLGFBE48EA,46,73.37,公寓,鋼筋混凝土造,69年5月14日,七層,七層,全筆移轉
RPPNMLSKNHLGFBE48EA,46,11.70,,鋼筋混凝土造,69年5月14日,七層,,持分移轉
RPPNMLTKNHLGFBE58EA,48,34.71,店舖,鋼筋混凝土造,67年6月2日,十二層,地下層,持分移轉
RPPNMLTKNHLGFBE58EA,48,58.90,辦公室,鋼筋混凝土造,67年6月2日,十二層,二層,全筆移轉
RPTPMLSKNHLGFEE66DA,19,8.76,辦公室,鋼筋混凝土造,96年6月4日,十三層,八層 陽台,全筆移轉
RPTPMLSKNHLGFEE66DA,19,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,持分移轉
RPTPMLSKNHLGFEE66DA,19,4.33,共用部分,鋼筋混凝土造,96年6月4日,十三層,,持分移轉
RPQOMLOKNHLGFEE48DA,18,236.60,辦公室，集合住宅,鋼筋混凝土造,97年9月8日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLRJNHLGFAE18DA,44,23.08,見其它登記事項,鋼筋混凝土造,70年12月12日,十層,六層 陽台,全筆移轉
RPQNMLSKNHLGFLE86DA,,42.79,集合住宅,鋼筋混凝土造,115年1月27日,五層,一層,全筆移轉
RPQNMLSKNHLGFLE86DA,,17.57,本案共有部分之項目有樓梯間、電信室、停車空間、水箱、機械房。,鋼筋混凝土造,115年1月27日,五層,,持分移轉
RPOOMLSJNHLGFAE18DA,17,212.97,住家用,鋼筋混凝土造,98年4月28日,二十五層,二十四層 陽台 雨遮,全筆移轉
RPOOMLSJNHLGFAE18DA,17,185.69,共有部分,鋼筋混凝土造,98年4月28日,二十五層,,持分移轉
RPRNMLTKNHLGFAE68EA,46,30.00,見其它登記事項,鋼筋混凝土造,69年1月9日,十六層,十四層,全筆移轉
RPRNMLTKNHLGFAE68EA,46,3.83,,鋼筋混凝土造,69年1月9日,十六層,,持分移轉
RPQNMLTKNHLGFAE58EA,46,30.00,見其它登記事項,鋼筋混凝土造,69年1月9日,十六層,十四層,全筆移轉
RPQNMLTKNHLGFAE58EA,46,3.83,,鋼筋混凝土造,69年1月9日,十六層,,持分移轉
RPQNMLKLNHLGFLE78DA,46,94.00,住商用,加強磚造,69年7月27日,二層,一層 二層 騎樓,全筆移轉
RPSNMLSJNHLGFAE48DA,19,58.21,住家用,鋼筋混凝土造,95年12月5日,十四層,五層 陽台 雨遮,全筆移轉
RPSNMLSJNHLGFAE48DA,19,29.75,見其它登記事項,鋼筋混凝土造,95年12月5日,十四層,,持分移轉
RPRNMLSKNHLGFEE98EA,3,64.20,集合住宅,鋼筋混凝土,112年1月12日,十四層,十二層 陽台,全筆移轉
RPRNMLSKNHLGFEE98EA,3,59.21,本共有部分之項目有：防空避難室兼停車空間、車道、停車空間、管委會使用空間、機械室、水箱、樓梯間等７項。,鋼筋混凝土,112年1月12日,十四層,,持分移轉
RPSOMLKLNHLGFGE58DA,18,55.96,集合住宅,鋼筋混凝土,96年12月15日,二十八層,二層 陽台 雨遮,全筆移轉
RPSOMLKLNHLGFGE58DA,18,28.39,防空避難室兼停車空間、供管委會使用空間、門廳、車道、門廊、防災中心、樓梯間、機械室、水箱、停車空間,鋼筋混凝土,96年12月15日,二十八層,,持分移轉
RPROMLKLNHLGFBE97DA,47,85.41,,鋼筋混凝土造,68年2月14日,五層,五層 陽台,全筆移轉
RPSOMLMKNHLGFLE56DA,46,71.04,住商用,加強磚造,69年2月7日,二層,一層 二層 騎樓,全筆移轉
RPPNMLSKNHLGFCE48DA,44,59.20,公寓,鋼筋混凝土造,71年3月9日,五層,五層,全筆移轉
