鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
埔心鄉,房地(土地+建物),彰化縣埔心鄉五賢路近大溪路三段,98.36,,鄉村區,乙種建築用地,1150323,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,134.08,4,1,3,有,無,10480000,78162,,0.0,0,,RPRNMLKMLHLGFHN66CB,堡量豐華梧居墅,B棟B03號,
埔心鄉,房地(土地+建物),彰化縣埔心鄉五賢路近大溪路三段,103.11,,鄉村區,乙種建築用地,1150316,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,134.08,4,1,3,有,無,10700000,79803,,0.0,0,,RPSNMLKMLHLGFHN76CB,堡量豐華梧居墅,B棟B01號,
和美鎮,房地(土地+建物)+車位,彰化縣和美鎮惠來二路、惠來五街,100.14,住,,,1150322,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,252.0,6,2,6,有,無,25000000,99206,一樓平面,13.75,0,,RPPNMLKMLHLGFBN58DB,禾風臻墅-和仁,C棟5號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮新聖路88巷,91.8,住,,,1150325,土地2建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,148.43,4,2,3,有,無,11600000,78151,一樓平面,0.0,0,,RPPNMLKMLHLGFEN88DB,初之境,C棟第3號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市彰益街68號對面基地,31.69,住,,,1150330,土地1建物1車位2,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,219.83,3,2,2,有,無,24200000,137624,坡道平面,71.6,3800000,,RPPNMLLJMHLGFAN28CB,君品慕白,B棟10號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市三福街,23.19,住,,,1150322,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.06,3,2,2,有,無,17190000,132397,坡道平面,29.84,2200000,特殊付款優惠,RPPNMLMJMHLGFAN38CB,三福宅邸,A棟0號,
二林鎮,房地(土地+建物),彰化縣二林鎮豐田段1215，1216地號,97.01,,特定農業區,甲種建築用地,1150402,土地3建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,116.22,3,2,3,有,無,8680000,74686,,0.0,0,,RPPNMLOJMHLGFGN56CB,文化傳家-天下一品(6),A棟10號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,18.07,商,,,1150319,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.14,3,2,2,有,無,16300000,115174,坡道平面,30.98,2000000,,RPPNMLPJMHLGFAN68CB,合新中正一綻,C5棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.89,商,,,1150319,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.6,3,2,2,有,無,14330000,114570,坡道平面,30.98,2000000,,RPQNMLPJMHLGFAN78CB,合新中正一綻,A6棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,18.69,商,,,1150320,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.55,3,2,2,有,無,16580000,114290,坡道平面,30.98,2000000,因小數點進位問題，土地持分面積為 :18.69㎡,RPRNMLPJMHLGFAN88CB,合新中正一綻,A2棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.58,商,,,1150323,土地7建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.68,3,2,2,有,無,13450000,109023,坡道平面,32.28,1850000,因小數點進位問題，土地持分面積為 :15.58㎡,RPTNMLPJMHLGFAN09CB,合新中正一綻,C6棟04F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.58,商,,,1150326,土地7建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.22,3,2,2,有,無,15380000,127714,坡道平面,32.28,1850000,因小數點進位問題，土地持分面積為 :15.58㎡,RPUNMLPJMHLGFAN56CB,合新中正一綻,A5棟09F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,18.69,商,,,1150326,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.55,3,2,2,有,無,17000000,116799,坡道平面,30.98,2100000,因小數點進位問題，土地持分面積為 :18.69㎡,RPVNMLPJMHLGFAN66CB,合新中正一綻,B2棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.89,商,,,1150327,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.79,3,2,2,有,無,14440000,114461,坡道平面,30.98,2100000,,RPWNMLPJMHLGFAN76CB,合新中正一綻,A1棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.58,商,,,1150328,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.56,3,2,2,有,無,12800000,112249,坡道機械,25.1,850000,因小數點進位問題，土地持分面積為 :15.58㎡,RPXNMLPJMHLGFAN86CB,合新中正一綻,C1棟05F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市中正路二段/民族一街,15.58,商,,,1150404,土地7建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.44,3,2,2,有,無,13900000,111779,坡道平面,30.98,2000000,因小數點進位問題，土地持分面積為 :15.58㎡,RPOOMLPJMHLGFAN68CB,合新中正一綻,C1棟04F號,
