鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹽埔鄉,土地,新高段37地號,2277.87,,一般農業區,農牧用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,527,,0.0,0,,RPQNMLSJOHLGFBT37DA,0.0,0.0,0.0,無,
屏東市,土地,舊街段二小段4-73地號,0.32,商,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,0,,0.0,0,政府機關標讓售；,RPPNMLPJOHLGFAT96EA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿和平路４８２巷３９號,23.67,住,,,1150603,土地1建物1車位0,全,二層,透天厝,住家用,磚造,0630521,23.2,3,2,2,有,無,1500000,64655,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLNJOHLGFAT17DA,23.2,0.0,0.0,無,
恆春鎮,土地,五里亭段804-3地號,5.36,,河川區,水利用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19443,3627,,0.0,0,協議價購；,RPPNMLOJNHLGFET07DA,0.0,0.0,0.0,無,0001
枋寮鄉,土地,新龍段1002地號,3.22,住,,,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,37267,,0.0,0,,RPPNMLRJNHLGFFT57EA,0.0,0.0,0.0,無,
內埔鄉,土地,上龍泉段330地號,47.81,都市：其他:道路用地,,,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,96000,2008,,0.0,0,包含公共設施保留地用地；,RPTNMLSJNHLGFCT67DA,0.0,0.0,0.0,無,0002
林邊鄉,土地,永樂段103地號,249.12,住,,,1150501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,12042,,0.0,0,,RPVOMLPJNHLGFDT77DA,0.0,0.0,0.0,無,
獅子鄉,土地,丹路段133地號,5210.0,,山坡地保育區,林業用地,1150501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,260000,50,,0.0,0,,RPPNMLLJNHLGFFT86DA,0.0,0.0,0.0,無,
里港鄉,土地,里平段452地號,124.0,商,,,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,96774,,0.0,0,本案含屏東縣里港鄉永樂路10號未保存登記建物,RPPNMLMKNHLGFBT66DA,0.0,0.0,0.0,無,
瑪家鄉,土地,佳義段161地號,11390.0,,山坡地保育區,林業用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,48,,0.0,0,農作物；,RPUOMLMKNHLGFCT37DA,0.0,0.0,0.0,無,
春日鄉,土地,卡舒卡段577地號,2361.58,,山坡地保育區,農牧用地,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,254,,0.0,0,農作物；,RPPNMLOKNHLGFFT37EA,0.0,0.0,0.0,無,
里港鄉,土地,中和段152-3地號,55.78,,鄉村區,乙種建築用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,708000,12693,,0.0,0,,RPPNMLQJNHLGFBT96DA,0.0,0.0,0.0,無,
潮州鎮,土地,崙東段40-1地號,3190.21,,一般農業區,農牧用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,1630,,0.0,0,農作物；農業設施；急買急賣；,RPVNMLSJNHLGFCT87DA,0.0,0.0,0.0,無,0003
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉社口路２２５巷１０號,62.88,,鄉村區,乙種建築用地,1150504,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051018,91.12,4,2,2,有,無,3250000,35667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOKNHLGFAT17DA,83.79,0.0,7.33,無,0004
高樹鄉,土地,長興段374地號,3788.12,,一般農業區,農牧用地,1150508,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1750000,462,,0.0,0,瑕疵物件；,RPRNMLSJNHLGFBT37DA,0.0,0.0,0.0,無,
潮州鎮,房地(土地+建物),屏東縣潮州鎮自由路１３８巷１４號,67.52,住,,,1150507,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660317,92.8,3,1,2,有,無,1900000,20474,,0.0,0,頂樓加蓋；瑕疵物件；,RPQNMLNKNHLGFCT96DA,92.8,0.0,0.0,無,
內埔鄉,土地,新隘寮段520-1地號,2045.51,,一般農業區,農牧用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,782,,0.0,0,,RPQNMLPKNHLGFCT17DA,0.0,0.0,0.0,無,
新園鄉,土地,鹽洲段988-12地號,1.69,住,,,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,57777,34188,,0.0,0,,RPUNMLPKNHLGFDT67DA,0.0,0.0,0.0,無,
新園鄉,土地,鹽洲段988-10地號,0.52,住,,,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17777,0,,0.0,0,,RPVNMLPKNHLGFDT77DA,0.0,0.0,0.0,無,
春日鄉,土地,古華段19-1地號,15000.0,,山坡地保育區,林業用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,57,,0.0,0,,RPPNMLPKNHLGFFT37DA,0.0,0.0,0.0,無,
獅子鄉,土地,丹路段666地號,9715.0,,山坡地保育區,林業用地,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,57,,0.0,0,,RPQNMLSKNHLGFFT77DA,0.0,0.0,0.0,無,
瑪家鄉,土地,涼山段180-32地號,2246.0,,山坡地保育區,林業用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,58,,0.0,0,,RPPNMLPKNHLGFCT17EA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿廣東路１５２巷１１號三樓之一,35.86,住,,,1150507,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140604,115.6,3,2,2,有,無,10450000,96799,一樓平面,23.14,1500000,,RPRNMLPKNHLGFAT07DA,61.69,0.0,7.65,有,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿廣東路１５２巷１１號三樓之二,34.89,住,,,1150507,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140604,89.94,3,2,2,有,無,10200000,113409,一樓平面,0.0,1300000,,RPSNMLPKNHLGFAT17DA,61.35,0.0,6.11,有,
竹田鄉,土地,鳳新段116-10地號,205.33,,鄉村區,乙種建築用地,1150507,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1180000,5747,,0.0,0,含土地增值稅或其他稅費468元；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQOMLOKNHLGFCT17DA,0.0,0.0,0.0,無,0005
恆春鎮,房地(土地+建物),屏東縣恆春鎮恒公路１６號三樓之三,3.94,住,,,1150502,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841117,37.379999999999995,0,0,0,無,有,1380000,36918,,0.0,0,其他增建；,RPQNMLSJNHLGFET57DA,21.45,0.0,0.0,有,
佳冬鄉,土地,石光段1266地號,46.17,都市：其他:道路用地,,,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,558400,12094,,0.0,0,,RPTNMLPKNHLGFFT77DA,0.0,0.0,0.0,無,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉瑞源路２４０號五樓之九,18.93,住,,,1150501,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850607,119.93,3,2,2,有,有,5450000,45443,坡道機械,0.0,0,,RPQNMLLKNHLGFAT56DA,69.62,2.04,10.03,有,0006
牡丹鄉,土地,四林段546地號,1550.0,,山坡地保育區,農牧用地,1150515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,97,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKNHLGFET27DA,0.0,0.0,0.0,無,
車城鄉,土地,新海口段742-1地號,3.17,,鄉村區,乙種建築用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34648,10930,,0.0,0,政府機關標讓售；,RPRNMLKLNHLGFET07DA,0.0,0.0,0.0,無,
枋寮鄉,土地,北玄段852地號,1807.86,,一般農業區,農牧用地,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,1106,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKNHLGFFT87EA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿莊敬街一段１０６巷２７弄６號,88.0,住,,,1150502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701230,104.88,3,2,2,有,無,5370000,51201,,0.0,0,頂樓加蓋；其他增建；,RPXNMLPJNHLGFAT57DA,104.88,0.0,0.0,無,
萬丹鄉,土地,寶厝段702地號,114.0,住,,,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,31579,,0.0,0,,RPVNMLKLNHLGFAT07DA,0.0,0.0,0.0,無,
竹田鄉,土地,鳳新段900地號,181.74,,特定農業區,甲種建築用地,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1630000,8969,,0.0,0,未登記建物；,RPSNMLPJNHLGFCT27DA,0.0,0.0,0.0,無,0007
恆春鎮,房地(土地+建物),屏東縣恆春鎮南灣路仁愛巷３６號二樓之四二,13.45,,國家公園區,,1150501,土地1建物1車位0,二層,三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831116,40.65,1,0,1,有,有,600000,14760,,0.0,0,,RPPNMLQJNHLGFET27DA,19.95,0.0,3.0,有,
獅子鄉,土地,丹路段426地號,10600.0,,山坡地保育區,林業用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,61,,0.0,0,,RPPNMLTKNHLGFFT77DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿迪化一街５４號五樓之三,23.5,住,,,1150505,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800724,135.36,3,2,2,有,有,4500000,33245,,0.0,0,,RPWNMLKLNHLGFAT17DA,78.0,0.0,12.34,有,
鹽埔鄉,土地,中段953地號,126.63,商,,,1150518,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,6318,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKNHLGFBT37DA,0.0,0.0,0.0,無,
內埔鄉,房地(土地+建物),屏東縣內埔鄉南山路８８號六樓之５,5.69,,鄉村區,乙種建築用地,1150511,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土構造,0930712,19.45,1,1,1,有,有,750000,38560,,0.0,0,含傢俱設備費；陽台外推；夾層；,RPTNMLNKNHLGFCT27DA,10.4,0.0,1.55,有,0008
東港鎮,建物,屏東縣東港鎮船頭路４之４１號,0.0,,,,1150505,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0731223,190.0,3,3,3,有,無,1500000,7895,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTKNHLGFDT67DA,190.0,0.0,0.0,無,
林邊鄉,土地,銀放索段338地號,31.03,,鄉村區,乙種建築用地,1150514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,3223,,0.0,0,,RPSNMLTKNHLGFDT87DA,0.0,0.0,0.0,無,
新園鄉,土地,中洲段468-2地號,4.39,住,,,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,125797,28655,,0.0,0,,RPRNMLKLNHLGFDT96DA,0.0,0.0,0.0,無,
南州鄉,土地,南州段92地號,172.73,商,,,1150515,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5225000,30250,,0.0,0,,RPQNMLLLNHLGFDT96DA,0.0,0.0,0.0,無,
恆春鎮,房地(土地+建物),屏東縣恆春鎮恒公路９６６號二樓之十四,4.49,住,,,1150512,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,36.99,1,0,1,有,有,1210000,32712,,0.0,0,,RPPNMLKLNHLGFET86DA,20.32,0.0,4.8,有,0009
恆春鎮,房地(土地+建物),屏東縣恆春鎮恒南路１２５巷３５弄５號,78.04,住,,,1150505,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700430,103.32,3,2,2,有,無,6500000,62911,,0.0,0,買賣相關稅費全部由買方負擔,RPPNMLLLNHLGFET96DA,103.32,0.0,0.0,無,
枋寮鄉,土地,內寮村段374地號,544.06,,一般農業區,農牧用地,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1008000,1853,,0.0,0,,RPPNMLMLNHLGFFT27EA,0.0,0.0,0.0,無,
長治鄉,土地,繁華段375地號,147.28,,鄉村區,乙種建築用地,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1207660,8200,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPLNHLGFAT67DA,0.0,0.0,0.0,無,0010
恆春鎮,土地,恆西段469地號,42.67,住,,,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2188971,51300,,0.0,0,政府機關標讓售；,RPRNMLPLNHLGFET57DA,0.0,0.0,0.0,無,
恆春鎮,房地(土地+建物),屏東縣恆春鎮環城北路２０６號八樓之３,4.74,住,,,1150511,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840110,32.370000000000005,1,1,1,有,無,900000,27804,,0.0,0,,RPTNMLPLNHLGFET77DA,20.25,0.0,3.48,有,
春日鄉,土地,古華段116地號,14260.0,,山坡地保育區,林業用地,1150519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,860000,60,,0.0,0,,RPQNMLTKNHLGFFT87DA,0.0,0.0,0.0,無,
佳冬鄉,房地(土地+建物),屏東縣佳冬鄉民治街３４號,76.27,住,,,1150511,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840401,126.4,3,2,2,有,無,2500000,19778,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMLNHLGFFT37EA,110.8,5.2,10.4,無,0011
萬丹鄉,土地,萬安段845地號,29.0,住,,,1150507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2025000,69828,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPOOMLKLNHLGFAT09DA,0.0,0.0,0.0,無,
萬丹鄉,土地,萬安段844-2地號,49.59,,,,1150508,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2025000,40835,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLKLNHLGFAT56DA,0.0,0.0,0.0,無,
屏東市,房地(土地+建物),屏東縣屏東巿莊敬街二段１１３巷９號四樓之一,12.01,都市：其他:住宅區,,,1150507,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840303,88.95,3,2,2,有,有,4420000,49691,,0.0,0,,RPQOMLKLNHLGFAT66DA,64.71,0.0,9.08,有,0012
來義鄉,土地,丹林段848地號,5180.0,,山坡地保育區,林業用地,1150517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,340000,66,,0.0,0,,RPPNMLRKNHLGFCT27DA,0.0,0.0,0.0,無,
佳冬鄉,土地,六根段767地號,135.82,商,,,1150512,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,11780,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPRNMLPKNHLGFFT57DA,0.0,0.0,0.0,無,
長治鄉,土地,華榮段156地號,2906.0,,一般農業區,農牧用地,1150509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7700000,2650,,0.0,0,農作物；,RPXNMLPLNHLGFAT77DA,0.0,0.0,0.0,無,
