鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
台東市,房地(土地+建物)+車位,臺東縣臺東市永福路130號旁,18.09,商,,,1150303,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,132.57,2,2,2,有,無,10290000,92821,坡道平面,33.67,1110000,,RPPNMLOJLHLGFAV66CB,賦麗琚,乙棟7J號,
台東市,房地(土地+建物),臺東縣臺東市梧州段473，472-11地號,16.83,住,,,1150215,土地2建物1車位0,一層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,43.62,0,1,1,有,無,6000000,137552,,0.0,0,,RPPNMLTJLHLGFAV17CB,文山朗朗,1棟A2號,
台東市,房地(土地+建物)+車位,臺東縣臺東市梧州段473，472-11地號,31.85,住,,,1150215,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.02,2,2,1,有,無,9000000,96934,一樓平面,28.49,1000000,,RPQNMLTJLHLGFAV27CB,文山朗朗,1棟5C號,
台東市,房地(土地+建物),臺東縣臺東市梧州段473，472-11地號,31.85,住,,,1150215,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.53,2,2,1,有,無,8000000,96934,,0.0,0,,RPRNMLTJLHLGFAV37CB,文山朗朗,1棟4C號,
台東市,房地(土地+建物)+車位,臺東縣臺東市安和路102巷12號附近,36.47,住,,,1150305,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.09,2,2,2,有,無,9800000,81397,一樓平面,13.75,900000,,RPPNMLKKLHLGFAV98CB,欣贊D電梯公寓,D棟3B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市興安路段一段500號旁,52.03,住,,,1150303,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.65,3,2,2,有,無,10100000,81682,其他,0.0,800000,,RPPNMLTKLHLGFAV27CB,欣輝興安286集合住宅,4A號,
台東市,房地(土地+建物),臺東縣臺東市安和路102巷12號附近,34.33,住,,,1150318,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.9,2,2,2,有,無,8800000,85520,,0.0,0,,RPPNMLNLLHLGFAV76CB,欣贊D電梯公寓,D棟4A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市志航路一段477巷37弄12號旁,79.74,住,住宅區,,1150330,土地1建物1車位1,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,151.44,4,2,5,有,無,14150000,93436,其他,0.0,0,目前興安段363地號土地面積為:485.76平方公尺，尚未進行分割，預售屋買賣契約所填寫土地面積為建造執照所登記之面積，土地分割以地政機關分割後新地號及新面積辦理登記。,RPQNMLNKMHLGFAV86CB,心綻2,1棟E號,
關山鎮,房地(土地+建物)+車位,臺東縣關山鎮信義路76號旁,34.74,住,,,1150403,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.84,2,1,2,有,無,7790000,93395,升降機械,9.32,550000,,RPPNMLQKMHLGFCV37DB,觀山美二,二棟4E號,
