鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
苗栗市,房地(土地+建物),苗栗縣苗栗市福麗里３６鄰民族路１０９號五樓之二,30.63,住,,,1150601,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120814,77.03999999999999,2,1,1,有,有,8200000,106438,,0.0,0,,RPQNMLNJOHLGFBK58DA,48.63,0.0,8.59,有,0001
頭份市,土地,成功段825-1地號,1.02,都市：其他:道路用地,,,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,58569,57421,,0.0,0,包含公共設施保留地用地；,RPQNMLOJOHLGFFK09DA,0.0,0.0,0.0,無,
頭份市,土地,成功段825-2地號,2.19,都市：其他:道路用地,,,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,125607,57355,,0.0,0,包含公共設施保留地用地；,RPSNMLOJOHLGFFK66DA,0.0,0.0,0.0,無,
南庄鄉,土地,田尾段721-3地號,0.0,,,,1150503,土地0建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,0,,0.0,0,,RPQNMLTJNHLGFFK86DA,0.0,0.0,0.0,無,
頭屋鄉,土地,外獅潭段358-2地號,238.0,,山坡地保育區,農牧用地,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,161840,680,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJNHLGFBK09EA,0.0,0.0,0.0,無,
頭份市,建物,苗栗縣頭份市中興里８鄰大豐街１５０巷７號,0.0,,,,1150504,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030902,97.69,2,1,2,有,無,2962161,30322,,0.0,0,僅房屋交易持分1/3親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOJNHLGFFK76DA,92.73,0.0,4.96,無,
卓蘭鎮,土地,神明段471地號,191.54,,鄉村區,乙種建築用地,1150504,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3100000,16185,,0.0,0,,RPPNMLSKNHLGFAK88DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮竹南里１７鄰康德街６０號,21.85,住,,,1150507,土地1建物2車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750625,403.78000000000003,3,2,2,有,有,5200000,12878,,0.0,0,,RPSNMLLKNHLGFDK78DA,70.14,7.48,0.0,有,0002
三灣鄉,土地,內灣段660地號,1349.33,,山坡地保育區,農牧用地,1150504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2288000,1696,,0.0,0,,RPQNMLPJNHLGFFK09DA,0.0,0.0,0.0,無,
苑裡鎮,土地,西海段450地號,2080.0,,特定農業區,農牧用地,1150502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7550000,3630,,0.0,0,,RPPNMLPKNHLGFCK78DA,0.0,0.0,0.0,無,0003
竹南鎮,房地(土地+建物),苗栗縣竹南鎮海口里２５鄰育才路２３巷３７號,66.0,住,,,1150505,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930213,153.6,4,2,3,有,無,120000,781,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKNHLGFDK88DA,147.84,0.48,5.28,無,
苗栗市,土地,為公段782地號,36.02,都市：其他:道路用地,,,1150505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,3609,,0.0,0,包含公共設施保留地用地；,RPQNMLPJNHLGFBK68DA,0.0,0.0,0.0,無,0004
苑裡鎮,土地,苑港段618地號,64.67,,特定農業區,農牧用地,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,2319,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKNHLGFCK56DA,0.0,0.0,0.0,無,0005
頭份市,房地(土地+建物),苗栗縣頭份市和平里１０鄰中山路５號,28.52,商,,,1150506,土地1建物1車位0,全,二層,透天厝,商業用,鐵筋混凝土磚造,,56.99,0,0,0,無,無,2500000,43867,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLMKNHLGFFK66DA,56.99,0.0,0.0,無,
頭份市,土地,尖山下段1655-8地號,124.0,,特定農業區,農牧用地,1150511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,8871,,0.0,0,,RPPNMLRKNHLGFFK66DA,0.0,0.0,0.0,無,0006
公館鄉,土地,大坑段1080-3地號,236.0,,特定農業區,甲種建築用地,1150508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1796500,7612,,0.0,0,建地:新台幣1707480元，田:新台幣89020元親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLSKNHLGFBK98DA,0.0,0.0,0.0,無,
苑裡鎮,土地,新復北段570-1地號,341.78,,特定農業區,農牧用地,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,3365,,0.0,0,,RPVNMLSKNHLGFCK07DA,0.0,0.0,0.0,無,0007
公館鄉,土地,館明段84-19地號,74.09,住,,,1150504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1980000,26724,,0.0,0,,RPUNMLSJNHLGFBK76DA,0.0,0.0,0.0,無,
苗栗市,土地,南勢坑段下南勢坑小段756-16地號,2568.0,,山坡地保育區,農牧用地,1150515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,974,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLPKNHLGFBK86DA,0.0,0.0,0.0,無,
苗栗市,土地,文昌段549地號,4.59,住,,,1150504,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,208000,45316,,0.0,0,,RPOPMLKLNHLGFBK38DA,0.0,0.0,0.0,無,
西湖鄉,土地,新二湖段454地號,42.22,,山坡地保育區,農牧用地,1150503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,51000,1208,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJNHLGFEK78DA,0.0,0.0,0.0,無,0008
三義鄉,土地,雙湖段913地號,146.03,都市：其他:道路用地,,,1150514,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,4794,,0.0,0,包含公共設施保留地用地；,RPPNMLTKNHLGFEK76DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市恭敬里８鄰中正路１０９０號九樓之三十,3.96,商,,,1150501,土地3建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,31.03,1,0,1,有,有,1940000,62520,,0.0,0,,RPQNMLMKNHLGFBK48DA,16.75,0.0,3.47,有,0009
竹南鎮,土地,后厝段503-5地號,2.49,住,,,1150512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,120000,48193,,0.0,0,,RPRNMLSKNHLGFDK76DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮新南里３鄰維新路５２號四樓,19.49,商,,,1150501,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751124,94.61,3,2,2,有,無,3600000,38051,,0.0,0,,RPWNMLPJNHLGFDK86DA,79.62,0.0,0.0,無,
竹南鎮,建物,苗栗縣竹南鎮新南里１２鄰維新路３２１號,0.0,,,,1150513,土地0建物1車位0,全,二層,透天厝,住工用,加強磚造,0780227,364.5,2,2,2,有,無,540000,1481,,0.0,0,建物坐落地號：維新段910地號；,RPRNMLPKNHLGFDK09DA,348.8,0.0,15.7,無,
頭份市,土地,新興段670地號,198.1,,特定農業區,農牧用地,1150508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,963000,4861,,0.0,0,,RPQNMLSJNHLGFFK76DA,0.0,0.0,0.0,無,
頭份市,土地,義民段156地號,13.04,,,,1150513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,13804,,0.0,0,包含公共設施保留地用地；,RPUNMLOKNHLGFFK86DA,0.0,0.0,0.0,無,0010
公館鄉,土地,館興段315地號,104.53,都市：其他:道路用地,,,1150501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,4305,,0.0,0,包含公共設施保留地用地；,RPRNMLOJNHLGFBK68DA,0.0,0.0,0.0,無,0011
通霄鎮,車位,苗栗縣通霄鎮平安里１３鄰中正路２５５號,0.94,住,,,1150504,土地1建物1車位1,一層,十三層,其他,管理員室,鋼筋混凝土造,0850701,7.4399999999999995,0,0,0,無,有,200000,,坡道機械,0.0,200000,僅車位交易；,RPPNMLRLNHLGFCK09DA,0.0,0.0,0.0,有,0012
頭份市,土地,湳湖段510-6地號,56.5,農,,,1150519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,393300,6961,,0.0,0,,RPTNMLTKNHLGFFK27DA,0.0,0.0,0.0,無,0013
頭份市,房地(土地+建物),苗栗縣頭份市蟠桃里２鄰華美街３０號,111.19,住,,,1150513,土地2建物1車位0,全,四層,透天厝,住商用,ＲＣ造,0961025,283.93,5,2,5,有,無,26500000,93333,,0.0,0,,RPRNMLMLNHLGFFK09DA,246.47,13.72,23.74,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市高苗里６鄰日新街４９號六樓之十八,7.97,商,,,1150519,土地4建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810510,37.24,0,0,0,無,有,1200000,32223,,0.0,0,,RPPNMLRLNHLGFBK98DA,21.25,0.0,5.07,有,
通霄鎮,土地,湖內段763地號,370.31,,一般農業區,農牧用地,1150506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4300000,11612,,0.0,0,未登記建物；農作物；機電設備；,RPRNMLQJNHLGFCK98DA,0.0,0.0,0.0,無,
通霄鎮,房地(土地+建物),苗栗縣通霄鎮白東里１７鄰福泰路１０４巷４號,95.98,,山坡地保育區,丙種建築用地,1150502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,97.62,3,2,2,有,無,3750000,38414,,0.0,0,一樓外推廚房其他增建；,RPUNMLTKNHLGFCK07DA,97.62,0.0,0.0,無,0014
頭份市,土地,水源段929地號,186.48,,山坡地保育區,農牧用地,1150519,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,4719,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKNHLGFFK86DA,0.0,0.0,0.0,無,
三灣鄉,土地,北下林坪段823地號,83.44,,一般農業區,丙種建築用地,1150519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,4554,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLKLNHLGFFK68DA,0.0,0.0,0.0,無,
通霄鎮,土地,烏眉坑段279地號,111.5,,山坡地保育區,丙種建築用地,1150521,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,2691,,0.0,0,,RPPNMLTLNHLGFCK76EA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市建功里３３鄰大埔街９號二樓之一,19.98,住,,,1150518,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850520,62.24,1,1,1,有,無,3250000,52217,,0.0,0,,RPRNMLQKNHLGFBK98DA,46.82,3.12,6.2,有,
