鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
七堵區,土地,友二段632地號,1389.0,,山坡地保育區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3880000,2793,,0.0,0,,RPROMLPJOHLGFDC38DA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區觀海街１９９號７樓,6.07,住,,,1150502,土地2建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,32.14,1,1,1,有,有,2300000,71562,,0.0,0,,RPUNMLPJNHLGFDC48DA,20.79,0.0,3.06,有,
中正區,房地(土地+建物)+車位,基隆市中正區新豐街１６１巷１０６號七樓,18.09,住,,,1150501,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051007,92.86,1,1,1,有,有,5980000,64398,坡道平面,24.26,0,車編:7,RPQNMLPJNHLGFDC08DA,43.84,2.24,4.96,有,001
中正區,房地(土地+建物)+車位,基隆市中正區新豐街４７６之１號９樓,29.2,住,,,1150504,土地3建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,183.98000000000002,4,2,2,有,有,10500000,58070,坡道平面,34.16,1800000,,RPRNMLLKNHLGFDC87DA,106.55,0.0,13.28,有,
安樂區,土地,新城段505地號,32.45,都市：其他:倉儲區,,,1150508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1572000,48444,,0.0,0,,RPQNMLNKNHLGFDC08EA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區信一路１７７號２５樓之５,2.26,都市：其他:道路用地,,,1150506,土地2建物1車位0,二十五層,三十三層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0900221,35.66,1,0,1,有,有,3950000,110768,,0.0,0,,RPXNMLMKNHLGFDC58DA,21.47,0.0,0.0,有,
七堵區,房地(土地+建物),基隆市七堵區大華一路３７之８號,10.93,住,,,1150507,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690211,29.01,3,2,1,有,無,1200000,41365,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLMKNHLGFDC87DA,29.01,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區中正路７６０巷３８之１號,30.0,住,,,1150501,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0651005,62.31,5,0,5,有,無,2350000,37715,,0.0,0,增建部分:後廚房其他增建；,RPSNMLPKNHLGFDC38DA,62.31,0.0,0.0,無,002
中正區,房地(土地+建物),基隆市中正區中正路７６０巷３８之２號,30.0,住,,,1150501,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0651005,62.31,5,0,5,有,無,2350000,37715,,0.0,0,其他增建:後廚房其他增建；,RPTNMLPKNHLGFDC48DA,62.31,0.0,0.0,無,
