鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
嘉義市,租賃房屋,嘉義市嘉義市忠孝路５７２之２７號５樓４,0.0,,,,1150211,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801102,58.06,2,1,1,有,有,有,9500,164,,0.0,0,管理費每月另繳伍佰元整,RPPNMLNKKHLGFAI97CC,整棟(戶)出租,無,1150301~1160228,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
嘉義市,租賃房屋,嘉義市嘉義市建成街５８巷３３號,0.0,,,,1150212,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0690108,92.12,2,2,1,有,無,無,12000,130,,0.0,0,續租案件；,RPSNMLNKKHLGFAI28CC,整棟(戶)出租,無,1150215~1160214,無,熱水器、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市博愛路二段１６８號５樓之２,0.0,,,,1150212,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880421,39.13,1,0,1,有,有,有,8000,204,,0.0,0,續租案件；,RPTNMLNKKHLGFAI38CC,獨立套房,有,1150222~1160221,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市杭州四街８６號２樓４,0.0,,,,1150211,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780117,37.300000000000004,1,0,1,有,有,有,5600,150,,0.0,0,,RPPNMLNLKHLGFAI08CC,獨立套房,有,1150213~1150714,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市大雅路一段２８８巷１６號,0.0,,,,1150211,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0840713,212.54,4,3,3,有,無,有,17000,80,,0.0,0,續租案件；,RPQNMLNLKHLGFAI18CC,整棟(戶)出租,無,1150219~1151204,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市國城三街１１號４樓,0.0,,,,1150212,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880115,164.4,4,2,2,有,有,有,18000,109,,0.0,0,續租案件；,RPUNMLNLKHLGFAI58CC,整棟(戶)出租,有,1150319~1151214,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市博愛路一段４８２巷１０號６樓４,0.0,,,,1150211,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840125,28.81,1,0,1,有,有,有,4633,161,,0.0,0,管理費每月367元由出租人負擔。續租案件；,RPOOMLNLKHLGFAI08CC,獨立套房,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市民生南路２９４之８號三樓之１,0.0,,,,1150212,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780203,31.75,1,0,1,有,有,有,7600,239,,0.0,0,續租案件；,RPRNMLOLKHLGFAI38CC,獨立套房,有,1150222~1160221,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市許厝庄仔１９號,0.0,,,,1150212,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0821012,145.5,5,2,3,有,無,有,15000,103,,0.0,0,續租案件；,RPSNMLOLKHLGFAI48CC,整棟(戶)出租,無,1150312~1160311,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
