鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹北市,租賃房屋,新竹縣竹北市嘉豐七街１５３號三樓,0.0,,,,1150211,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960712,23.14,12,0,12,有,無,有,15000,648,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPXNMLNKKHLGFBJ98CC,分租套房,無,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
寶山鄉,租賃房屋,新竹縣寶山鄉寶新路一段１４５號４樓,41.34,住,,,1150213,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140505,140.48000000000002,3,2,2,有,有,有,28000,199,,0.0,0,,RPQNMLNKKHLGFCJ38CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹北市,租賃房屋,新竹縣竹北市縣政三街２３巷２號２樓,0.0,,,,1150214,土地0建物0車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950403,30.0,4,0,4,有,無,有,18000,600,,0.0,0,含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLNLKHLGFBJ28CC,分租套房,無,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
湖口鄉,租賃房屋,新竹縣湖口鄉成功路１０３３號,265.0,,特定農業區,農牧用地,1150211,土地1建物1車位0,見其他登記事項,2,農舍,農舍,鋼骨造,1020401,495.0,0,0,0,無,無,無,60000,,,0.0,0,,RPPNMLOLKHLGFDJ58CC,,無,1150211~1200330,無,,
湖口鄉,租賃房屋,新竹縣湖口鄉安宅八街２２號二樓,0.0,,,,1150211,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931130,80.41,3,2,1,有,有,有,17000,211,,0.0,0,續租案件；,RPPNMLPLKHLGFDJ68CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋,新竹縣竹北市光明二街８４巷１２弄５號,0.0,,,,1150215,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0880707,221.38,5,2,3,有,無,有,33333,151,,0.0,0,租金總額含稅；,RPQNMLQLKHLGFBJ68CC,,無,1150215~1170214,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
新埔鎮,租賃房屋+車位,新竹縣新埔鎮四座屋４６號六樓,0.0,,,,1150225,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110608,110.51,2,2,2,有,有,無,16800,152,一樓平面,0.0,0,租金總額含管理費；,RPRNMLQLKHLGFBJ78CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、瓦斯或天然氣,一般包租
竹北市,租賃房屋,新竹縣竹北市台元二街１號,0.0,,,,1150212,土地0建物3車位0,一層,10,廠辦,工業用,鋼筋混凝土造,1040109,2801.05,0,0,0,無,有,無,1059000,378,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金台元二街1之1號、台元二街1之2號。；租賃期間有約定不同租金1180201起至1210131 租金變更為1080000/月；1210201起至1230228 租金變更為1102000/月。；續租案件；,RPWNMLQLKHLGFBJ66CC,,有,1150201~1230228,有,,
竹北市,租賃房屋,新竹縣竹北市台元二街６號二樓之７,0.0,,,,1150212,土地0建物4車位0,二層,11,廠辦,工廠,鋼筋混凝土造,1090826,1069.62,0,0,0,無,有,無,322300,301,,0.0,0,租金總額含稅；含有多個門牌且未個別計算租金台元二街8號二樓之8、台元二街8號二樓之9、台元二街8號二樓之10。；續租案件；,RPXNMLQLKHLGFBJ76CC,,有,1150201~1180131,有,,
竹北市,租賃房屋,新竹縣竹北市台元一街６號三樓之５,0.0,,,,1150213,土地0建物1車位0,三層,10,廠辦,工業用,鋼筋混凝土造,1020318,722.45,0,0,0,無,有,無,218000,302,,0.0,0,租金總額含稅；續租案件；,RPOOMLQLKHLGFBJ58CC,,有,1150301~1170229,有,,
竹北市,租賃房屋,新竹縣竹北市嘉興路１８１號７樓之５,0.0,,,,1150223,土地0建物1車位0,七層,7,其他,商業用,鋼筋混凝土造,0980123,30.240000000000002,1,1,1,有,無,有,16500,546,,0.0,0,,RPPOMLQLKHLGFBJ68CC,獨立套房,無,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
湖口鄉,租賃房屋,新竹縣湖口鄉榮光一路１７８巷３號,0.0,,,,1150211,土地0建物0車位0,全,4,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,1040821,19.99,9,0,10,有,無,有,6000,300,,0.0,0,,RPRNMLQLKHLGFDJ98CC,分租套房,無,1150211~1160210,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
湖口鄉,租賃房屋,新竹縣湖口鄉興華街３８號十樓之３,0.0,,,,1150211,土地0建物0車位0,十層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101015,42.74,2,2,2,有,有,有,10300,241,,0.0,0,續租案件；,RPSNMLQLKHLGFDJ09CC,分租套房,有,1150210~1150309,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
竹北市,租賃房屋,新竹縣竹北市復興七路７號,0.0,,,,1150301,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960412,19.84,7,0,7,有,無,有,9500,479,,0.0,0,租金總額含水費；瓦斯費；網路費；續租案件；,RPPNMLMJLHLGFBJ08CC,分租套房,無,1150310~1160309,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
