鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中埔鄉,房地(土地+建物),嘉義縣中埔鄉忠明路,103.0,住,,,1150316,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,197.06,4,2,3,有,無,20550000,104283,,0.0,0,,RPRNMLRJMHLGFDQ07CB,幸福家五期,A棟A1號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉忠明路,96.54,住,,,1150311,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,195.96,5,2,4,有,無,19780000,100939,,0.0,0,,RPSNMLRJMHLGFDQ17CB,幸福家五期,A棟A5號,
朴子市,房地(土地+建物),嘉義縣朴子市鴨母寮,107.77,,鄉村區,乙種建築用地,1150407,土地2建物1車位0,全,3,透天厝,住家用,鋼骨混凝土造,,163.12,5,2,3,有,無,12800000,78470,,0.0,0,親友價,RPPNMLSJMHLGFBQ76CB,?科莊園,B棟15號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,121.81,,一般農業區,丙種建築用地,1150404,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,15860000,100469,,0.0,0,,RPRNMLSJMHLGFDQ17CB,東唐境,A棟10號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.81,,一般農業區,丙種建築用地,1150404,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.86,5,2,4,有,無,16200000,93717,,0.0,0,,RPSNMLSJMHLGFDQ27CB,東唐境,A棟18號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,120.36,,一般農業區,丙種建築用地,1150411,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,15860000,100469,,0.0,0,,RPRNMLNKMHLGFDQ76CB,東唐境,A棟11號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.72,,一般農業區,丙種建築用地,1150411,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,15860000,100469,,0.0,0,,RPSNMLNKMHLGFDQ86CB,東唐境,A棟20號,
朴子市,房地(土地+建物),嘉義縣朴子市鴨母寮,109.77,,鄉村區,乙種建築用地,1150413,土地2建物1車位0,全,3,透天厝,住家用,鋼骨混凝土造,,165.22,5,2,3,有,無,13300000,80499,,0.0,0,,RPPNMLOKMHLGFBQ09CB,?科莊園,B棟8號,
太保市,房地(土地+建物),嘉義縣太保市三合路,171.9,住,,,1150410,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.51,4,1,3,有,無,17000000,107930,,0.0,0,,RPQNMLOKMHLGFDQ76CB,築隱居,B棟1號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,24.6,住,,,1150407,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.19,2,1,1,有,無,6130000,77409,,0.0,0,,RPQNMLPKMHLGFCQ76CB,寓幸福99(第七期),7C號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,43.9,住,,,1150414,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9830000,75884,,0.0,0,,RPRNMLPKMHLGFCQ86CB,寓幸福99(第七期),6B號,
大林鎮,房地(土地+建物),嘉義縣大林鎮大工一段0136-0001地號 等38筆,156.18,,工業區,丁種建築用地,1150323,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,163.14,4,2,4,有,無,13850000,84896,,0.0,0,,RPPNMLRKMHLGFCQ86CB,雅苑,B棟2號,
大林鎮,房地(土地+建物),嘉義縣大林鎮大工一段0136-0001地號 等38筆,152.9,,工業區,丁種建築用地,1150323,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,163.14,4,2,4,有,無,13850000,84896,,0.0,0,,RPQNMLRKMHLGFCQ96CB,雅苑,B棟8號,
大林鎮,房地(土地+建物),嘉義縣大林鎮大工一段0136-0001地號 等38筆,139.19,,工業區,丁種建築用地,1150325,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,144.57,4,2,4,有,無,11800000,81621,,0.0,0,,RPRNMLRKMHLGFCQ07CB,雅苑,D棟1號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,131.08,,一般農業區,丙種建築用地,1150420,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,14560000,92234,,0.0,0,,RPPNMLMLMHLGFDQ56CB,東唐境,C棟5號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,131.08,,一般農業區,丙種建築用地,1150420,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,14560000,92234,,0.0,0,,RPQNMLMLMHLGFDQ66CB,東唐境,C棟3號,
中埔鄉,房地(土地+建物)+車位,嘉義縣中埔鄉忠明路,41.61,住,,,1150328,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,134.9,2,2,2,有,無,12000000,95813,一樓平面,22.18,1200000,,RPPNMLOLMHLGFDQ76CB,幸福家六期,A棟2A號,
新港鄉,房地(土地+建物),嘉義縣新港鄉大潭段精忠小段587地號,42.44,,鄉村區,乙種建築用地,1150424,土地2建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.74,3,2,2,有,無,6900000,62308,,0.0,0,本屋含約定專用露台,RPPNMLRLMHLGFCQ96CB,知築3,A棟2號,
大林鎮,房地(土地+建物),嘉義縣大林鎮水源路17號三樓之2,31.24,住,,,1150403,土地2建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.73,2,1,1,有,無,6380000,81036,,0.0,0,,RPPNMLRLMHLGFCQ07DB,居久屋,1棟3B號,
鹿草鄉,房地(土地+建物)+車位,嘉義縣鹿草鄉文役街,115.97,住,,,1150418,土地3建物1車位2,全,3,透天厝,住家用,鋼筋混凝土造,,147.34,4,2,3,有,無,15300000,103841,其他,0.0,0,車位規格：長5.5公尺，寬2.5公尺,RPPNMLSLMHLGFDQ17CB,吾吉,A棟11號,
