編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTLNHLGFAW67DA,5,48.06,集合住宅,鋼筋混凝土造,109年11月20日,九層,一層,全筆移轉
RPPNMLTLNHLGFAW67DA,5,31.82,辦公室、集合住宅、本共有部分之項目有台電配電室、機電消防室、無障礙安全梯、消防水池、防空避難室兼停車空間、電信室、清水池、環保區、管委會使用空間、走廊兼梯廳、安全梯、梯廳、雨遮、電梯機房、水箱、水錶室等計１６項。,鋼筋混凝土造,109年11月20日,九層,,持分移轉
RPSNMLOJOHLGFAW37DA,3,89.61,集合住宅,鋼筋混凝土造,112年6月13日,六層,五層 陽台,全筆移轉
RPSNMLOJOHLGFAW37DA,3,46.66,集合住宅：本共有部分項目有無障礙電梯、安全梯兼無障礙樓梯、梯廳、機房、不鏽鋼水箱、消防機房、防空避難室兼停車空間、車道、蓄水池等９項。,鋼筋混凝土造,112年6月13日,六層,,持分移轉
RPQNMLOJOHLGFAW17DA,1,81.75,集合住宅,鋼筋混凝土造,114年8月19日,五層,五層 陽台,全筆移轉
RPQNMLOJOHLGFAW17DA,1,58.35,集合住宅：本共有部分項目有蓄水池、發電機室＆消防機械室、電信室、梯廳、無障礙昇降機、管委會空間、水塔間、無障礙通路、法定無障礙停車位、法定平面停車位、增設平面停車位、雨水貯集滯洪池及迴轉空間等１３項。,鋼筋混凝土造,114年8月19日,五層,,持分移轉
RPUNMLOJOHLGFAW57DA,9,58.31,集合住宅,鋼筋混凝土造,105年11月23日,九層,六層 陽台 雨遮,全筆移轉
RPUNMLOJOHLGFAW57DA,9,27.29,共有部分：本共有部分之項目有停車空間兼防空避難室、水箱、消防泵浦室、電信室、發電機室、台電配電室、梯廳、電樓梯間、（停車空間（一樓）垃圾儲藏空間、管委會辦公室、車道、陽台、雨遮、機械室、消防水池、雨水貯留池、基地內通路穿廊等１８項。,鋼筋混凝土造,105年11月23日,九層,,持分移轉
RPPNMLOKMHLGFAW96DA,,86.30,集合住宅,鋼筋混凝土造,114年12月11日,三層,三層 陽台,全筆移轉
RPPNMLOKMHLGFAW96DA,,10.11,集合住宅：本共有部分項目有樓梯間等１項。,鋼筋混凝土造,114年12月11日,三層,,持分移轉
RPPNMLQKMHLGFAW17DA,11,31.83,集合住宅,鋼筋混凝土造,104年7月23日,三層,二層,全筆移轉
RPPNMLQKMHLGFAW17DA,11,2.76,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,104年7月23日,三層,,持分移轉
RPPNMLQKMHLGFAW17DA,11,3.18,共有部分：本共有部分之項目計有走廊一項。,鋼筋混凝土造,104年7月23日,三層,,持分移轉
RPVNMLNKMHLGFAW47DA,31,73.28,住家用,鋼筋混凝土加強磚造,84年6月15日,一層,一層 騎樓,全筆移轉
RPSNMLNKMHLGFAW17DA,6,40.42,旅館,鋼筋混凝土造,109年4月8日,十層,三層 陽台 雨遮,全筆移轉
RPSNMLNKMHLGFAW17DA,6,20.66,店舖、集合住宅、本建物共有部分之項目有車道、排風機房、緊急昇降機、客梯兼無障礙電梯、廢水池、消防幫浦室、蓄水池、甲梯、進風機房、防空避難室兼停車空間、電信機房、乙梯、梯廳、汙物處理室、台電受電室、設備空間、機械室、停車空間、迴轉空間、發電機室、排煙室、消防設備空間、雨遮、陽台、管委會空間等共計２５項。,鋼筋混凝土造,109年4月8日,十層,,持分移轉
RPSNMLOJNHLGFAW27DA,9,72.08,集合住宅,鋼筋混凝土造,106年8月7日,三層,一層 陽台,全筆移轉
RPSNMLOJNHLGFAW27DA,9,4.31,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,106年8月7日,三層,,持分移轉
RPQNMLRJNHLGFAW37DA,1,78.12,辦公室（廳）,鋼筋混凝土造,114年6月27日,七層,五層 陽台,全筆移轉
RPQNMLRJNHLGFAW37DA,1,32.36,辦公室（廳）、店舖：本共有部分之項目計有梯廳、無障礙電梯、無障礙樓梯、安全梯、停車空間、法定車位無障礙車位、防空避難室、緊急發電機室、電信室、垃圾處理及資源回收室、電梯機房、及臥式６噸水塔等十二項。,鋼筋混凝土造,114年6月27日,七層,,持分移轉
RPPNMLOLMHLGFAW07DA,6,26.15,集合住宅,鋼筋混凝土造,109年1月14日,七層,三層 陽台,全筆移轉
RPPNMLOLMHLGFAW07DA,6,19.32,店舖、集合住宅：本共有部分之項目計防空避難室、無障礙電梯、電信室、門廳、昇降機道、安全梯、無障礙廁所、梯廳、消防機械室等9項。,鋼筋混凝土造,109年1月14日,七層,,持分移轉
RPPNMLKLMHLGFAW66DA,,180.82,集合住宅,鋼筋混凝土造,115年2月5日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLOKMHLGFAW47DA,13,255.97,住家用,鋼筋混凝土造,101年12月7日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLOKMHLGFAW07DA,5,93.46,集合住宅,鋼筋混凝土造,110年2月9日,六層,六層 陽台,全筆移轉
RPQNMLOKMHLGFAW07DA,5,47.61,集合住宅：本共有部分之項目計有滯洪池、電信室、梯廳、水箱、緊急發電室、消防幫浦室、消防水箱、廢水池、台電配電場所、受電箱、電梯空間、停車位等１２項。,鋼筋混凝土造,110年2月9日,六層,,持分移轉
RPQNMLMKNHLGFAW96DA,58,191.90,商業用,鋼筋混凝土造,56年11月25日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPVNMLTJMHLGFAW97DA,,100.55,集合住宅,鋼筋混凝土造,115年2月5日,五層,二層 陽台,全筆移轉
RPVNMLTJMHLGFAW97DA,,18.00,集合住宅：本建物共有部分項目有電梯坑、梯廳、無障礙通路及水塔間等４項。,鋼筋混凝土造,115年2月5日,五層,,持分移轉
RPRNMLMJMHLGFAW86DA,,86.30,集合住宅,鋼筋混凝土造,114年12月11日,三層,二層 陽台,全筆移轉
RPRNMLMJMHLGFAW86DA,,10.11,集合住宅：本共有部分項目有樓梯間等１項。,鋼筋混凝土造,114年12月11日,三層,,持分移轉
RPRNMLOKMHLGFAW17DA,6,212.15,集村農舍,鋼筋混凝土造,109年9月17日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLSJMHLGFAW47DA,9,81.19,集合住宅,鋼筋混凝土造,106年4月10日,三層,一層,全筆移轉
RPRNMLSJMHLGFAW47DA,9,12.41,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,106年4月10日,三層,,持分移轉
RPXNMLPKNHLGFAW97DA,,84.59,集合住宅,鋼筋混凝土造,115年2月10日,五層,三層 陽台,全筆移轉
RPXNMLPKNHLGFAW97DA,,16.93,集合住宅：本建物共有部分項目有梯廳、電梯、安全梯、電信機房、樓梯間、及機房等６項。,鋼筋混凝土造,115年2月10日,五層,,持分移轉
