編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLKKHLGFHF18CC,9,28.12,集合住宅,鋼筋混凝土構造,106年1月20日,十五層,,
RPPNMLLKKHLGFHF18CC,9,4.55,共有部分；本共有部分項目有：梯廳、電樓梯間、樓梯間、交誼室、管委會使用空間、安全梯、機電、屋頂突出物〈電樓梯間、機房、生活水箱、安全梯〉、汽排機房、台電配電室、垃圾資源回收室、自行車、機車道、汽車車道、緊急發電機室、網路機房、機房、泵浦室、雨水機房、陽台、公共服務空間等２１項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPPNMLLKKHLGFHF18CC,9,7.44,共有部分；本共有部分項目有：電樓梯間、走廊、管委會使用空間、機房等４項。,鋼筋混凝土構造,106年1月20日,十五層,,
RPROMLLKKHLGFHF48CC,27,42.77,住家用,鋼筋混凝土造,87年10月27日,二十二層,,
RPROMLLKKHLGFHF48CC,27,6.01,共有部分,鋼筋混凝土造,87年10月27日,二十二層,,
RPROMLLKKHLGFHF48CC,27,9.41,共有部分,鋼筋混凝土造,87年10月27日,二十二層,,
RPSNMLLKKHLGFGF38CC,44,37.26,住家用,鋼筋混凝土造,71年6月29日,五層,,
RPSNMLLKKHLGFIF58CC,27,66.18,住家用,鋼筋混凝土造,88年1月16日,五層,,
RPSNMLLKKHLGFIF58CC,27,26.79,共有部分,鋼筋混凝土造,88年1月16日,五層,,
RPSNMLLKKHLGFIF58CC,27,2.48,共有部分,鋼筋混凝土造,88年1月16日,五層,,
RPSNMLLKKHLGFIF58CC,27,8.91,共有部分,鋼筋混凝土造,88年1月16日,五層,,
RPSOMLMKKHLGFBF08CC,3,51.90,集合住宅,鋼筋混凝土造,112年5月30日,八層,,
RPOPMLMKKHLGFBF77CC,29,68.25,住家用,鋼筋混凝土造,86年3月6日,十一層,,
RPSOMLMKKHLGFBF08CC,3,17.70,本共有部分之項目有梯廳、丙梯、消防水箱、水箱、蓄水池（Ｂ）等五項。,鋼筋混凝土造,112年5月30日,八層,,
RPOPMLMKKHLGFBF77CC,29,2.64,共有部分,鋼筋混凝土造,86年3月6日,十一層,,
RPOPMLMKKHLGFBF77CC,29,32.45,共有部分,鋼筋混凝土造,86年3月6日,十一層,,
RPSOMLMKKHLGFBF08CC,3,47.26,本共有部分之項目有管委會使用空間、陽台、梯廳、停車空間、緊急發電機房、台電配電室、電信機房、消防泵浦室、汙水機房、污物處理室、台電管道間等十一項。,鋼筋混凝土造,112年5月30日,八層,,
RPOOMLMKKHLGFBF67CC,10,278.75,事務所及工商服務業,鋼筋混凝土造,105年1月5日,十二層,,
