編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRPMLLKKHLGFAB47CC,20,24.13,集合住宅,鋼筋混凝土造,94年12月19日,十二層,,
RPRPMLLKKHLGFAB47CC,20,7.82,共用部分,鋼筋混凝土造,94年12月19日,十二層,,
RPRPMLLKKHLGFAB47CC,20,5.58,共用部分,鋼筋混凝土造,94年12月19日,十二層,,
RPQPMLLKKHLGFAB37CC,32,147.39,人行道．辦公室．機械室．水箱．店舖．樓梯間．水塔．機房,鋼筋混凝土造,83年5月13日,五層,,
RPQNMLMKKHLGFAB27CC,39,77.56,住家用,鋼筋混凝土造,75年12月12日,五層,,
RPQNMLMKKHLGFAB27CC,39,8.78,共用部份,鋼筋混凝土造,75年12月12日,五層,,
RPPOMLMKKHLGFAB27CC,30,31.37,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPPOMLMKKHLGFAB27CC,30,1.35,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPPOMLMKKHLGFAB27CC,30,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPOPMLMKKHLGFAB27CC,30,23.67,集合住宅,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPOPMLMKKHLGFAB27CC,30,4.39,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPOPMLMKKHLGFAB27CC,30,6.02,共同使用,鋼骨鋼筋混凝土造,85年5月20日,十九層,,
RPOOMLMKKHLGFBB27CC,42,88.40,住商用,鋼筋混凝土造,73年4月23日,五層,,
RPOOMLMKKHLGFBB27CC,42,4.86,共有部分,鋼筋混凝土造,73年4月23日,五層,,
RPTOMLLKKHLGFIB38CC,12,88.84,集合住宅,鋼筋混凝土造,102年11月18日,十二層,,
RPVOMLMKKHLGFBB97CC,2,92.66,集合住宅,鋼筋混凝土造,112年11月4日,十五層,,
RPTOMLLKKHLGFIB38CC,12,70.51,本共有部分之項目有：停車空間．消防機房．汙水機房．水箱．梯廳．樓梯間．昇降機間．防空避難室兼停車空間．梯間．台電配電室．緊急發電機房．機房．電信室．機車停車區．公共服務空間．垃圾集中處．門廳．車道．水錶箱室．電梯機房等２０項。,鋼筋混凝土造,102年11月18日,十二層,,
RPVOMLMKKHLGFBB97CC,2,71.68,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，一般安全梯，排煙室，一般昇降機，無障礙電梯兼緊急昇降機，消防機房，污水機房，水箱，車道，停車空間，機房，電信室，緊急發電機室，台電配電室，機車停車區，梯廳，樓梯間，大廳，管委會使用空間，垃圾集中室，公設（閱覽室），戶外安全梯，無障礙樓梯，水錶區，梯間，電梯機房等２６項。,鋼筋混凝土造,112年11月4日,十五層,,
RPSOMLMKKHLGFBB67CC,36,24.00,住家用,鋼筋混凝土造,79年3月24日,五層,,
RPPNMLMKKHLGFBB27CC,44,34.40,住家用,鋼筋混凝土造,70年8月14日,十一層,,
RPTOMLMKKHLGFBB77CC,34,62.23,住家用,鋼筋混凝土造,81年4月8日,七層,,
RPTOMLMKKHLGFBB77CC,34,7.22,共有部分,鋼筋混凝土造,81年4月8日,七層,,
RPXPMLMKKHLGFBB28CC,39,76.48,住家用,鋼筋混凝土造,76年5月6日,四層,,
