鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
彰化市,租賃房屋,彰化縣彰化市向陽街７７巷２３號十一樓之２,0.0,,,,1150215,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121204,110.49000000000001,2,2,2,有,有,有,13500,122,,0.0,0,多人共同承租2；未租賃車位，建物登記含有車位面積；續租案件；,RPPNMLKKLHLGFAN28CC,整棟(戶)出租,有,1150228~1160227,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
和美鎮,租賃房屋,彰化縣和美鎮忠善路５７-１２號５樓,18.44,住,,,1150307,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850119,95.11999999999999,3,2,1,有,有,無,10000,105,,0.0,0,其他管理費每月1600元由承租人負擔；,RPQNMLKKLHLGFBN48CC,整棟(戶)出租,有,1150307~1170306,無,瓦斯或天然氣,一般包租
鹿港鎮,租賃房屋,彰化縣鹿港鎮鹿西路１４５號,0.0,,,,1150212,土地0建物1車位0,全,3,透天厝,農舍,鋼筋混凝土造,0861111,217.48,5,2,3,有,無,有,13500,62,,0.0,0,續租案件；,RPPNMLKKLHLGFCN48CC,整棟(戶)出租,無,1150301~1160228,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永靖鄉,租賃房屋,彰化縣永靖鄉永福路一段３６巷１６號,0.0,,,,1150308,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0861023,155.08,2,2,3,有,無,無,13500,87,,0.0,0,續租案件；,RPPNMLKKLHLGFDN58CC,整棟(戶)出租,無,1150315~1160314,無,熱水器,社會住宅代管
員林市,租賃房屋,彰化縣員林市三多七街６９號七樓之１,0.0,,,,1150213,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130613,158.37,3,2,2,有,有,有,16000,101,,0.0,0,未租賃車位，建物登記含有車位面積；,RPQNMLKKLHLGFDN68CC,獨立套房,有,1150301~1170228,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市龍富二街１８號十三樓之１,0.0,,,,1150303,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120710,113.93,2,1,1,有,有,有,14000,123,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPRNMLKKLHLGFDN78CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋,彰化縣員林市龍富二街１８號十一樓之１,0.0,,,,1150225,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120710,113.93,2,2,1,有,有,有,14000,123,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPSNMLKKLHLGFDN88CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
員林市,租賃房屋,彰化縣員林市員鹿路２６號４樓之１８,0.0,,,,1150303,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870312,32.97,1,1,1,有,有,有,6000,182,,0.0,0,續租案件；,RPTNMLKKLHLGFDN98CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
北斗鎮,租賃房屋,彰化縣北斗鎮中和路１４１號三樓之１,0.0,,,,1150302,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1121122,83.81,2,2,2,有,有,有,12500,149,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLKKLHLGFFN78CC,整棟(戶)出租,有,1150314~1160313,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
北斗鎮,租賃房屋,彰化縣北斗鎮斗苑路二段６１２號,0.0,,,,1150308,土地0建物1車位0,見其他登記事項,2,農舍,農舍,加強磚造,0720220,113.52,2,2,2,有,無,無,10000,,,0.0,0,續租案件；,RPQNMLKKLHLGFFN88CC,整棟(戶)出租,無,1150310~1160309,無,熱水器、瓦斯或天然氣,社會住宅代管
二林鎮,租賃房屋,彰化縣二林鎮南安路１７７號三樓,0.0,,,,1150223,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120704,80.23,2,2,1,有,有,有,19000,237,,0.0,0,多人共同承租2；續租案件；,RPPNMLKKLHLGFGN88CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
埔心鄉,租賃房屋,彰化縣埔心鄉明聖路四段２５８巷１９號,0.0,,,,1150309,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830729,115.26,6,2,3,有,無,無,12000,104,,0.0,0,續租案件；,RPPNMLKKLHLGFHN98CC,整棟(戶)出租,無,1150311~1160310,無,冷氣、熱水器,社會住宅代管
溪湖鎮,租賃房屋,彰化縣溪湖鎮弘農二街７４號,0.0,,,,1150308,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830221,164.44,3,2,3,有,無,有,7500,46,,0.0,0,續租案件；,RPQNMLKKLHLGFHN09CC,整棟(戶)出租,無,1150316~1160315,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
彰化市,租賃房屋,彰化縣彰化市中正路一段２２６巷２號,0.0,,,,1150310,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0690213,103.2,5,2,3,有,無,有,16000,155,,0.0,0,,RPPNMLLKLHLGFAN38CC,整棟(戶)出租,無,1150315~1170630,無,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中山路三段５０１號,0.0,,,,1150304,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140603,117.94,3,2,2,有,有,有,25000,212,,0.0,0,,RPQNMLLKLHLGFAN48CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
彰化市,租賃房屋,彰化縣彰化市彰鹿路１０７巷３號,0.0,,,,1150309,土地0建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),辦公室、廠房、宿舍、商品陳列式,鋼筋混凝土造,0811217,189.98000000000002,4,2,2,有,有,有,15000,79,,0.0,0,,RPRNMLLKLHLGFAN58CC,整棟(戶)出租,有,1150320~1170319,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市竹和路２００巷５２號,3617.66,,工業區,丁種建築用地,1150302,土地4建物1車位0,二層,2,廠辦,廠房、辦公室、單身員工宿舍,加強磚造、鋼架造,0820903,918.4,0,0,0,無,無,無,210000,229,,0.0,0,,RPSNMLLKLHLGFAN68CC,,無,1150601~1200531,無,,
花壇鄉,租賃房屋,彰化縣花壇鄉彰員路３段６６５號,0.0,,,,1150226,土地0建物1車位0,見其他登記事項,2,農舍,自用農舍、梯間,鋼筋混凝土造,0790123,202.38,3,3,2,有,無,無,30000,,,0.0,0,租賃建物部分範圍,RPTNMLLKLHLGFAN78CC,整棟(戶)出租,無,1150401~1180331,無,,
員林市,租賃房屋,彰化縣員林市中正路１７８號四樓,0.0,,,,1150310,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850212,32.75,1,0,1,有,有,有,6500,198,,0.0,0,,RPPNMLLKLHLGFDN68CC,整棟(戶)出租,有,1150310~1161209,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉山腳路９６之１１號,0.0,,,,1150309,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010525,38.629999999999995,1,0,1,有,有,有,5000,129,,0.0,0,,RPRNMLLKLHLGFDN88CC,獨立套房,有,1150310~1160309,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅包租轉租
員林市,租賃房屋,彰化縣員林市員鹿路２６號六樓之三,0.0,,,,1150222,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870312,34.19,1,1,1,有,有,有,5500,161,,0.0,0,續租案件；,RPPNMLMKLHLGFDN78CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市員鹿路２６號五樓之四,0.0,,,,1150222,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870312,34.19,1,1,1,有,有,有,6000,175,,0.0,0,續租案件；,RPQNMLMKLHLGFDN88CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市員鹿路２６號三樓之八,0.0,,,,1150303,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870312,32.68,1,1,1,有,有,有,5700,174,,0.0,0,續租案件；,RPRNMLMKLHLGFDN98CC,獨立套房,有,1150316~1160315,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
員林市,租賃房屋,彰化縣員林市三多七街７８號八樓之６,0.0,,,,1150302,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110127,97.66,2,1,1,有,有,有,14000,143,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPSNMLMKLHLGFDN09CC,整棟(戶)出租,有,1150510~1160509,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
田中鎮,租賃房屋,彰化縣田中鎮鎮政一街６７號５樓之３,0.0,,,,1150224,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1141014,91.39,2,1,1,有,有,無,16000,175,,0.0,0,,RPPNMLMKLHLGFEN88CC,整棟(戶)出租,有,1150224~1160223,有,冷氣、熱水器,
二林鎮,租賃房屋,彰化縣二林鎮永定街２８巷９號６樓,0.0,,,,1150303,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140430,71.44,3,1,2,有,無,有,20000,280,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPSNMLMKLHLGFGN76CC,整棟(戶)出租,無,1150305~1150904,有,冷氣、電視機、冰箱,
二林鎮,租賃房屋,彰化縣二林鎮永定街２８巷１號６樓,0.0,,,,1150303,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140430,52.72,2,1,2,有,無,有,18000,341,,0.0,0,,RPTNMLMKLHLGFGN86CC,整棟(戶)出租,無,1150305~1160304,有,冷氣、冰箱,
彰化市,租賃房屋,彰化縣彰化市光復路１７８號（４０１室）,0.0,,,,1150312,土地0建物0車位0,全,4,透天厝,騎樓、住宅、樓梯間,鋼筋混凝土造,1110613,15.27,6,0,6,有,無,有,8500,557,,0.0,0,,RPPNMLNKLHLGFAN58CC,分租套房,無,1150401~1160331,無,冷氣、熱水器、冰箱、網路,一般代管
員林市,租賃房屋,彰化縣員林市中山南路７號,0.0,,,,1150228,土地0建物1車位0,一層,8,店面(店鋪),商業用,鋼筋混凝土造,0730517,52.59,0,1,1,有,無,無,23000,437,,0.0,0,本件大樓續租，承租一樓店鋪租金總額含稅；續租案件；,RPPNMLOKLHLGFDN98CC,,無,1150301~1160228,有,,
員林市,租賃房屋,彰化縣員林市中正路１８０巷８號七樓,0.0,,,,1150312,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850212,56.75,1,1,1,有,有,有,7800,137,,0.0,0,管理費700元由出租人負擔續租案件；,RPPNMLQKLHLGFDN56CC,獨立套房,有,1150325~1160324,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
