編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTJOHLGFBP96DA,45,33.45,住家用,鋼筋混凝土加強磚造,70年4月30日,二層,一層 二層 騎樓,持分移轉
RPPNMLSJOHLGFBP96EA,33,142.64,住商用,鋼筋混凝土造,82年1月30日,三層,一層 二層 三層 陽台 騎樓,全筆移轉
RPQNMLTKNHLGFCP17DA,1,63.38,店舖,鋼骨造,114年4月8日,一層,一層,全筆移轉
RPPNMLMLNHLGFBP09EA,31,41.94,住家用,鋼筋混凝土造,84年7月10日,十三層,六層 見其他登記事項,全筆移轉
RPPNMLMLNHLGFBP09EA,31,27.88,共有部份,鋼筋混凝土造,84年7月10日,十三層,,持分移轉
RPPNMLLLNHLGFBP88DA,1,117.72,住宅,鋼筋混凝土造,114年7月3日,三層,一層 二層 三層,全筆移轉
RPQNMLKLNHLGFAP88EA,35,156.76,住家用,鋼筋混凝土造,80年7月30日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLLLNHLGFAP88EA,29,96.69,住家用,鋼筋混凝土造,86年5月15日,十六層,十二層 陽台 花台,全筆移轉
RPPNMLLLNHLGFAP88EA,29,32.79,共有部份,鋼筋混凝土造,86年5月15日,十六層,,持分移轉
RPPNMLLLNHLGFAP88EA,29,20.12,共有部份,鋼筋混凝土造,86年5月15日,十六層,,持分移轉
RPUNMLSJNHLGFAP17DA,33,198.09,住商用,鋼筋混凝土造,82年4月30日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPPNMLPLNHLGFBP66DA,33,132.70,住家用,鋼筋混凝土造,82年10月18日,三層,一層 二層 三層 陽台 平台 露台,全筆移轉
RPQNMLRLNHLGFCP07DA,46,71.00,住家用,加強磚造,69年7月10日,二層,一層 二層,持分移轉
RPPNMLQLNHLGFDP07EA,1,325.69,住家用,鋼筋混凝土造,114年10月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPXNMLOKNHLGFEP57DA,31,5.05,防空避難停車、梯間、機械房、水箱,鋼筋混凝土造,84年7月20日,一層,,持分移轉
RPXNMLOKNHLGFEP57DA,31,16.96,住家用,鋼筋混凝土造,84年7月20日,十二層,十層,全筆移轉
RPXNMLOKNHLGFEP57DA,31,3.53,走道,鋼筋混凝土造,84年7月20日,十二層,,持分移轉
RPOOMLOKNHLGFEP76DA,31,6.80,防空避難停車、梯間、機械房、水箱,鋼筋混凝土造,84年7月20日,一層,,持分移轉
RPOOMLOKNHLGFEP76DA,31,26.97,住家用,鋼筋混凝土造,84年7月20日,十二層,十層 陽台,全筆移轉
