鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
台東市,租賃房屋,臺東縣臺東市中興路一段６１４號,0.0,,,,1150522,土地0建物0車位0,全,3,透天厝,住家用,鐵筋水泥磚,0650607,29.8,4,0,2,有,無,有,6750,227,,0.0,0,續租案件；,RPPNMLPLNHLGFAV27CC,分租雅房,無,1150601~1160630,無,冷氣、冰箱,一般轉租
台東市,租賃房屋,臺東縣臺東市中興路一段６１４號,0.0,,,,1150522,土地0建物0車位0,全,3,透天厝,住家用,鐵筋水泥磚,0650607,29.8,4,0,2,有,無,有,6750,227,,0.0,0,續租案件；,RPQNMLPLNHLGFAV37CC,分租雅房,無,1150601~1160630,無,冷氣,一般轉租
台東市,租賃房屋,臺東縣臺東市中興路一段２６號,0.0,,,,1150524,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0721012,98.83,3,2,2,有,無,無,18000,182,,0.0,0,多人共同承租2；,RPRNMLQLNHLGFAV57CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、熱水器、電視機,
台東市,租賃房屋,臺東縣臺東市志航路一段２９２號,0.0,,,,1150527,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0831019,236.33,6,2,4,有,無,有,17000,72,,0.0,0,含增建或未登記建物；,RPPNMLSLNHLGFAV57CC,整棟(戶)出租,無,1150610~1160609,無,冷氣,
台東市,土地,南榮段612地號,3723.72,其他,,,1150525,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,35000,9,,0.0,0,611地號有未保登臨時建物門牌：台東市馬亨亨大道916之1號含增建或未登記建物；,RPRNMLTLNHLGFAV87CC,,,1150610~1200609,,,
台東市,租賃房屋,臺東縣臺東市長沙街１８４巷１５弄７號３樓,0.0,,,,1150525,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0821203,116.33,3,2,2,有,有,有,17000,146,,0.0,0,,RPPNMLNJOHLGFAV96CC,整棟(戶)出租,無,1150525~1160524,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市中華路一段１３６號４樓之３,0.0,,,,1150529,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840517,46.94,1,0,1,有,有,有,7500,160,,0.0,0,,RPRNMLNJOHLGFAV17CC,獨立套房,無,1150601~1160531,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市文心街５８號４樓,0.0,,,,1150530,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840217,130.61,3,2,2,有,有,有,14000,107,,0.0,0,,RPPNMLOJOHLGFAV07CC,整棟(戶)出租,有,1150605~1160604,有,冷氣、熱水器,社會住宅代管
台東市,租賃房屋,臺東縣臺東市傳廣路４９２號,0.0,,,,1150531,土地0建物0車位0,全,6,透天厝,住家用,鋼筋混凝土造,0800103,23.5,48,0,48,有,無,有,7000,298,,0.0,0,606室承租人負擔公共清潔費200元/月,RPUNMLOJOHLGFAV57CC,分租套房,無,1150601~1160531,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市仁七街９５巷５號四樓之２,0.0,,,,1150527,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0820814,32.71,1,0,1,有,有,有,8000,245,,0.0,0,,RPPNMLPJOHLGFAV17CC,獨立套房,有,1150601~1160531,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市更生北路８９１巷２２號,0.0,,,,1150529,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0821231,172.03,4,2,2,有,無,有,17600,102,,0.0,0,續租案件；,RPQNMLPJOHLGFAV27CC,整棟(戶)出租,無,1150605~1160604,無,冷氣、熱水器、洗衣機、瓦斯或天然氣、網路,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市洛陽街２１９巷１８號四樓之２,0.0,,,,1150527,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),Ｈ２集合住宅,ＲＣ造,1130201,89.78,2,1,2,有,有,有,19300,215,,0.0,0,本案含約定專用車位:車位編號8多人共同承租2；,RPSNMLPJOHLGFAV47CC,整棟(戶)出租,無,1150601~1160531,有,冷氣、熱水器、冰箱,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市正氣路３８９號,0.0,,,,1150529,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0701021,87.58,0,0,0,無,無,無,28000,320,,0.0,0,,RPQNMLSJOHLGFAV67DC,,無,1150601~1151130,無,熱水器、瓦斯或天然氣,
台東市,租賃房屋,臺東縣臺東市正氣北路３３９巷１０４弄４號,0.0,,,,1150527,土地0建物1車位0,全,3,透天厝,住家用,加強磚造,0780322,212.59,5,3,2,有,無,有,22000,103,,0.0,0,,RPPNMLKKOHLGFAV76CC,整棟(戶)出租,無,1150601~1170531,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市光榮街３９號３樓之２,0.0,,,,1150528,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1070903,41.15,0,0,0,無,無,有,8000,194,,0.0,0,多人共同承租2；租金總額含網路費；續租案件；,RPSNMLKKOHLGFAV07CC,獨立套房,無,1150601~1160531,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
