編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLMJOHLGFEA77DA,40,115.18,住家用,鋼筋混凝土造,75年6月16日,十二層,七層 陽臺 雨遮,全筆移轉
RPQNMLMJOHLGFEA77DA,40,23.56,共有部分,鋼筋混凝土造,75年6月16日,十二層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,370.92,商業用,鋼筋混凝土造,85年6月7日,九層,七層 陽臺 電梯樓梯間,全筆移轉
RPSPMLSKOHLGFCA68DA,30,36.93,見使用執照,鋼筋混凝土造,85年6月7日,九層,地下四層,持分移轉
RPSPMLSKOHLGFCA68DA,30,5.25,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,6.27,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,2.72,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,133.43,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,65.15,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPSPMLSKOHLGFCA68DA,30,1.69,共有部分,鋼筋混凝土造,85年6月7日,九層,,持分移轉
RPTOMLSJOHLGFBA48DA,14,83.43,住家用,鋼筋混凝土造,101年4月3日,十層,四層 陽臺 雨遮,全筆移轉
RPTOMLSJOHLGFBA48DA,14,39.83,本共有部分之項目有，停車空間兼防空避難室，台電配電場所，緊急發電機，機坑，電梯間，昇降機，樓梯，管道間，機房（供電信使用），消防泵浦室，蓄水池，停車空間，機房，水錶室，緊急升降機，殘障用昇降機，安全梯間，梯廳，排煙室，管理委會使用空間，機車通道，機車停車空間，陽台等２３項。,鋼筋混凝土造,101年4月3日,十層,,持分移轉
