鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
萬華區,租賃房屋,臺北市萬華區青年路１０４號５樓,0.0,,,,1150521,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640403,37.26,1,0,1,有,無,有,12000,322,,0.0,0,租金總額含水費；網路費；,RPPOMLLLNHLGFBA57CC,整棟(戶)出租,無,1150525~1170524,無,冷氣、熱水器、電視機、冰箱、網路,一般包租
內湖區,租賃房屋,臺北市內湖區成功路三段１７１號１樓,0.0,,,,1150521,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0681221,109.23,0,0,0,無,無,無,120000,1099,,0.0,0,租金總額含稅；租賃期間有約定不同租金1150601-1180531 租金1200001180601-1240531 租金125000；,RPXNMLLLNHLGFCA38CC,,無,1150601~1240531,無,,
大安區,租賃房屋,臺北市大安區敦化南路一段２３３巷３１號５樓之９,0.0,,,,1150521,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760709,107.5,2,2,1,有,有,有,48000,447,,0.0,0,,RPUOMLLLNHLGFFA48CC,整棟(戶)出租,有,1150521~1170520,有,冷氣、熱水器、冰箱,
中正區,租賃房屋,臺北市中正區南昌路一段１２６巷１０之１號３樓,0.0,,,,1150521,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731128,132.26,3,2,2,有,無,無,39900,302,,0.0,0,多人共同承租2；,RPUNMLMLNHLGFAA97CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、熱水器、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區民權東路二段９２巷８弄１０號４樓,0.0,,,,1150521,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590723,17.0,5,0,5,有,無,有,19000,1118,,0.0,0,租金總額含網路費；其他有線電視；,RPVNMLMLNHLGFCA28CC,分租套房,無,1150610~1160609,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
內湖區,租賃房屋,臺北市內湖區內湖路一段４９號４樓之一,0.0,,,,1150521,土地0建物0車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780920,30.22,9,0,9,有,無,有,23500,778,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPVOMLMLNHLGFCA38CC,分租套房,無,1150521~1160520,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區華陰街２４巷１弄１號三樓,0.0,,,,1150522,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620108,75.55,3,1,1,有,無,有,23500,311,,0.0,0,,RPRPMLMLNHLGFCA08CC,整棟(戶)出租,無,1150531~1180530,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區松隆路８４號三樓,0.0,,,,1150521,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590601,86.61,2,2,2,有,無,無,27000,312,,0.0,0,,RPOOMLMLNHLGFDA77CC,整棟(戶)出租,無,1150521~1160520,無,熱水器,社會住宅代管
北投區,租賃房屋,臺北市北投區泉源路１２號八樓,0.0,,,,1150521,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0680313,54.58,1,1,1,有,有,有,19500,357,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPOOMLMLNHLGFEA87CC,整棟(戶)出租,有,1150601~1180531,有,冷氣、熱水器、冰箱,社會住宅包租轉租
