編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLLKOHLGFCU17DA,4,21.00,共有部分：停車空間、機房、機電空間等,鋼筋混凝土造,111年4月28日,五層,,持分移轉
RPPNMLPLOHLGFCU37DA,29,136.68,住家用,鋼筋混凝土造,86年10月20日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLNLOHLGFBU17DA,44,134.06,住商用,鋼筋混凝土加強磚造,71年7月7日,二層,一層 二層 騎樓,全筆移轉
RPXNMLKKOHLGFAU37DA,2,65.49,集合住宅,鋼筋混凝土造,113年1月17日,五層,三層 陽台,全筆移轉
RPXNMLKKOHLGFAU37DA,2,44.73,共有部份,鋼筋混凝土造,113年1月17日,五層,,持分移轉
RPPNMLPLOHLGFAU17DA,31,25.08,住家用,鋼筋混凝土造,84年8月25日,七層,七層 陽台,全筆移轉
RPPNMLPLOHLGFAU17DA,31,12.89,共有部份,鋼筋混凝土造,84年8月25日,七層,,持分移轉
RPQNMLOLOHLGFAU17DA,28,165.09,住家用,鋼筋混凝土造,87年8月15日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPOOMLNLOHLGFAU96DA,32,23.46,住家用,鋼筋混凝土造,83年11月15日,十二層,九層 陽台,全筆移轉
RPOOMLNLOHLGFAU96DA,32,5.95,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOOMLNLOHLGFAU96DA,32,6.14,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLMKNHLGFAU66DA,26,42.56,住家用,鋼筋混凝土造,88年12月29日,五層,四層 陽台,全筆移轉
RPPNMLMKNHLGFAU66DA,26,12.25,共有部份,鋼筋混凝土造,88年12月29日,五層,,持分移轉
RPVNMLKKOHLGFAU17DA,45,85.92,住商用,鋼筋混凝土加強磚造,70年6月29日,二層,一層 二層 騎樓,全筆移轉
RPSOMLSKOHLGFAU77DA,31,3.10,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPSOMLSKOHLGFAU77DA,31,27.02,住家用,鋼筋混凝土造,84年3月21日,十三層,五層 陽台,全筆移轉
RPSOMLSKOHLGFAU77DA,31,5.17,共有部份,鋼筋混凝土造,84年3月21日,十三層,,持分移轉
RPQNMLLKOHLGFAU76DA,11,229.62,住家用,鋼筋混凝土造,104年7月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLRKOHLGFCU77DA,39,74.76,住家用,木構架加強磚造,76年10月23日,一層,一層,全筆移轉
RPWOMLMLOHLGFAU67DA,32,104.65,住家用,鋼筋混凝土造,83年4月1日,十層,九層 陽台 花台,全筆移轉
RPWOMLMLOHLGFAU67DA,32,35.35,共有部份,鋼筋混凝土造,83年4月1日,十層,,持分移轉
RPROMLMLOHLGFAU17DA,34,59.58,住家用,鋼筋混凝土造,81年3月3日,五層,四層 陽台,全筆移轉
RPROMLMLOHLGFAU17DA,34,10.07,共有部份,鋼筋混凝土造,81年3月3日,五層,,持分移轉
RPSOMLMLOHLGFAU27DA,38,137.47,住家用,鋼筋混凝土造,77年4月28日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPUNMLMLOHLGFAU37DA,34,79.72,住家用,鋼筋混凝土造,81年5月23日,五層,二層 陽台,全筆移轉
RPUNMLMLOHLGFAU37DA,34,9.78,共有部份,鋼筋混凝土造,81年5月23日,五層,,持分移轉
RPQOMLMLOHLGFAU07DA,49,104.50,住商用,鋼筋混凝土加強磚造,66年3月21日,二層,一層 二層 騎樓,全筆移轉
RPWNMLMLOHLGFAU57DA,28,90.40,住家用,鋼筋混凝土造,87年4月3日,十層,三層 陽台,全筆移轉
RPWNMLMLOHLGFAU57DA,28,17.00,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPWNMLMLOHLGFAU57DA,28,9.75,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPWNMLMLOHLGFAU57DA,28,16.90,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPTNMLQJNHLGFAU37DA,50,63.07,住家用,鋼筋混凝土加強磚造,65年3月9日,一層,一層,全筆移轉
RPUQMLSKOHLGFAU18DA,32,99.46,住家用,鋼筋混凝土造,82年12月15日,六層,四層 陽台,全筆移轉
RPUQMLSKOHLGFAU18DA,32,14.66,共有部份,鋼筋混凝土造,82年12月15日,六層,,持分移轉
RPUQMLSKOHLGFAU18DA,32,15.65,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPUQMLSKOHLGFAU18DA,32,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPUQMLSKOHLGFAU18DA,32,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPOOMLSKOHLGFAU37DA,30,76.63,住家用,鋼筋混凝土造,85年2月5日,十二層,六層 陽台,全筆移轉
RPOOMLSKOHLGFAU37DA,30,12.41,共有部份,鋼筋混凝土造,85年2月5日,十二層,,持分移轉
RPOOMLSKOHLGFAU37DA,30,9.53,共有部份,鋼筋混凝土造,85年2月5日,十二層,,持分移轉
RPTNMLMLOHLGFAU27DA,21,186.52,住家用,鋼筋混凝土造,94年11月10日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLNLOHLGFAU57DA,32,22.64,住家用,鋼筋混凝土造,83年11月15日,十二層,十層,全筆移轉
RPVNMLNLOHLGFAU57DA,32,7.02,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLNLOHLGFAU57DA,32,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQQMLSKOHLGFAU77DA,32,12.91,避難室、停車場,鋼筋混凝土造,83年6月11日,九層,地下二層,持分移轉
RPQQMLSKOHLGFAU77DA,32,124.31,住家用,鋼筋混凝土造,83年6月11日,九層,三層 陽台,全筆移轉
RPQQMLSKOHLGFAU77DA,32,11.99,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPQQMLSKOHLGFAU77DA,32,8.96,共有部份,鋼筋混凝土造,83年6月11日,九層,,持分移轉
RPPNMLPJOHLGFAU96DA,,109.67,集合住宅,鋼筋混凝土造,115年3月3日,十層,七層 陽台,全筆移轉
RPPNMLPJOHLGFAU96DA,,37.61,共有部份,鋼筋混凝土造,115年3月3日,十層,,持分移轉
RPPNMLPJOHLGFAU96DA,,12.38,共有部份,鋼筋混凝土造,115年3月3日,十層,,持分移轉
RPPNMLPJOHLGFAU96DA,,26.08,共有部分（停車空間）,鋼筋混凝土造,115年3月3日,十層,,持分移轉
RPRNMLMLOHLGFAU07DA,44,94.16,住家用,鋼筋混凝土加強磚造,71年2月28日,二層,一層 二層,全筆移轉
RPRNMLOLOHLGFAU27DA,31,215.55,住家用,鋼筋混凝土造,84年3月1日,四層,一層 二層 三層 四層 陽台 平台 見其他登記事項,全筆移轉
RPPOMLNLOHLGFAU07DA,8,23.00,集合住宅,鋼筋混凝土造,107年6月22日,五層,四層 陽台,全筆移轉
RPPOMLNLOHLGFAU07DA,8,15.30,共有部份,鋼筋混凝土造,107年6月22日,五層,,持分移轉
RPOOMLOLOHLGFAU07DA,42,97.26,住家用,鋼筋混凝土加強磚造,73年6月13日,二層,一層 二層 騎樓,全筆移轉
RPQNMLPLOHLGFAU27DA,,42.86,住家用,鋼筋混凝土加強磚造,,一層,一層,全筆移轉
RPSOMLOLOHLGFAU47DA,33,105.71,住家用,鋼筋混凝土造,82年9月20日,七層,七層 陽台 花台,全筆移轉
RPSOMLOLOHLGFAU47DA,33,34.55,共有部份,鋼筋混凝土造,82年9月20日,七層,,持分移轉
RPPOMLOLOHLGFAU17DA,,82.74,集合住宅,鋼筋混凝土造,115年2月12日,五層,四層 陽台,全筆移轉
RPPOMLOLOHLGFAU17DA,,26.86,共有部份,鋼筋混凝土造,115年2月12日,五層,,持分移轉
RPPOMLOLOHLGFAU17DA,,13.75,共有部分（停車空間）,鋼筋混凝土造,115年2月12日,五層,,持分移轉
RPSNMLPLOHLGFAU47DA,5,188.18,住家用,鋼筋混凝土造,110年3月5日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLLKNHLGFAU56DA,53,93.73,住家用,磚石造,,一層,一層 見其他登記事項,全筆移轉
RPSNMLQLOHLGFAU57DA,44,98.00,住商用,鋼筋混凝土加強磚造,70年12月24日,二層,一層 二層,全筆移轉
RPOOMLMLOHLGFAU86DA,26,55.74,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPOOMLMLOHLGFAU86DA,26,108.80,住家用,鋼筋混凝土造,89年6月9日,七層,七層 陽台,全筆移轉
RPOOMLMLOHLGFAU86DA,26,21.86,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPPNMLOLOHLGFBU17DA,43,124.98,住家用,鋼筋混凝土加強磚造,71年12月15日,二層,一層 二層,全筆移轉
RPSNMLQKOHLGFAU47DA,,66.12,集合住宅,鋼筋混凝土造,115年4月9日,九層,七層 陽台,全筆移轉
RPSNMLQKOHLGFAU47DA,,23.66,共有部份,鋼筋混凝土造,115年4月9日,九層,,持分移轉
RPTQMLSKOHLGFAU08DA,49,136.45,住商用,鋼筋混凝土加強磚造,66年6月20日,二層,一層 二層 騎樓,全筆移轉
RPTNMLRJNHLGFAU47DA,,53.79,集合住宅,鋼筋混凝土造,115年2月12日,五層,四層 陽台,全筆移轉
RPTNMLRJNHLGFAU47DA,,19.17,共有部份,鋼筋混凝土造,115年2月12日,五層,,持分移轉
RPWNMLPKNHLGFAU67DA,35,108.70,住家用,鋼筋混凝土造,80年1月22日,二層,一層 二層 陽台,全筆移轉
RPQNMLKMNHLGFAU76DA,50,120.60,住家用,鋼筋混凝土加強磚造,65年8月10日,二層,一層 二層 騎樓,全筆移轉
RPOOMLPLNHLGFAU07DA,,69.30,集合住宅,鋼筋混凝土造,114年12月16日,五層,四層 陽台,全筆移轉
RPOOMLPLNHLGFAU07DA,,32.12,共有部份,鋼筋混凝土造,114年12月16日,五層,,持分移轉
RPTOMLMLOHLGFAU37DA,12,328.98,住家用,鋼筋混凝土造,102年3月1日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPXNMLPLNHLGFAU87DA,,74.05,集合住宅,鋼筋混凝土造,114年12月16日,五層,四層 陽台,全筆移轉
RPXNMLPLNHLGFAU87DA,,19.41,共有部份,鋼筋混凝土造,114年12月16日,五層,,持分移轉
RPXNMLPLNHLGFAU87DA,,13.84,共有部份,鋼筋混凝土造,114年12月16日,五層,,持分移轉
RPQNMLSKOHLGFAU47DA,44,77.20,住家用,鋼筋混凝土造,70年6月19日,五層,一層,全筆移轉
RPQNMLSKOHLGFAU47DA,44,10.89,共有部份,鋼筋混凝土造,70年6月19日,五層,,持分移轉
