鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
名間鄉,租賃房屋,南投縣名間鄉員集路１３９號,0.0,,,,1150531,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0600920,72.35,0,2,1,有,無,無,15000,207,,0.0,0,,RPPNMLLJOHLGFAM48CC,,無,1150701~1180630,無,,
南投市,租賃房屋,南投縣南投市大同街９８號,0.0,,,,1150530,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0820731,34.08,0,0,0,無,無,無,18000,528,,0.0,0,,RPQNMLLJOHLGFAM58CC,,無,1150801~1170731,無,,
南投市,租賃房屋,南投縣南投市彰南路三段８５之１１號四樓,0.0,,,,1150531,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870306,127.97,3,2,2,有,無,有,12000,94,,0.0,0,,RPRNMLLJOHLGFAM68CC,整棟(戶)出租,無,1150610~1160610,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
草屯鎮,租賃房屋,南投縣草屯鎮富中路６１號二樓,0.0,,,,1150522,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.39,4,0,4,有,有,有,6500,174,,0.0,0,,RPQNMLLJOHLGFBM68CC,分租套房,有,1150522~1160521,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路５９號二樓,0.0,,,,1150527,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.85,4,0,4,有,有,有,6500,172,,0.0,0,,RPRNMLLJOHLGFBM78CC,分租套房,有,1150527~1160526,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
南投市,租賃房屋,南投縣南投市文化路５５９巷４６弄２６號,0.0,,,,1150529,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0940714,203.52,3,2,3,有,無,有,17000,84,,0.0,0,,RPQNMLMJOHLGFAM68CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮大成街３６巷７號,0.0,,,,1150529,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0621119,85.91,3,2,2,有,無,無,11000,128,,0.0,0,,RPPNMLMJOHLGFBM68CC,整棟(戶)出租,無,1150601~1160531,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮碧山路１１０７巷２８號四樓之５號,0.0,,,,1150528,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1140625,62.800000000000004,1,1,1,有,有,有,14300,228,,0.0,0,每月管理費1000元由承租人負擔，未計入租金。,RPQNMLMJOHLGFBM78CC,獨立套房,有,1150601~1160530,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮碧山路３７８巷１弄４號,0.0,,,,1150529,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0641108,77.4,6,2,3,有,無,有,17600,227,,0.0,0,多人共同承租2；,RPPNMLNJOHLGFBM78CC,整棟(戶)出租,無,1150601~1160529,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
草屯鎮,租賃房屋,南投縣草屯鎮明賢街一段５２巷７號五樓,0.0,,,,1150529,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850613,109.18,3,2,2,有,有,有,15000,137,,0.0,0,每月管理費1700元由承租人負擔，未計入租金。續租案件；,RPQNMLNJOHLGFBM88CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路７５號四樓,0.0,,,,1150527,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,40.64,4,0,4,有,有,有,6500,160,,0.0,0,續租案件；,RPPNMLPJOHLGFBM98CC,分租套房,有,1150708~1160707,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮中正路富光巷２弄１號２０１室,0.0,,,,1150524,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0671125,8.11,15,0,15,有,無,有,7000,863,,0.0,0,租賃範圍包含機車車位1個。租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLPJOHLGFBM66CC,分租套房,無,1150525~1160524,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
草屯鎮,租賃房屋,南投縣草屯鎮中正路富光巷２弄１號２０６室,0.0,,,,1150530,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0671125,8.11,15,0,15,有,無,有,6500,801,,0.0,0,租賃範圍包含機車車位1個。租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLPJOHLGFBM76CC,分租套房,無,1150601~1160531,無,冷氣、熱水器、洗衣機、冰箱、網路,一般代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路５７號二樓,0.0,,,,1150529,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.980000000000004,4,0,4,有,有,有,6500,171,,0.0,0,續租案件；,RPPNMLLKOHLGFBM68CC,分租套房,有,1150705~1160704,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６５號６樓,0.0,,,,1150530,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,6800,182,,0.0,0,續租案件；,RPSNMLLKOHLGFBM98CC,分租套房,有,1150724~1160723,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６９號,0.0,,,,1150529,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.4,4,0,4,有,有,有,6500,174,,0.0,0,,RPTNMLLKOHLGFBM09CC,分租套房,有,1150529~1160528,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
南投市,租賃房屋,南投縣南投市文化路７０７巷１弄６７號五樓之２,0.0,,,,1150522,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1131216,146.62,3,2,2,有,有,有,17300,118,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLTKOHLGFAM76CC,整棟(戶)出租,有,1150601~1180531,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹山鎮,租賃房屋,南投縣竹山鎮前山路橫巷２６號六樓,0.0,,,,1150526,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840408,103.38999999999999,3,2,2,有,有,有,13500,131,,0.0,0,續租案件；,RPPNMLNLOHLGFDM56CC,整棟(戶)出租,有,1150601~1160125,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南投市,租賃房屋,南投縣南投市彰南路三段１１６１巷３號四樓之５,0.0,,,,1150528,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140829,143.89999999999998,3,2,2,有,有,有,17000,118,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLOLOHLGFAM98CC,整棟(戶)出租,有,1150610~1160609,有,冷氣、熱水器、洗衣機,社會住宅代管
南投市,租賃房屋,南投縣南投市中興路２４９巷２號,0.0,,,,1150529,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830331,179.72,3,2,3,有,無,有,10000,56,,0.0,0,,RPQNMLOLOHLGFAM09CC,整棟(戶)出租,無,1150605~1170604,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
草屯鎮,租賃房屋,南投縣草屯鎮富春路６８號四樓之３,0.0,,,,1150528,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120601,59.269999999999996,1,1,1,有,有,有,11900,201,,0.0,0,,RPPNMLOLOHLGFBM09CC,獨立套房,有,1150720~1170719,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
竹山鎮,租賃房屋,南投縣竹山鎮枋坪巷２之３５弄１６號四樓之３,0.0,,,,1150528,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0850309,29.57,1,1,1,有,有,有,5000,169,,0.0,0,,RPPNMLOLOHLGFDM66CC,獨立套房,有,1150605~1180604,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
