鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
新店區,房地(土地+建物),新北市新店區安民街１２１巷６號三樓之一,7.51,住,,,1150602,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841014,62.05,1,2,1,有,有,8500000,136986,,0.0,0,,RPQOMLRKOHLGFCF78DA,43.35,3.15,2.3,有,
淡水區,房地(土地+建物),新北市淡水區新春街１４０號十三樓之７,5.1,住,,,1150614,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,38.28,1,1,1,有,有,3600000,94044,,0.0,0,,RPRNMLRKOHLGFEF98DA,19.72,0.0,2.51,有,0014
三芝區,房地(土地+建物),新北市三芝區海尾１３之６８號七樓,16.47,,一般農業區,甲種建築用地,1150606,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1150108,50.87,1,1,1,有,有,5380000,105760,,0.0,0,,RPXNMLSKOHLGFEF07DA,32.14,0.0,2.27,有,0015
瑞芳區,土地,黃金段553-1地號,1.7,,特定專用區,特定目的事業用地,1150611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,53125,31250,,0.0,0,,RPPNMLLKOHLGFFF28DA,0.0,0.0,0.0,無,
中和區,車位,新北市中和區中正路７００號等地下室底二層,2.26,工,,,1150604,土地1建物1車位1,地下二層,十八層,其他,停車空間,鋼筋混凝土造,0900227,34.21,0,0,0,無,有,2600000,,坡道平面,34.2,2600000,僅車位交易；,RPVOMLOJOHLGFHF76DA,0.0,0.0,0.0,有,0016
永和區,車位,新北市永和區安樂路３０６號地下一樓,5.61,住,,,1150608,土地1建物1車位1,地下一層,十六層,其他,店舖、停車空間,鋼筋混凝土造,0840802,36.910000000000004,0,0,0,無,無,2500000,,坡道平面,36.91,2500000,僅車位交易；,RPWOMLKKOHLGFHF56DA,0.0,0.0,0.0,有,0017
中和區,土地,秀山段771地號,21.99,,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4168027,189542,,0.0,0,協議價購；,RPRPMLQKOHLGFHF76DA,0.0,0.0,0.0,無,0018
永和區,土地,中興段767地號,0.02,商,,,1150616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000,0,,0.0,0,持分土地移轉含土地增值稅或其他稅費2500元；,RPQQMLQKOHLGFHF76DA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),新北市永和區光復街１６巷３８號,19.6,住,,,1150606,土地1建物2車位0,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880428,76.94999999999999,1,2,2,有,無,11380000,147888,,0.0,0,,RPPNMLSKOHLGFHF56DA,44.84,0.0,5.32,無,
中和區,房地(土地+建物),新北市中和區錦和路１９５巷１弄９號二樓,24.66,商,,,1150609,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640802,68.44,2,1,1,有,無,4730000,69112,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLMLOHLGFHF66DA,68.44,0.0,0.0,無,
汐止區,車位,新北市汐止區國興街３０巷８號等建築物之地下六層,0.15,,鄉村區,乙種建築用地,1150606,土地3建物1車位1,地下六層,十七層,其他,停車空間,鋼筋混凝土造,0861210,42.08,0,0,0,無,有,1050000,,坡道平面,42.08,1050000,僅車位交易；,RPPNMLSKOHLGFDF88EA,0.0,0.0,0.0,有,0019
樹林區,土地,水源段689地號,11.57,住,,,1150606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,121003,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKOHLGFIF76EA,0.0,0.0,0.0,無,0020
土城區,房地(土地+建物)+車位,新北市土城區學士路３１５號七樓,14.47,住,,,1150605,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140428,109.74,2,2,2,有,有,21950000,200018,坡道平面,24.0,0,,RPWSMLRKOHLGFAF96DA,52.55,0.0,4.64,有,
新莊區,土地,榮和段433地號,18.9,住,,,1150611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1060000,56085,,0.0,0,法定空地,RPQOMLLKOHLGFBF08DA,0.0,0.0,0.0,無,
新莊區,土地,立德段1075地號,15.96,商,,,1150606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4708200,295000,,0.0,0,本案之土地為既成巷道。,RPQSMLQKOHLGFBF98DA,0.0,0.0,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區吉祥路３８號六樓,9.33,商,,,1150612,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1150213,108.4,3,2,1,有,有,16510000,152306,坡道平面,26.5,0,,RPPOMLNLOHLGFBF28DA,50.13,0.0,3.27,有,0021
汐止區,房地(土地+建物),新北市汐止區忠孝東路４８５之１號二樓之１,5.47,住,,,1150601,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1070419,19.1,1,1,1,有,無,1900000,99476,,0.0,0,,RPPNMLKMNHLGFDF08DA,10.61,0.0,0.0,無,0022
淡水區,土地,下圭柔山段89-54地號,41.5,工,,,1150602,土地11建物0車位0,,,其他,,,,0.0,0,0,0,無,無,754200,18173,,0.0,0,,RPTNMLSKOHLGFEF66DA,0.0,0.0,0.0,無,
淡水區,土地,新興段151地號,28.86,都市：其他:道路用地,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,713500,24723,,0.0,0,包含公共設施保留地用地；,RPTPMLMLOHLGFEF98DA,0.0,0.0,0.0,無,
淡水區,土地,新興段152地號,56.05,都市：其他:道路用地,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1385600,24721,,0.0,0,包含公共設施保留地用地；,SPTPMLMLOHLGFEF09DA,0.0,0.0,0.0,無,
淡水區,土地,新興段300地號,32.34,都市：其他:道路用地,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,799500,24722,,0.0,0,包含公共設施保留地用地；,TPTPMLMLOHLGFEF56DA,0.0,0.0,0.0,無,0023
淡水區,土地,新興段313地號,8.14,都市：其他:道路用地,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,201400,24742,,0.0,0,包含公共設施保留地用地；,UPTPMLMLOHLGFEF66DA,0.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區力行路二段１３６巷１７弄２４號,22.4,住,,,1150615,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690903,78.0,3,1,2,有,無,13600000,174359,,0.0,0,其他增建；具重建或重劃、都更等效益；,RPRNMLPKOHLGFGF98DA,78.0,0.0,0.0,無,
中和區,車位,新北市中和區景平路１７０～２００號地下四層,0.09,都市：其他:住宅區,,,1150610,土地4建物1車位1,地下四層,四十一層,其他,停車空間,鋼骨鋼筋混凝土造,0861104,34.06,0,0,0,無,有,2350000,,坡道平面,34.06,2350000,僅車位交易；,RPROMLTJOHLGFHF86DA,0.0,0.0,0.0,有,0024
中和區,車位,新北市中和區景平路１７０～２００號地下五層,0.09,都市：其他:住宅區,,,1150610,土地4建物1車位1,地下五層,四十一層,其他,停車空間,鋼骨鋼筋混凝土造,0861104,32.19,0,0,0,無,有,2500000,,坡道平面,32.19,2500000,僅車位交易；,RPSOMLTJOHLGFHF96DA,0.0,0.0,0.0,有,0025
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路６９９巷３１號四樓,22.57,住,,,1150603,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080627,142.46,2,2,1,有,有,16080000,137837,坡道平面,40.31,2000000,,RPWNMLNLOHLGFBF98EA,62.6,4.48,4.21,有,0026
林口區,土地,興福段768-4地號,424.71,都市：其他:保護區,,,1150608,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8653466,20375,,0.0,0,協議價購；,RPXNMLNLOHLGFBF09EA,0.0,0.0,0.0,無,
蘆洲區,土地,保佑段138地號,99.39,農,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11422800,114929,,0.0,0,,RPUNMLNLOHLGFGF66EA,0.0,0.0,0.0,無,0027
永和區,土地,林森段581地號,2.58,都市：其他:住宅區,,,1150604,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,572121,221752,,0.0,0,僅土地買賣包含公共設施保留地用地；,RPUNMLPKOHLGFHF86EA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路二段１３０巷２弄３號三樓,11.88,住,,,1150605,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121221,100.71000000000001,2,2,1,有,有,25300000,251216,坡道機械,12.82,0,,RPSNMLSJOHLGFAF68DA,49.58,0.0,6.54,有,
板橋區,房地(土地+建物),新北市板橋區懷德街１１１號三樓,27.0,住,,,1150607,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,61.1,3,2,1,有,無,6520000,106710,,0.0,0,廚房增建陽台外推；,RPRNMLMLOHLGFAF18DA,61.1,0.0,0.0,無,
林口區,房地(土地+建物)+車位,新北市林口區民有街６０號十三樓,11.17,商,,,1150602,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061122,151.82999999999998,2,2,2,有,有,19800000,146792,坡道平面,30.57,2000000,,RPXQMLPJOHLGFBF66DA,69.0,1.98,11.38,有,0028
新莊區,房地(土地+建物),新北市新莊區新莊路３８７巷１３號,70.78,住,,,1150616,土地1建物1車位0,全,一層,透天厝,住家用,土造,0100000,53.0,0,0,0,無,無,9450000,178302,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKOHLGFBF58DA,53.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段２８１號１４樓之５,5.07,住,,,1150605,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840126,91.13,1,1,1,有,有,11800000,164950,坡道平面,33.84,2350000,陽台外推；,RPRNMLKKOHLGFDF18DA,44.01,0.0,8.76,有,0029
汐止區,房地(土地+建物)+車位,新北市汐止區宜興街５９巷３９號８樓,39.99,,鄉村區,乙種建築用地,1150620,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840719,169.23,3,2,1,有,有,15750000,112830,坡道平面,43.82,1600000,本案買賣價金分算如下：土地11886000元8樓2264000元車位1600000元親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLOHLGFDF68DA,96.68,0.8,10.13,有,
萬里區,房地(土地+建物),新北市萬里區忠六街１號,15.88,,鄉村區,乙種建築用地,1150607,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690627,52.2,2,1,1,有,無,2600000,49808,,0.0,0,陽台外推；其他增建；,RPQNMLOLOHLGFDF58DA,39.69,12.51,0.0,無,0030
永和區,房地(土地+建物),新北市永和區成功路一段１號二樓,22.22,住,,,1150608,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670526,79.19,3,1,1,有,無,7000000,88395,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLNLOHLGFHF76DA,79.19,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段９３巷２６號三樓之１,11.39,住,,,1150612,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140716,71.95,2,2,1,有,有,17300000,240445,,0.0,0,土地價格1211萬.建物價格519萬,RPPPMLRLNHLGFAF68EA,45.98,0.0,3.52,有,0031
板橋區,房地(土地+建物),新北市板橋區國泰街３８號四樓之３５,5.15,商,,,1150610,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650116,12.53,1,0,1,有,無,2400000,191540,,0.0,0,,RPPNMLMLOHLGFAF08EA,12.53,0.0,0.0,無,
林口區,土地,興福段1377地號,39.72,都市：其他:保護區,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,22659,,0.0,0,,RPPNMLRKOHLGFBF58EA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段３３０號十八樓,10.66,商,,,1150601,土地1建物1車位1,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,149.84,1,1,1,有,有,10000000,66738,坡道平面,30.84,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPLOHLGFEF88EA,65.97,9.38,5.95,有,0032
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段５３８號九樓之１,19.55,住,,,1150603,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141218,124.64,3,2,2,有,有,15800000,132344,坡道平面,24.9,2600000,親友、員工、共有人或其他特殊關係間之交易；,RPWPMLOLOHLGFBF56DA,57.89,0.0,7.44,有,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段５３８號七樓之１,19.55,住,,,1150603,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141218,124.64,3,2,2,有,有,16300000,137357,坡道平面,24.9,2600000,親友、員工、共有人或其他特殊關係間之交易；,RPOQMLOLOHLGFBF48DA,57.89,0.0,7.44,有,
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段５３３號,34.87,商,,,1150610,土地1建物1車位2,一層，二層,二十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1030128,417.21999999999997,1,1,1,有,有,89900000,215474,坡道平面,43.14,0,一樓店面開放空間，二樓1房1廳1衛,RPPTMLOLOHLGFBF88DA,230.67,0.0,26.86,有,0033
新店區,車位,新北市新店區安祥路１５６巷７２號等,0.52,,山坡地保育區,丙種建築用地,1150613,土地1建物1車位1,,,其他,,,,38.09,0,0,0,無,有,1750000,,坡道平面,38.09,1750000,僅車位交易；,RPXNMLMLOHLGFCF98DA,0.0,0.0,0.0,有,0034
新店區,房地(土地+建物)+車位,新北市新店區日月街５２號六樓,21.15,住,,,1150614,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1150204,131.45,3,2,2,有,有,26880000,240491,坡道平面,30.49,2600000,,RPPNMLOLOHLGFCF38DA,60.81,0.0,3.92,有,0035
萬里區,房地(土地+建物),新北市萬里區仁二街１４號２樓,23.5,,鄉村區,乙種建築用地,1150616,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681122,80.75,2,1,1,有,無,1530000,18947,,0.0,0,,RPROMLRKOHLGFDF98DA,64.59,0.0,16.16,無,0036
三芝區,土地,橫山段636地號,1876.42,,山坡地保育區,農牧用地,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8500000,4530,,0.0,0,,RPVOMLSJOHLGFEF86DA,0.0,0.0,0.0,無,
淡水區,房地(土地+建物),新北市淡水區淡金路３８巷３３號二十二樓,5.09,住,,,1150602,土地1建物1車位0,二十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980218,48.1,1,0,1,有,有,6520000,135551,,0.0,0,,RPWNMLOLOHLGFEF66DA,31.16,0.69,1.9,有,
中和區,房地(土地+建物),新北市中和區中和路１０２號十樓之二,2.16,商,,,1150604,土地1建物1車位0,十層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820921,37.21,0,0,0,無,有,6060000,162859,,0.0,0,,RPOOMLPLOHLGFHF98DA,24.6,0.0,0.0,有,
