編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLOLOHLGFCK56DA,8,243.48,店舖、住宅、停車空間、樓梯間,鋼筋混凝土造,107年10月23日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLPKOHLGFFK86DA,2,60.84,集合住宅,鋼筋混凝土造,113年11月22日,七層,二層 陽台,全筆移轉
RPSNMLPKOHLGFFK86DA,2,17.73,防空避難室兼停車空間、停車空間、水箱、台電配電室、電信室、發電機房、管理委員會使用空間,鋼筋混凝土造,113年11月22日,七層,,持分移轉
RPSNMLPKOHLGFFK86DA,2,11.35,梯廳、樓梯間、昇降機間、水箱、機械室,鋼筋混凝土造,113年11月22日,七層,,持分移轉
RPPNMLKKOHLGFFK68DA,33,88.94,住家用,鋼筋混凝土造,82年6月28日,六層,一層 平台,全筆移轉
RPPNMLKKOHLGFFK68DA,33,17.20,住家用,鋼筋混凝土造,82年6月28日,六層,,持分移轉
RPSNMLSJOHLGFDK86DA,2,183.84,住宅、停車空間,鋼筋混凝土造,112年12月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLSJOHLGFDK56DA,23,21.44,住家用,鋼筋混凝土造,92年3月31日,三層,二層 陽台,全筆移轉
RPOOMLSJOHLGFDK56DA,47,78.48,住家用,加強磚造,68年11月27日,二層,一層 二層,全筆移轉
RPPNMLSJOHLGFDK56DA,23,7.14,樓梯間,鋼筋混凝土造,92年3月31日,三層,,持分移轉
RPPNMLOJOHLGFDK78DA,3,193.66,集合住宅,鋼筋混凝土造,112年5月25日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLNJOHLGFDK68DA,1,82.43,辦公室（廳）,鋼筋混凝土造,114年11月28日,十四層,七層 陽台,全筆移轉
RPPNMLNJOHLGFDK68DA,1,102.35,共有部分,鋼筋混凝土造,114年11月28日,十四層,,持分移轉
RPTNMLMKOHLGFDK09DA,11,63.64,集合住宅,鋼筋混凝土造,104年9月17日,五層,三層 陽台,全筆移轉
RPTNMLMKOHLGFDK09DA,11,44.61,共有部分,鋼筋混凝土造,104年9月17日,五層,,持分移轉
RPRNMLRLNHLGFBK56DA,,56.36,住家用,加強磚造,,三層,一層 二層 三層 見其他登記事項,持分移轉
RPQNMLTJOHLGFFK96DA,48,68.16,住家用,加強磚造,67年7月15日,二層,一層 二層,全筆移轉
RPPNMLQKOHLGFBK88DA,31,84.88,住家用,鋼筋混凝土造,84年5月2日,十三層,六層 陽台 花台,全筆移轉
RPPNMLQKOHLGFBK88DA,31,11.92,防空避難室,鋼筋混凝土造,84年5月2日,十三層,,持分移轉
