鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉民生路115號旁,44.11,住,,,1150530,土地4建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.24,3,2,2,有,無,8390000,69767,一樓平面,13.75,1100000,,RPPNMLLJOHLGFAT09CB,澤曜 . 好湛,A1棟3號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮富漁三路,19.39,住,,,1150531,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.39,2,2,2,有,無,7380000,78219,坡道平面,22.02,1250000,,RPPNMLMJOHLGFDT86CB,東津灣,B5棟10F號,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉光興街vs四維東路466巷,24.57,住,,,1150526,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,90.63,3,2,2,有,無,6200000,68410,,0.0,0,,RPPNMLRJOHLGFAT07CB,萬寧丹,A棟6號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉南聖路,25.76,,鄉村區,乙種建築用地,1150523,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.07,2,2,2,有,無,7050000,71488,一樓平面,13.44,1000000,,RPPNMLQKOHLGFAT07CB,蒔藝,A棟2號,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉南聖路,21.71,,鄉村區,乙種建築用地,1150531,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.23,2,2,2,有,無,4820000,67668,,0.0,0,,RPPNMLNLOHLGFAT86CB,蒔藝,A棟5號,
