鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鼓山區,土地,內惟段三小段390-1地號,53.88,都市：其他:特商三,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13528190,251080,,0.0,0,政府機關標讓售；,RPQNMLRKOHLGFAE38DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區苓南路７號４樓之２,4.54,商,,,1150607,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830128,41.160000000000004,1,1,1,有,有,2800000,68027,,0.0,0,,RPWNMLPKOHLGFBE88DA,27.49,0.93,0.0,有,0001
小港區,土地,大林段538地號,54.58,住,,,1150612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4210000,77134,,0.0,0,,RPROMLMKOHLGFCE28DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區南華路２２８號七樓之３,5.44,商,,,1150603,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840125,46.39,1,0,1,有,無,1700000,36646,,0.0,0,,RPXNMLNJOHLGFDE88DA,30.96,0.0,3.85,有,
三民區,土地,中都段二小段468-8地號,13.92,住,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2298610,165130,,0.0,0,政府機關標讓售；,RPUNMLTJOHLGFDE56DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物),高雄市三民區寧夏街１巷５９之３號,25.25,住,,,1150610,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671216,56.7,2,1,1,有,無,2370000,41799,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKOHLGFDE58DA,56.7,0.0,0.0,無,0002
楠梓區,房地(土地+建物),高雄市楠梓區芎蕉五街１５３號六樓之５,9.81,住,,,1150605,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,見使用執照,0900907,32.91,1,1,1,有,有,1460000,44363,,0.0,0,機車位一個,RPSOMLLKOHLGFEE48DA,19.1,0.0,2.24,有,
梓官區,土地,蚵寮段727地號,213.61,,鄉村區,乙種建築用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2907000,13609,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPPNMLTJOHLGFFE88DA,0.0,0.0,0.0,無,0003
梓官區,土地,蚵寮段1693地號,282.15,,鄉村區,乙種建築用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3839850,13609,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPQNMLTJOHLGFFE98DA,0.0,0.0,0.0,無,0004
橋頭區,土地,三仙段788地號,72.88,,特定農業區,農牧用地,1150609,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,5488,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPVOMLTJOHLGFFE96DA,0.0,0.0,0.0,無,0005
旗山區,房地(土地+建物),高雄市旗山區溝坪路１５號,239.42,,特定農業區,甲種建築用地,1150601,土地2建物2車位0,全,一層,透天厝,住家用,加強磚造,0841030,90.1,8,2,4,有,無,3647000,40477,,0.0,0,,RPPNMLRKOHLGFHE98DA,90.1,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區大昌街１０６號二樓之１,14.41,住,,,1150602,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,41.1,1,1,1,有,有,2120000,51582,,0.0,0,,RPQNMLMKOHLGFIE68DA,30.08,0.0,3.03,有,
湖內區,土地,文忠段255地號,13.44,,一般農業區,農牧用地,1150602,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,43000,3199,,0.0,0,,RPTNMLNJOHLGFJE09DA,0.0,0.0,0.0,無,
路竹區,土地,社東段73地號,708.26,農,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,2965,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKKOHLGFJE58DA,0.0,0.0,0.0,無,
路竹區,土地,北嶺段186地號,453.0,,一般農業區,交通用地,1150611,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7701000,17000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；受債權債務關係影響或債務抵償；,RPRNMLRKOHLGFJE76DA,0.0,0.0,0.0,無,
湖內區,土地,玉湖段677地號,111.2,都市：其他:住宅區,,,1150611,土地10建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,18885,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；包含公共設施保留地用地；,RPPNMLSKOHLGFJE66DA,0.0,0.0,0.0,無,
大寮區,土地,六合段668地號,343.42,農,,,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6233131,18150,,0.0,0,,RPRNMLRKOHLGFLE96DA,0.0,0.0,0.0,無,0006
大寮區,土地,邱厝坪段705-1地號,96.08,農,,,1150602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2668142,27770,,0.0,0,政府機關標讓售；,RPPNMLQKOHLGFLE76EA,0.0,0.0,0.0,無,
小港區,土地,店鎮段711地號,28.0,住,,,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650000,94643,,0.0,0,土地上有搭設鐵皮，依現況點交。,RPPNMLKKOHLGFCE77DA,0.0,0.0,0.0,無,
小港區,土地,鳳林段75地號,67.29,住,,,1150613,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,25264,,0.0,0,持分地,RPPNMLOKOHLGFCE18DA,0.0,0.0,0.0,無,
小港區,土地,龍鳳段171-2地號,91.0,住,,,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6881875,75625,,0.0,0,,RPQNMLQKOHLGFCE48DA,0.0,0.0,0.0,無,
三民區,房地(土地+建物)+車位,高雄市三民區河北二路１００號十五樓之１,7.81,商,,,1150608,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800314,94.94,2,1,1,有,有,5800000,61091,坡道平面,0.0,0,,RPXNMLQKOHLGFDE66DA,58.66,0.0,0.0,有,
