鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
北區,租賃房屋,臺南市北區國華街四段２７巷１２號,0.0,,,,1150521,土地0建物0車位0,全,2,透天厝,住家用,鐵筋磚　　水泥,0580628,19.83,6,1,6,有,無,有,8000,403,,0.0,0,租金總額含水費；網路費；,RPPNMLMLNHLGFAD77CC,分租套房,無,1150622~1160621,無,冷氣、熱水器、冰箱、網路,一般代管
中西區,租賃房屋,臺南市中西區青年路２１１號,0.0,,,,1150521,土地0建物1車位0,一層,4,店面(店鋪),住商用,加強磚造,0570410,30.01,0,0,0,無,無,無,13000,433,,0.0,0,,RPQOMLMLNHLGFAD97CC,,無,1150610~1160609,無,冷氣,
歸仁區,租賃房屋,臺南市歸仁區智發街１７號八樓之３,0.0,,,,1150521,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140124,100.96000000000001,2,2,1,有,有,有,14000,139,,0.0,0,另有管理費2000元，由承租人負擔。未租賃車位，建物登記含有車位面積；,RPPNMLMLNHLGFID58CC,整棟(戶)出租,有,1150525~1180524,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北區,租賃房屋+車位,臺南市北區海安路三段３０９號９樓之６,0.0,,,,1150522,土地0建物1車位1,九層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140313,183.88,4,2,2,有,有,有,33000,179,坡道平面,26.54,0,多人共同承租3；,RPPNMLNLNHLGFAD87CC,整棟(戶)出租,有,1150522~1160521,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
安平區,租賃房屋+車位,臺南市安平區育平五街１１號４樓,0.0,,,,1150522,土地0建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800128,120.96000000000001,3,2,2,有,有,無,19900,165,坡道平面,0.0,0,機車位：B1-63、B1-64,RPPNMLPLNHLGFAD08CC,整棟(戶)出租,有,1150523~1151122,無,冷氣、熱水器、瓦斯或天然氣,
安平區,租賃房屋+車位,臺南市安平區建平十一街１６號２樓之３,0.0,,,,1150523,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1111013,117.1,2,2,1,有,有,有,22000,188,坡道平面,35.34,0,,RPVNMLPLNHLGFAD68CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
中西區,租賃房屋,臺南市中西區成功路４０１號,0.0,,,,1150524,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0740222,43.82,5,6,5,有,無,有,11500,262,,0.0,0,1.契約書未約定土地租賃標的。2.由所有權人提供租屋資訊。3.租賃建物部分範圍。多人共同承租2；租金總額含水費；網路費；,RPPOMLPLNHLGFAD18CC,分層出租,無,1150615~1160715,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
安南區,租賃房屋,臺南市安南區府東路五段９８巷５６弄５號,0.0,,,,1150521,土地0建物1車位0,一層,13,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1101103,98.16,0,1,1,有,有,無,25000,255,,0.0,0,租金總額含稅；管理費；,RPSNMLPLNHLGFBD48CC,,有,1150601~1160531,有,,
東區,租賃房屋,臺南市東區東和路８８號,0.0,,,,1150524,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0681130,23.8,7,3,7,有,無,有,13500,567,,0.0,0,多人共同承租2；租金總額含水費；網路費；含增建或未登記建物；,RPQNMLPLNHLGFCD38CC,分租套房,無,1150524~1160524,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
七股區,租賃房屋,臺南市七股區永吉５０之３６號,0.0,,,,1150521,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1110713,23.15,4,1,4,有,無,有,8000,346,,0.0,0,1.契約書未約定土地租賃標的。2.由所有權人提供出租資訊。,RPPNMLPLNHLGFGD68CC,分租套房,無,1150522~1160521,無,冷氣、洗衣機、電視機、冰箱,
永康區,租賃房屋,臺南市永康區中華二路３５９號,0.0,,,,1150521,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0970903,127.82,0,1,1,有,有,無,32000,250,,0.0,0,,RPQNMLPLNHLGFKD56CC,,有,1150521~1250620,有,冷氣,
