鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段,10.44,商,,,1150525,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.03,2,2,2,有,無,18600000,180395,坡道平面,32.95,2350000,,RPROMLPLNHLGFBB18CB,富宇琚山境,B棟6號,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段,9.22,商,,,1150524,土地1建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.55,2,2,1,有,無,16800000,175251,坡道平面,32.95,2850000,,RPSOMLPLNHLGFBB28CB,富宇琚山境,B棟7號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段與南屯路二段,18.96,住,,,1150523,土地4建物1車位1,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.95,3,2,2,有,無,24760000,196820,坡道平面,37.36,2600000,,RPPNMLPLNHLGFCB97CB,豐邑泊金灣,A3棟09號,
西屯區,房地(土地+建物)+車位,臺中市西屯區經貿路二段與經貿三路 路口,12.86,商,,,1150522,土地2建物1車位1,十三層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,193.32,3,2,3,有,無,38180000,206034,坡道平面,20.63,2600000,,RPUNMLPLNHLGFCB48CB,當代首馥,A1-13F號,
后里區,房地(土地+建物)+車位,臺中市后里區雲頭路共和巷,22.45,,鄉村區,乙種建築用地,1150525,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.02,2,2,2,有,無,7220000,89114,升降機械,14.01,0,,RPPNMLPLNHLGFDB08CB,后科 The One,5A2號,
南屯區,房地(土地+建物)+車位,臺中市南屯區永平路、龍富一街與樂富五街口,36.93,住,,,1150523,土地1建物1車位2,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.27,3,2,2,有,無,33180000,215324,坡道平面,62.54,4600000,,RPTNMLRLNHLGFCB58CB,國泰蒔萃,B棟B6-04F號,
南屯區,房地(土地+建物)+車位,臺中市南屯區永平路、龍富一街與樂富五街口,39.18,住,,,1150523,土地1建物1車位2,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.37,3,2,2,有,無,35260000,214869,坡道平面,62.54,5000000,,RPVNMLRLNHLGFCB78CB,國泰蒔萃,B棟B2-8F號,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠民段7、9、9-1、9-2號地號等4筆,5.14,其他,,,1150525,土地4建物1車位1,二十二層,35,辦公商業大樓,商業用,見其他登記事項,,102.35,0,0,1,有,無,24200000,249596,坡道平面,15.81,2600000,,RPQOMLRLNHLGFCB38CB,市政壹號廣場,A06-22號,
西屯區,房地(土地+建物)+車位,臺中市西屯區惠民段7、9、9-1、9-2號地號等4筆,5.14,其他,,,1150525,土地4建物1車位1,二十九層,35,辦公商業大樓,商業用,見其他登記事項,,102.35,0,0,1,有,無,24560000,251444,坡道平面,15.81,2800000,,RPROMLRLNHLGFCB48CB,市政壹號廣場,A06-29號,
清水區,房地(土地+建物)+車位,臺中市清水區鎮新一街,27.87,住,,,1150522,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.16,3,2,2,有,無,12880000,87931,坡道平面,31.74,1500000,,RPQNMLSLNHLGFFB68CB,鼎佳謙美,A2棟09號,
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段,39.35,住,,,1150522,土地11建物1車位2,四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,212.57,2,2,3,有,無,39000000,255434,坡道平面,78.68,4800000,,RPPNMLTLNHLGFCB38CB,雙橡園1518,B1號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,28.16,住,,,1150522,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.32,3,2,2,有,無,19560000,138623,坡道平面,28.16,2210000,,RPPNMLKMNHLGFIB18CB,櫻花大綻,09-A2棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1150526,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.44,2,2,1,有,無,12890000,130399,坡道平面,28.16,1900000,,RPQNMLKMNHLGFIB28CB,櫻花大綻,05-D3棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1150529,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.97,2,2,1,有,無,14550000,146799,坡道平面,28.16,2100000,,RPRNMLKMNHLGFIB38CB,櫻花大綻,14-C3棟0號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富十街與敦富東街口,22.92,住,,,1150527,土地1建物1車位1,二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.7,3,2,2,有,無,20650000,144849,坡道平面,26.29,2050000,,RPRNMLLJOHLGFBB57CB,大城吾界,B棟B7-02F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區南興北二路及敦富路口,16.54,住,,,1150523,土地2建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.51,2,2,2,有,無,15420000,154131,坡道平面,28.09,2100000,,RPSNMLLJOHLGFBB67CB,永尚謙玥,B棟B5-06F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區南興北二路及敦富路口,15.78,住,,,1150527,土地2建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.36,2,2,2,有,無,15810000,166646,坡道平面,28.09,2100000,,RPTNMLLJOHLGFBB77CB,永尚謙玥,A棟A2-03F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段,7.03,商,,,1150530,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.09,2,2,2,有,無,14800000,156476,坡道平面,33.01,1800000,2/5土地合併,RPUNMLLJOHLGFBB87CB,原上琚,A15棟10F號,
