鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,租賃房屋,雲林縣斗六市公正街３９號 ９ 樓之 ７,0.0,,,,1150521,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871030,45.25,1,0,1,有,有,有,6000,133,,0.0,0,,RPQNMLMLNHLGFAP09CC,獨立套房,有,1150525~1160524,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
斗六市,租賃房屋+車位,雲林縣斗六市文化路９３８巷８９號四樓之２,0.0,,,,1150521,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130528,123.94,2,2,1,有,有,有,20000,161,坡道平面,34.82,0,租金總額含管理費；,RPTNMLPLNHLGFAP07CC,整棟(戶)出租,有,1150613~1170612,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
虎尾鎮,租賃房屋,雲林縣虎尾鎮光明路１６７巷１號６樓之６,9.84,住,,,1150525,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850511,37.74,3,2,2,有,無,無,16000,424,,0.0,0,,RPPNMLQLNHLGFDP07CC,分層出租,無,1150701~1170630,有,冷氣、熱水器,
斗六市,租賃房屋,雲林縣斗六市永興路２０５號,0.0,,,,1150522,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0850325,185.14,4,2,3,有,無,無,16000,86,,0.0,0,續租案件；,RPPNMLRLNHLGFAP86CC,整棟(戶)出租,無,1150610~1160609,無,熱水器、瓦斯或天然氣,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市石榴路１１１號５樓之３,0.0,,,,1150521,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110401,77.34,2,2,1,有,有,無,14000,181,,0.0,0,續租案件；,RPQNMLRLNHLGFAP96CC,整棟(戶)出租,無,1150610~1160609,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市中南路２９０巷６５弄３號,0.0,,,,1150522,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0710802,76.9,4,2,2,有,無,有,7000,91,,0.0,0,續租案件；,RPPNMLSLNHLGFAP96CC,整棟(戶)出租,無,1150610~1160609,無,熱水器,社會住宅包租轉租
斗六市,租賃房屋,雲林縣斗六市豐興路１７８之３號五樓,0.0,,,,1150521,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120922,95.57000000000001,3,1,2,有,有,有,18000,188,,0.0,0,續租案件；,RPQNMLSLNHLGFAP07CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市福德街４６之２號３樓,0.0,,,,1150528,土地0建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810829,63.08,1,1,1,有,有,有,7000,111,,0.0,0,,RPPNMLTLNHLGFAP07CC,獨立套房,有,1150601~1170731,有,冷氣、熱水器、瓦斯或天然氣,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號四樓之２２,0.0,,,,1150526,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.32,1,0,1,有,有,有,4200,315,,0.0,0,含增建或未登記建物；,RPPNMLTLNHLGFDP37CC,獨立套房,有,1150710~1160709,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
