編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPOMLTLNHLGFAG88CC,45,8.57,住家用,鋼筋混凝土加強磚造,70年7月30日,二層,,
RPTNMLTLNHLGFAG56CC,46,103.50,住家用,鋼筋混凝土加強磚造,69年9月5日,二層,,
RPPNMLQLNHLGFAG48CC,5,27.56,店鋪、停車空間、住宅、電梯間,鋼筋混凝土造,110年8月20日,三層,,
RPSNMLRLNHLGFAG88CC,11,161.99,住家用,ＲＣ造,103年12月8日,三層,,
RPPNMLPLNHLGFAG38CC,5,114.82,騎樓、停車空間、店舖,鋼骨造,110年1月21日,一層,,
RPPNMLSLNHLGFAG68CC,31,91.90,住家用,鋼筋混凝土造,84年3月21日,五層,,
RPPNMLSLNHLGFAG68CC,31,12.94,Ｊ（梯間通道）共同使用,鋼筋混凝土造,84年3月21日,五層,,
RPQNMLSLNHLGFAG78CC,7,49.87,集合住宅,鋼筋混凝土（ＲＣ）,108年7月11日,十三層,,
RPQNMLSLNHLGFAG78CC,7,24.39,共有部份,鋼筋混凝土（ＲＣ）,108年7月11日,十三層,,
RPSNMLTLNHLGFAG09CC,30,55.17,住家用,鋼筋混凝土造,85年10月3日,十二層,,
RPSNMLTLNHLGFAG09CC,30,11.02,停車場、法定防空避難室、機車停車場、私設防空避難室﹙共同使用部份﹚,鋼筋混凝土造,85年10月3日,十二層,,
RPSNMLTLNHLGFAG09CC,30,10.43,通道、梯間﹙共同使用部份,鋼筋混凝土造,85年10月3日,十二層,,
RPPNMLLJOHLGFAG87CC,42,94.50,住家用,鋼筋混凝土造,73年1月27日,五層,,
RPTNMLLJOHLGFAG28CC,30,37.84,住家用,鋼筋混凝土造,85年8月27日,二十四層,,
RPTNMLLJOHLGFAG28CC,30,5.30,梯間、共同使用部份,鋼筋混凝土造,85年8月27日,二十四層,,
