鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號七樓之３,17.15,住,,,1101110,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,113.77,2,2,1,有,有,8820000,92882,坡道平面,34.96,1500000,111/4/13簽立讓渡書，讓渡金額：新台幣892萬元。預售屋、或土地及建物分件登記案件；,RPSOMLRKOHLGFAD58DA,47.43,0.0,4.12,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號七樓之５,25.3,住,,,1101110,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,151.87,3,2,2,有,有,12390000,93149,坡道平面,34.96,1500000,114/12/29簽立讓渡書，讓渡金額不變。預售屋、或土地及建物分件登記案件；,RPTOMLRKOHLGFAD68DA,72.26,0.0,4.41,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號三樓之８,17.43,住,,,1101110,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,112.05,2,2,1,有,有,8870000,93847,坡道平面,31.92,1350000,113/8/25簽立讓渡書，讓渡金額：新台幣1030萬元。預售屋、或土地及建物分件登記案件；,RPVPMLRKOHLGFAD98DA,48.35,0.0,4.06,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號四樓之２,26.38,住,,,1101108,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,156.4,3,2,2,有,有,12700000,91815,坡道平面,34.96,1550000,預售屋、或土地及建物分件登記案件；,RPWPMLRKOHLGFAD09DA,74.42,0.0,5.03,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號五樓之１,25.48,住,,,1101108,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,152.11,3,2,2,有,有,12280000,92019,坡道平面,34.96,1500000,預售屋、或土地及建物分件登記案件；,RPXPMLRKOHLGFAD56DA,72.1,0.0,4.57,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十樓之７,17.43,住,,,1101113,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,115.09,2,2,1,有,有,9450000,99214,坡道平面,34.96,1500000,預售屋、或土地及建物分件登記案件；,RPOQMLRKOHLGFAD38DA,48.35,0.0,4.06,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十樓之８,17.43,住,,,1101125,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,115.09,2,2,1,有,有,9400000,99214,坡道平面,34.96,1450000,預售屋、或土地及建物分件登記案件；,RPPQMLRKOHLGFAD48DA,48.35,0.0,4.06,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十二樓之７,17.43,住,,,1101109,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,115.09,2,2,1,有,有,9520000,100087,坡道平面,34.96,1500000,113/7/8簽立讓渡書，讓渡金額：新台幣1122萬元。預售屋、或土地及建物分件登記案件；,RPRQMLRKOHLGFAD68DA,48.35,0.0,4.06,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號五樓之６,26.56,住,,,1101105,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,157.17000000000002,3,2,2,有,有,13300000,95737,坡道平面,34.96,1600000,預售屋、或土地及建物分件登記案件；,RPTQMLRKOHLGFAD88DA,75.33,0.0,4.6,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十一樓之８,17.43,住,,,1101117,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,112.05,2,2,1,有,有,9400000,100462,坡道平面,31.92,1350000,夫妻間讓與預售屋、或土地及建物分件登記案件；,RPSRMLRKOHLGFAD88DA,48.35,0.0,4.06,有,
北區,房地(土地+建物),臺南市北區西門路四段５３３巷２８號二樓之８,17.43,住,,,1101119,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,80.5,2,2,1,有,有,7490000,93043,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLRKOHLGFAD38DA,48.55,0.0,4.23,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號三樓之１,25.48,住,,,1101118,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,152.11,3,2,2,有,有,12120000,91080,坡道平面,34.96,1450000,預售屋、或土地及建物分件登記案件；,RPSNMLRKOHLGFAD48DA,72.1,0.0,4.57,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號七樓之６,18.81,商,,,1101007,土地1建物1車位1,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,221.94,1,2,2,有,有,17258530,81536,坡道平面,24.99,1200000,111/12/22簽變更設計確認表減少新臺幣41470元整。預售屋、或土地及建物分件登記案件；,RPVOMLPKOHLGFAD68DA,116.7,0.0,15.1,有,
北區,房地(土地+建物)+車位,臺南市北區西門路四段５３３巷２８號十三樓之１０,25.01,住,,,1101031,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150506,150.06,3,2,2,有,有,12650000,97307,坡道平面,34.96,1450000,夫妻間讓與預售屋、或土地及建物分件登記案件；,RPTPMLRKOHLGFAD78DA,70.89,0.0,4.41,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號九樓之６,18.81,商,,,1101007,土地1建物1車位2,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,246.93,1,2,2,有,有,18758530,83059,坡道平面,49.98,2400000,112/8/21簽變更設計確認表減少新臺幣41470元整。115/1/12簽簽約人名義變更切結書，交易總價不變。預售屋、或土地及建物分件登記案件；,RPSOMLSKOHLGFAD68DA,116.7,0.0,15.1,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號四樓之２,27.64,商,,,1101028,土地1建物1車位2,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,339.77,2,2,4,有,有,29168266,90301,坡道平面,49.98,3000000,111/8/19簽變更設計確認表增加新臺幣38266元整。預售屋、或土地及建物分件登記案件；,RPROMLQLNHLGFAD38DA,165.55,0.0,28.3,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號十三樓之７,18.24,商,,,1100918,土地1建物1車位2,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,241.36,3,2,2,有,有,18586901,85102,坡道平面,49.98,2300000,112/9/11簽變更設計確認表增加新臺幣56901元整。預售屋、或土地及建物分件登記案件；,RPQNMLNJOHLGFAD77DA,116.35,0.0,12.02,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號八樓之３,17.88,商,,,1100925,土地1建物1車位2,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,237.63,2,2,2,有,有,17893064,83097,坡道平面,49.98,2300000,112/7/8簽變更設計確認表增加新臺幣13064元整。115/1/18簽簽約人名義變更切結書，交易總價不變。預售屋、或土地及建物分件登記案件；,RPSNMLNJOHLGFAD97DA,110.45,0.0,15.05,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號四樓之１,27.92,商,,,1100918,土地1建物1車位2,四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,342.48,3,2,4,有,有,30923573,95465,坡道平面,49.98,3000000,111/8/19簽變更設計確認表增加新臺幣33573元整。預售屋、或土地及建物分件登記案件；,RPQOMLQLNHLGFAD28DA,165.25,0.0,30.74,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１０２號十一樓之５,30.63,商,,,1100812,土地1建物1車位2,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,371.93,2,2,4,有,有,34399421,97529,坡道平面,49.98,3000000,112/9/11簽變更設計確認表增加新臺幣87551元整。114/8/30簽變更設計確認表減少新臺幣428130元整。預售屋、或土地及建物分件登記案件；,RPTOMLSKOHLGFAD78DA,183.1,0.0,32.76,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號六樓之５,20.87,商,,,1100527,土地1建物1車位1,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,243.9,2,2,2,有,有,22145662,94540,坡道平面,24.99,1450000,112/7/10簽變更設計確認表增加新臺幣125662元整。預售屋、或土地及建物分件登記案件；,RPROMLPKOHLGFAD28DA,127.08,0.0,19.42,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１００號九樓之５,20.87,商,,,1100408,土地1建物1車位1,九層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,243.9,2,2,2,有,有,21830000,93098,坡道平面,24.99,1450000,115/4/16簽簽約人名義變更切結書，交易總價不變。預售屋、或土地及建物分件登記案件；,RPQPMLQLNHLGFAD38DA,127.08,0.0,19.42,有,
安平區,房地(土地+建物)+車位,臺南市安平區國平南路１０２號八樓之３,17.88,商,,,1100417,土地1建物1車位1,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1150130,212.76,3,2,2,有,有,16388726,81423,坡道平面,24.99,1100000,112/7/15簽變更設計確認表增加新臺幣88726元整。預售屋、或土地及建物分件登記案件；,RPQNMLRLNHLGFAD28DA,110.45,0.0,14.88,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１６１號三樓之６,11.09,商,,,1100308,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150326,109.78,1,2,1,有,有,6350000,63368,坡道平面,27.72,1150000,115.03.29轉讓，權利讓與金額969萬元預售屋、或土地及建物分件登記案件；,RPSOMLPJOHLGFKD66DA,49.28,0.0,3.46,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１６３號十四樓之７,8.98,商,,,1100316,土地1建物1車位1,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150326,90.72999999999999,0,0,0,無,有,4940000,60690,坡道平面,25.81,1000000,預售屋、或土地及建物分件登記案件；,RPVOMLSJOHLGFKD27DA,38.79,0.0,2.87,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１５９號十七樓之９,10.34,商,,,1100126,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150326,103.53,0,0,0,無,有,6080000,63712,坡道平面,27.72,1250000,111.06.10轉讓，權利讓與金額652萬元，115.05.08再轉讓，權利讓與金額698萬元預售屋、或土地及建物分件登記案件；,RPQOMLSJOHLGFKD76DA,44.87,0.0,3.85,有,
永康區,房地(土地+建物)+車位,臺南市永康區東橋五路１６３號二樓之３,15.17,商,,,1091218,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1150326,152.17000000000002,2,2,2,有,有,11000000,75532,坡道平面,27.72,1600000,111.04.16轉讓，權利讓與金額1100萬元，114.05.01再轉讓，權利讓與金額1450萬元，114.07.18再轉讓，權利讓與金額相同。預售屋、或土地及建物分件登記案件；,RPRNMLSJOHLGFKD76DA,73.27,0.0,6.88,有,
