編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLSKOHLGFDM86DA,1,62.76,住宅、樓梯間,鋼筋混凝土造,113年12月27日,二層,一層 二層 見其他登記事項,持分移轉
RPRNMLNJOHLGFBM88DA,37,38.16,住商用,鋼筋混凝土造,78年7月4日,四層,一層 二層 三層 四層 陽台 騎樓,持分移轉
RPPNMLTJOHLGFBM66DA,,108.57,集合住宅,ＲＣ造,115年4月27日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLOJOHLGFCM66DA,17,205.77,住家用,鋼筋混凝土造,98年1月15日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項,全筆移轉
RPSNMLSKOHLGFCM07DA,32,183.50,住家用,鋼筋混凝土造,83年1月21日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLSKOHLGFAM66EA,32,173.51,住家用,鋼筋混凝土造,83年10月7日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPPNMLSKOHLGFAM66EA,32,45.13,屋頂突出物、梯間、警衛室、防空避難室、停車空間,鋼筋混凝土造,83年10月7日,十一層,,持分移轉
RPRUMLQKOHLGFBM37DA,31,33.62,住家用,鋼筋混凝土造,84年9月27日,十二層,十一層 陽台,全筆移轉
RPRUMLQKOHLGFBM37DA,31,11.99,停車空間、防空避難室、水塔、管理室、梯間、走道、機械室、門廳,鋼筋混凝土造,84年9月27日,十二層,,持分移轉
RPSNMLNLOHLGFBM56DA,26,161.42,住家用,鋼筋混凝土造,89年3月21日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLOJOHLGFAM09DA,9,527.52,集合住宅﹝附屬停車空間﹞、梯間、機械室、水箱,鋼筋混凝土造,106年1月25日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮 地下一層 見其他登記事項,全筆移轉
RPTNMLOJOHLGFAM09DA,9,83.82,防空避難室兼停車空間﹝附屬停車空間、管委會空間﹞、梯間、機械室、水箱,鋼筋混凝土造,106年1月25日,六層,,持分移轉
RPQNMLMLOHLGFCM98DA,32,105.73,集合住宅,鋼筋混凝土造,83年5月30日,七層,七層 陽台 花台,全筆移轉
RPQNMLMLOHLGFCM98DA,32,24.31,防空避難室、汽車升降室、辦公室、機械室、水箱,鋼筋混凝土造,83年5月30日,七層,,持分移轉
RPQNMLMLOHLGFCM98DA,32,12.99,樓梯間,鋼筋混凝土造,83年5月30日,七層,,持分移轉
RPPNMLNLOHLGFBM88DA,,100.29,集合住宅,ＲＣ造,115年4月27日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLMLOHLGFEM09DA,57,75.20,住商用,鋼筋混凝土加強磚造,58年9月22日,二層,一層 二層,全筆移轉
RPPNMLRKOHLGFBM66EA,1,176.31,住宅,鋼筋混凝土造,114年6月4日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLPLOHLGFBM09DA,28,18.66,農舍,木造,87年2月20日,一層,一層 見其他登記事項,持分移轉
RPUNMLQKOHLGFAM86DA,32,133.89,住家用,鋼筋混凝土造,83年9月30日,三層,一層 二層 三層 陽台 花台 夾層,全筆移轉
RPPNMLRKOHLGFAM09DA,28,64.32,住家用,鋼筋混凝土造,87年4月14日,七層,一層 二層 陽台 平台,全筆移轉
RPPNMLRKOHLGFAM09DA,28,16.99,停車空間等、防空避難室、門廳、甲梯、平台、水箱,鋼筋混凝土造,87年4月14日,七層,,持分移轉
RPPNMLOLOHLGFAM98EA,1,258.27,集合住宅,鋼筋混凝土造,114年5月19日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLTJOHLGFAM66DA,1,171.54,住宅、外廊、樓梯間,鋼筋混凝土造,114年3月20日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQNMLSKOHLGFAM66DA,2,29.90,停車空間、車道、污水機房、水箱、消防機房、排煙室、一般昇降機（無障礙）、緊急昇降機、丙梯、防空避難室兼停車空間、台電配電室、電信室、緊急發電機室、管委會空間、梯廳、甲梯（戶外安全，無障礙）、乙梯（戶外安全）、水錶室、乙梯、機械室、樓梯間等２１項。,鋼筋混凝土造,113年3月26日,十五層,,持分移轉
RPPNMLMLOHLGFBM78DA,7,59.66,集合住宅,鋼筋混凝土造,107年11月27日,九層,六層 陽台 雨遮,全筆移轉
RPPNMLMLOHLGFBM78DA,7,60.07,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,,持分移轉
RPPNMLRKOHLGFBM56DA,3,76.62,集合住宅,鋼筋混凝土造,112年6月28日,十二層,八層 陽台,全筆移轉
RPPNMLRKOHLGFBM56DA,3,62.32,本共有部分之項目有法定防空避難室兼停車空間、梯廳、一般安全梯、一般昇降機、台電配電室、電信室、發電機室、水箱、消防機械室、機械室、污雨水機房、電錶室、車道、管委會使用空間、戶外安全梯、水錶室、水箱室及樓梯間等１８項,鋼筋混凝土造,112年6月28日,十二層,,持分移轉
RPOOMLPKOHLGFDM56DA,1,199.78,住宅,鋼筋混凝土造,114年7月24日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLMJOHLGFBM88DA,43,72.45,住家用,鋼筋混凝土造,72年4月12日,四層,四層 陽台,全筆移轉
RPSNMLMJOHLGFBM88DA,43,5.40,樓梯間,鋼筋混凝土造,72年4月12日,四層,,持分移轉
RPSNMLMJOHLGFBM88DA,43,1.68,地下層,鋼筋混凝土造,72年4月12日,四層,,持分移轉
RPSNMLMJOHLGFBM88DA,43,.84,地下層,鋼筋混凝土造,72年4月12日,四層,,持分移轉
RPPNMLQKOHLGFBM56EA,38,155.08,住家用,加強磚造,76年10月15日,二層,一層 二層 陽台 夾層,全筆移轉
RPPNMLOKOHLGFAM78DA,23,169.94,住商用,鋼筋混凝土造,92年4月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLRLMHLGFAM66DA,1,136.49,住宅、樓梯間,鋼筋混凝土造,114年4月28日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLPKNHLGFBM09DA,2,334.94,住宅,鋼筋混凝土造,112年12月6日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLRKOHLGFAM66DA,47,116.32,住商用,鋼筋混凝土加強磚造,68年3月6日,二層,一層 二層 騎樓,全筆移轉
RPPNMLNKNHLGFBM68DA,21,152.04,住宅、梯間,鋼筋混凝土造,94年2月5日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLSKOHLGFEM07EA,47,100.64,住家用,鋼筋混凝土加強磚造,68年7月9日,二層,一層 二層,全筆移轉
RPQNMLMKNHLGFBM68DA,1,226.86,住宅,ＲＣ造,114年5月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUNMLLJOHLGFCM09DA,26,107.89,住家用,鋼筋混凝土造,88年12月8日,三層,一層 二層 三層,全筆移轉
RPRNMLOLOHLGFCM66DA,1,166.75,住家用,ＲＣ造,114年9月5日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLOLOHLGFCM66DA,1,.25,管理員室,ＲＣ造,114年9月5日,一層,一層,持分移轉
RPQVMLQKOHLGFBM37DA,8,233.81,店舖、住宅,鋼筋混凝土造,107年9月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLSLMHLGFAM56DA,35,93.00,住家用,加強磚造,79年10月24日,二層,一層 二層 騎樓,全筆移轉
RPUUMLQKOHLGFBM67DA,34,263.50,住商用,鋼筋混凝土造,81年4月21日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
SPUUMLQKOHLGFBM77DA,94,139.94,住商用,鋼筋混凝土加強磚造,,二層,一層 二層,全筆移轉
RPSNMLOLOHLGFCM76DA,,183.47,住家用,ＲＣ造,114年9月5日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLOLOHLGFCM76DA,,.25,管理員室,ＲＣ造,114年9月5日,一層,一層,持分移轉
RPPNMLOJOHLGFAM68DA,19,193.78,農舍,ＲＣ造、磚造、水泥板造,96年6月28日,一層,一層,全筆移轉
RPWUMLQKOHLGFBM87DA,,52.53,集合住宅,ＲＣ造,115年3月12日,十一層,三層 陽台,全筆移轉
RPWUMLQKOHLGFBM87DA,,51.17,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPPNMLRKOHLGFDM76DA,,82.44,集合住宅,鋼筋混凝土造,115年1月30日,十層,九層 陽台,全筆移轉
RPPNMLRKOHLGFDM76DA,,59.99,本共有部份之項目有車道、管理中心、管委會、樓梯間、機械室、水塔、垃圾集中場、停車空間、水箱、配電室、電信室、台電配電室、消防機房等１３項。,鋼筋混凝土造,115年1月30日,十層,,持分移轉
RPQNMLRKOHLGFBM76EA,,106.59,集合住宅,ＲＣ造,115年4月27日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLNKNHLGFBM09DA,,89.75,集合住宅,ＲＣ造,115年2月4日,五層,三層 陽台,全筆移轉
RPTNMLNKNHLGFBM09DA,,36.84,本共有部分之項目有停車空間、設備空間（緊急發電機室、消防機房、污水機房、電信室）、安全梯、梯間、水錶、電梯機房、水箱等７項,ＲＣ造,115年2月4日,五層,,持分移轉
RPSNMLRKOHLGFDM07DA,,74.42,集合住宅,鋼筋混凝土造,115年1月30日,十層,一層,全筆移轉
RPSNMLRKOHLGFDM07DA,,64.82,本共有部份之項目有車道、管理中心、管委會、樓梯間、機械室、水塔、垃圾集中場、停車空間、水箱、配電室、電信室、台電配電室、消防機房等１３項。,鋼筋混凝土造,115年1月30日,十層,,持分移轉
RPTNMLTLNHLGFCM27DA,2,43.74,集合住宅,ＲＣ造,113年9月25日,七層,三層 陽台,全筆移轉
RPTNMLTLNHLGFCM27DA,2,23.43,消防機房兼發電機室、電信室、台電配電室、水箱、停車空間、樓梯間、梯廳、電梯機房等８項,ＲＣ造,113年9月25日,七層,,持分移轉
RPXNMLMLNHLGFBM86DA,,87.81,集合住宅,ＲＣ造,115年2月4日,五層,二層 陽台,全筆移轉
RPXNMLMLNHLGFBM86DA,,36.04,本共有部分之項目有停車空間、設備空間（緊急發電機室、消防機房、污水機房、電信室）、安全梯、梯間、水錶、電梯機房、水箱等７項,ＲＣ造,115年2月4日,五層,,持分移轉
RPPNMLPLOHLGFDM66DA,,199.74,住宅、停車空間,鋼筋混凝土造,114年12月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLTLNHLGFAM66DA,47,47.52,住家用,鋼筋混凝土加強磚造,67年11月28日,二層,一層 二層,持分移轉
RPVPMLQKOHLGFBM27DA,,77.24,集合住宅,ＲＣ造,115年3月12日,十一層,三層 陽台,全筆移轉
RPVPMLQKOHLGFBM27DA,,92.00,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPPNMLMKOHLGFCM78DA,59,156.16,住商用,鋼筋混凝土加強磚造,56年4月13日,三層,一層 二層 三層 騎樓,持分移轉
RPVQMLQKOHLGFBM37DA,,51.33,集合住宅,ＲＣ造,115年3月12日,十一層,三層 陽台,全筆移轉
RPVQMLQKOHLGFBM37DA,,50.57,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPPNMLSLNHLGFBM66DA,,60.88,集合住宅,ＲＣ造,115年2月4日,五層,五層 陽台,全筆移轉
RPPNMLSLNHLGFBM66DA,,24.98,本共有部分之項目有停車空間、設備空間（緊急發電機室、消防機房、污水機房、電信室）、安全梯、梯間、水錶、電梯機房、水箱等７項,ＲＣ造,115年2月4日,五層,,持分移轉
RPSOMLQKOHLGFBM86DA,,69.89,集合住宅,ＲＣ造,115年3月12日,十一層,十層 陽台,全筆移轉
RPSOMLQKOHLGFBM86DA,,60.03,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPRRMLQKOHLGFBM07DA,,51.33,集合住宅,ＲＣ造,115年3月12日,十一層,九層 陽台,全筆移轉
RPRRMLQKOHLGFBM07DA,,50.61,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPQRMLQKOHLGFBM96DA,,51.33,集合住宅,ＲＣ造,115年3月12日,十一層,八層 陽台,全筆移轉
RPQRMLQKOHLGFBM96DA,,78.91,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPQNMLQKOHLGFBM56DA,,69.37,集合住宅,ＲＣ造,115年2月4日,五層,三層 陽台,全筆移轉
RPQNMLQKOHLGFBM56DA,,28.47,本共有部分之項目有停車空間、設備空間（緊急發電機室、消防機房、污水機房、電信室）、安全梯、梯間、水錶、電梯機房、水箱等７項,ＲＣ造,115年2月4日,五層,,持分移轉
RPRQMLQKOHLGFBM96DA,,77.24,集合住宅,ＲＣ造,115年3月12日,十一層,九層 陽台,全筆移轉
RPRQMLQKOHLGFBM96DA,,92.04,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPQNMLSLNHLGFBM76DA,,69.37,集合住宅,ＲＣ造,115年2月4日,五層,四層 陽台,全筆移轉
RPQNMLSLNHLGFBM76DA,,28.47,本共有部分之項目有停車空間、設備空間（緊急發電機室、消防機房、污水機房、電信室）、安全梯、梯間、水錶、電梯機房、水箱等７項,ＲＣ造,115年2月4日,五層,,持分移轉
RPXRMLQKOHLGFBM67DA,,52.53,集合住宅,ＲＣ造,115年3月12日,十一層,六層 陽台,全筆移轉
RPXRMLQKOHLGFBM67DA,,51.17,本共有部分之項目有：停車空間兼防空避難室、台電配電室、電信室、水箱、緊急發電機室、消防機房、停車空間、管委會空間、樓梯間、水錶室、機械室等１１項,ＲＣ造,115年3月12日,十一層,,持分移轉
RPUOMLQKOHLGFBM07DA,,69.89,集合住宅,ＲＣ造,115年3月12日,十一層,二層 陽台,全筆移轉
