鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷一街,365.34,,山坡地保育區,丙種建築用地,1150521,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,223.65,5,2,4,有,無,31740000,141918,一樓平面,0.0,0,,RPPNMLMLNHLGFAO78CB,閑谷16區,J棟78號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷一街,296.22,,山坡地保育區,丙種建築用地,1150521,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,192.53,4,2,3,有,無,24420000,126837,一樓平面,0.0,0,,RPQNMLMLNHLGFAO88CB,閑谷16區,J棟93號,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,13.83,住,,,1150521,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.66,2,2,1,有,無,26770000,250293,坡道平面,37.69,3250000,,RPQNMLQLNHLGFAO66CB,鉑翡,J棟14F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,12.66,住,,,1150521,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.14,2,2,1,有,無,21850000,222158,坡道平面,34.94,2700000,,RPRNMLQLNHLGFAO76CB,鉑翡,A棟6F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,13.64,住,,,1150522,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.83,2,2,1,有,無,25830000,246313,坡道平面,34.94,2950000,,RPSNMLQLNHLGFAO86CB,鉑翡,D棟8F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市埔頂路,12.93,住,,,1150524,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.02,2,2,1,有,無,25550000,253179,坡道平面,34.94,3250000,,RPTNMLQLNHLGFAO96CB,鉑翡,I棟10F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷一街,271.2,,山坡地保育區,丙種建築用地,1150526,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,199.52,4,2,3,有,無,27310000,136879,一樓平面,0.0,0,,RPPNMLRLNHLGFAO66CB,閑谷16區,J棟71號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷一街,322.89,,山坡地保育區,丙種建築用地,1150527,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,223.65,5,2,4,有,無,31010000,138654,一樓平面,0.0,0,,RPQNMLSLNHLGFAO86CB,閑谷16區,J棟77號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,9.72,商,,,1150528,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,127.31,2,2,1,有,無,21800000,211705,坡道平面,34.02,2050000,,RPTNMLLJOHLGFAO98CB,益展心築湛,A5棟20F號,
