鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮沙成路2巷69號旁,15.81,住,,,1150522,土地5建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.78,1,1,1,有,無,6800000,106616,,0.0,0,,RPTNMLMLNHLGFBG48CB,山海序,G-09F號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新榮路49巷51號旁,30.17,住,,,1150524,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.08,2,2,2,有,無,5310000,68889,,0.0,0,交易總價含下列非屬預售屋價格之費用:贈冷氣家電提貨?費:50000元,RPPNMLOLNHLGFAG18CB,享建築,B棟3-305號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉二結路,51.0,住,,,1150525,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.38,3,2,2,有,無,10400000,87283,一樓平面,19.83,1100000,,RPPNMLRLNHLGFAG48CB,夢想家園第五期,2F-A2號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉國民南路,71.26,,特定農業區,農牧用地,1150526,土地3建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.57,2,1,2,有,無,5750000,82651,,0.0,0,,RPQNMLRLNHLGFAG58CB,小國民原夢,B3-2F號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉美和路一段,134.22,,特定農業區,農牧用地,1150521,土地2建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.01,3,2,2,有,無,7600000,76760,,0.0,0,交易總價包含宜蘭縣冬山鄉太山段449-1地號之農地持分交易價格30萬元整,RPPNMLSLNHLGFAG68DB,掬月6,A棟1F-A號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,31.47,住,,,1150522,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.38,2,2,2,有,無,12500000,118959,一樓平面,12.65,1350000,,RPPNMLTLNHLGFAG68CB,海樂地3,E3棟4號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,34.62,住,,,1150527,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.08,3,2,2,有,無,13730000,118646,一樓平面,15.0,1500000,,RPQNMLTLNHLGFAG78CB,海樂地3,B3棟4樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,31.47,住,,,1150526,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.48,2,2,2,有,無,12710000,120132,一樓平面,13.75,1450000,,RPRNMLTLNHLGFAG88CB,海樂地3,A5棟5樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,31.47,住,,,1150522,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.38,2,2,2,有,無,12500000,118959,一樓平面,12.65,1350000,,RPSNMLTLNHLGFAG98CB,海樂地3,E3棟4樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,34.62,住,,,1150528,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.08,3,2,2,有,無,13600000,117385,一樓平面,15.0,1500000,,RPTNMLTLNHLGFAG09CB,海樂地3,B2棟3樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,31.47,住,,,1150528,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.48,2,2,2,有,無,12450000,117358,一樓平面,13.75,1450000,,RPUNMLTLNHLGFAG56CB,海樂地3,A2棟3樓號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉思源路97巷,32.5,,特定農業區,甲種建築用地,1150523,土地2建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.61,1,2,1,有,無,4770000,67554,,0.0,0,,RPPNMLTLNHLGFBG78CB,松佑鑫時代,A棟3號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮沙成路2巷69號旁,15.81,住,,,1150528,土地5建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.78,1,1,1,有,無,7380000,115710,,0.0,0,,RPQNMLTLNHLGFBG88CB,山海序,G-12F號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮愛國路,34.51,住,,,1150530,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.77,3,2,2,有,無,13820000,117933,一樓平面,21.0,1700000,,RPPNMLLJOHLGFAG77CB,海樂地3,F3棟4樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮公正路300巷,37.0,住,,,1150522,土地1建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.88,2,1,2,有,無,9000000,123438,一樓平面,17.25,2380000,,RPQNMLLJOHLGFAG87CB,宛美天下2,2A2棟2號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉幸福三路,249.38,,特定農業區,農牧用地,1150523,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,212.13,4,2,5,有,無,19150000,90275,,0.0,0,交易總價包含下列非屬預售屋價格之費用:總價含農地價格費400000元,RPRNMLLJOHLGFAG97CB,幸福苑,A棟2號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大洲二路,37.68,,特定農業區,甲種建築用地,1150523,土地3建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.5,2,2,2,有,無,6600000,79042,,0.0,0,大洲二段934、935、936地號等三筆土地於114年合併，合併後又進行分割。,RPPNMLOJOHLGFAG08CB,青豐,B棟B1-3F號,
