鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新城鄉,土地,興海段902地號,253.74,農,,,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,3941,,0.0,0,,RPQNMLMKOHLGFAU86DA,0.0,0.0,0.0,無,
玉里鎮,車位,花蓮縣玉里鎮城西一街１１０號二樓之１,0.0,,,,1150605,土地0建物1車位1,,,其他,,,,21.0,0,0,0,無,無,700000,,一樓平面,21.0,700000,建物坐落地號：玉城段1227-1地號；僅車位交易；,RPSNMLLKOHLGFCU17DA,0.0,0.0,0.0,有,001
玉里鎮,土地,東豐南段708地號,43.65,,特定農業區,農牧用地,1150610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,66000,1512,,0.0,0,,RPTNMLQKOHLGFCU77DA,0.0,0.0,0.0,無,
花蓮市,土地,福安段413-1地號,20.77,都市：其他:道路用地,,,1150603,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,18296,,0.0,0,包含公共設施保留地用地；,RPSNMLOJOHLGFAU17DA,0.0,0.0,0.0,無,002
花蓮市,土地,國風段1564地號,28.02,都市：其他:道路用地,,,1150603,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,10707,,0.0,0,包含公共設施保留地用地；,RPTNMLOJOHLGFAU27DA,0.0,0.0,0.0,無,
秀林鄉,土地,加灣段1444-1地號,3541.87,,一般農業區,農牧用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,706,,0.0,0,,RPVNMLOJOHLGFAU47DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路２６４號五樓之六,4.1,住,,,1150608,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840321,35.29,1,1,1,有,有,1660000,47039,,0.0,0,,RPSOMLSKOHLGFAU77DA,23.23,0.0,3.79,有,
富里鄉,土地,新興段422-2地號,1227.02,,特定農業區,交通用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1595126,1300,,0.0,0,管理機關：交通部鐵道局。另有獎勵金147242元。協議價購；,RPQNMLSKOHLGFCU67DA,0.0,0.0,0.0,無,
秀林鄉,土地,加灣段1444地號,2500.0,,一般農業區,農牧用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,840,,0.0,0,,RPQNMLOJOHLGFAU96DA,0.0,0.0,0.0,無,
新城鄉,土地,嘉平段73-1地號,309.0,住,,,1150603,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13500000,43689,,0.0,0,分別計價:嘉平段73-1地號新台幣1310萬元整    嘉平段76-0地號新台幣40萬元整親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPSNMLNLOHLGFAU27DA,0.0,0.0,0.0,無,003
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯二路７１號九樓之一,4.52,住,,,1150612,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,35.54,1,1,1,有,有,1300000,36579,,0.0,0,,RPOOMLNLOHLGFAU96DA,21.2,0.0,2.26,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路６２巷８５號,79.21,,工業區,丁種建築用地,1150604,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870815,165.09,4,2,3,有,無,6600000,39978,,0.0,0,其他增建；,RPQNMLOLOHLGFAU17DA,142.95,7.38,14.76,無,
卓溪鄉,土地,卓溪段748地號,12470.0,,山坡地保育區,林業用地,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,71,,0.0,0,,RPPNMLSKOHLGFCU57DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,瑞祥段687地號,431.85,,特定農業區,農牧用地,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,810,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLOHLGFCU17DA,0.0,0.0,0.0,無,004
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮信義路８９號,107.0,住,,,1150604,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0710707,134.06,3,2,2,有,無,5400000,40280,,0.0,0,頂樓加蓋；其他增建；,RPQNMLNLOHLGFBU17DA,134.06,0.0,0.0,無,
壽豐鄉,土地,豐南段634-1地號,402.31,,一般農業區,甲種建築用地,1150603,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,3977,,0.0,0,,RPQNMLQLOHLGFAU37DA,0.0,0.0,0.0,無,
光復鄉,土地,新庄段1578地號,2082.51,,特定農業區,農牧用地,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,480,,0.0,0,,RPPNMLOLOHLGFBU27EA,0.0,0.0,0.0,無,
花蓮市,土地,林森段3799-7地號,2.0,都市：其他:道路用地,,,1150616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34880,17440,,0.0,0,包含公共設施保留地用地；,RPOOMLQKOHLGFAU17DA,0.0,0.0,0.0,無,
秀林鄉,土地,銅門段651-74地號,4306.0,,山坡地保育區,林業用地,1150611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,260000,60,,0.0,0,,RPXNMLOLOHLGFAU87DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富安路１０６號七樓之九,5.35,商,,,1150606,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840825,37.97,1,0,1,有,有,1880000,49513,,0.0,0,,RPPNMLPLOHLGFAU17DA,23.73,0.0,1.35,有,
秀林鄉,土地,克來寶段51地號,100.0,住,,,1150623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,9000,,0.0,0,,RPPNMLSLOHLGFAU47DA,0.0,0.0,0.0,無,
秀林鄉,土地,克來寶段51地號,100.0,住,,,1150623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,9000,,0.0,0,,SPPNMLSLOHLGFAU57DA,0.0,0.0,0.0,無,
萬榮鄉,土地,萬寶段784地號,659.52,,山坡地保育區,農牧用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,227,,0.0,0,,RPPNMLNLOHLGFBU07DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮福安街１１之４號,87.0,住,,,1150603,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0861020,136.68,4,1,3,有,無,6200000,45361,,0.0,0,,RPPNMLPLOHLGFCU37DA,121.41,0.0,15.27,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十六街２７號四樓之六,16.03,住,,,1150507,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881229,54.81,2,1,1,有,有,2900000,52910,,0.0,0,其他增建；,RPPNMLMKNHLGFAU66DA,36.04,0.0,6.52,有,005
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛七街９７號三樓,37.5,住,,,1150524,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130117,110.22,2,1,2,有,無,8200000,74397,,0.0,0,共有部分含停車位1個編號1號，機車位1個,RPXNMLKKOHLGFAU37DA,58.88,0.0,6.61,有,006
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街５２號五樓之九,9.7,住,,,1150523,土地1建物1車位0,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土、木造,0851101,52.33,1,1,1,有,有,2500000,47774,,0.0,0,,RPPOMLRKOHLGFAU37DA,30.09,0.0,5.15,有,007
光復鄉,土地,大平段316地號,3516.0,,一般農業區,農牧用地,1150529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,1138,,0.0,0,畸零地或有合併使用效益；,RPPNMLKKOHLGFBU66DA,0.0,0.0,0.0,無,
卓溪鄉,土地,古風段1163地號,11080.0,,山坡地保育區,林業用地,1150522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,709000,64,,0.0,0,,RPQNMLNJOHLGFCU07DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海四街２１９巷３０號,87.0,,鄉村區,乙種建築用地,1150504,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700629,85.92,5,3,3,有,無,7000000,81471,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVNMLKKOHLGFAU17DA,85.92,0.0,0.0,無,008
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１９１號,88.0,住,,,1150511,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0690513,123.68,4,2,3,有,無,5440000,43984,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRKOHLGFAU57DA,123.68,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福昌二街２３號,90.0,住,,,1150526,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0840413,111.15,3,2,3,有,無,4500000,40486,,0.0,0,,RPTNMLRKOHLGFAU67DA,104.23,0.0,6.92,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路４３巷３號六樓之二,18.56,住,,,1150523,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,98.57,3,2,2,有,有,6500000,65943,,0.0,0,陽台外推；其他增建；,RPOOMLSKOHLGFAU37DA,67.65,0.0,8.98,有,009
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街１０５巷１號三樓之一,19.92,住,,,1150508,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870403,134.05,3,2,2,有,有,6200000,46251,,0.0,0,共有部分含機械停車位2個編號43、46號,RPWNMLMLOHLGFAU57DA,82.32,0.0,8.08,有,
萬榮鄉,土地,萬利段666地號,220.67,,鄉村區,乙種建築用地,1150529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,11329,,0.0,0,未登記建物；,RPPNMLQKOHLGFBU27DA,0.0,0.0,0.0,無,
