鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1150527,土地2建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.91,3,2,2,有,無,18490000,162499,坡道平面,15.74,2700000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLSLNHLGFDC48CB,美麗上城,C棟01號,
七堵區,房地(土地+建物)+車位,基隆市七堵區大德路25號,26.84,住,,,1150523,土地8建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.36,3,2,2,有,無,24090000,179756,坡道平面,31.14,2300000,露臺戶,RPPNMLMJOHLGFDC77CB,暉騰織光霽,C棟C7-13F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區大德路25號,26.84,住,,,1150531,土地8建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.36,3,2,2,有,無,20640000,152945,坡道平面,31.14,2100000,,RPPNMLMKOHLGFDC87CB,暉騰織光霽,C棟C7-3F號,
七堵區,房地(土地+建物)+車位,基隆市七堵區大德路25號,26.51,住,,,1150531,土地8建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.88,3,2,2,有,無,22530000,171455,坡道平面,31.14,2000000,,RPQNMLMKOHLGFDC97CB,暉騰織光霽,D棟D1-10F號,
