編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPURMLMLNHLGFEF66CC,31,42.87,住家用,鋼筋混凝土造,84年1月17日,十層,,
RPTOMLMLNHLGFEF88CC,20,56.61,住家用,鋼筋混凝土造,95年11月17日,十二層,,
RPURMLMLNHLGFEF66CC,31,4.32,共有部分,鋼筋混凝土造,84年1月17日,十層,,
RPTOMLMLNHLGFEF88CC,20,21.54,共有部分,鋼筋混凝土造,95年11月17日,十二層,,
RPTPMLMLNHLGFEF98CC,32,20.93,住家用,鋼筋混凝土造,83年6月29日,十八層,,
RPUQMLMLNHLGFEF56CC,31,24.89,住家用,鋼筋混凝土造,84年3月15日,十二層,,
RPTPMLMLNHLGFEF98CC,32,9.64,共有部分,鋼筋混凝土造,83年6月29日,十八層,,
RPUQMLMLNHLGFEF56CC,31,5.46,共有部分,鋼筋混凝土造,84年3月15日,十二層,,
RPXRMLMLNHLGFEF96CC,11,102.76,住家用,鋼筋混凝土造,104年10月1日,十五層,,
RPROMLMLNHLGFEF68CC,3,64.91,集合住宅,鋼筋混凝土造,112年7月24日,二十三層,,
RPXRMLMLNHLGFEF96CC,11,45.89,本共有部份項目有：騎樓、陽台、梯廳、排煙室、管道間、特別安全梯、一般昇降機、無障礙昇降機、戶外安全梯、管委會使用空間、機房、電梯機房、水箱（Ａ）、水箱（Ｂ）、機車停車區、（Ｂ棟電表空間）、垃圾貯存空間、通道、垃圾車暫停空間、臨時停車位、裝卸位、（Ａ棟電表空間）、受電箱空間、電氣機房、緊急發電機室、電信機房、電視機房、排風機房、機房（１）、機房（２）、污水機房、消防機房等３２項,鋼筋混凝土造,104年10月1日,十五層,,
RPUQMLMLNHLGFEF56CC,31,3.77,共有部分,鋼筋混凝土造,84年3月15日,十二層,,
RPXRMLMLNHLGFEF96CC,11,37.79,本共有部分之項目有：車道、停車空間等２項,鋼筋混凝土造,104年10月1日,十五層,,
RPROMLMLNHLGFEF68CC,3,22.19,本共有部分項目有：丙梯、丁梯、己梯、辛梯、無障礙樓梯、Ｂ排煙室、１７人份（供行動不便者使用電梯）、１７人份緊急昇降機、梯廳、梯間、水箱（１）、水箱（２）、水箱（３）、水箱（６）、水箱（７）、中繼水箱、消防中繼機房、水箱、電梯機房、電氣設備機械室（水箱用）、Ｂ排煙室（梯廳）等２１項,鋼筋混凝土造,112年7月24日,二十三層,,
RPUQMLMLNHLGFEF56CC,31,25.41,住家用,鋼筋混凝土造,84年3月15日,十二層,,
RPUQMLMLNHLGFEF56CC,31,5.58,共有部分,鋼筋混凝土造,84年3月15日,十二層,,
RPROMLMLNHLGFEF68CC,3,3.70,本共有部分項目有：騎樓、陽台、門廳、Ａ梯廳、Ｂ梯廳、管委會使用空間１、管委會使用空間２、管委會使用空間３、管委會使用空間４、管委會使用空間５、管委會使用空間６、管委會使用空間７、中繼水箱、消防機房、垃圾貯存室、發電機室、電信室、防災中心、台電配電室、消防泵浦室等２０項,鋼筋混凝土造,112年7月24日,二十三層,,
RPUQMLMLNHLGFEF56CC,31,3.86,共有部分,鋼筋混凝土造,84年3月15日,十二層,,
RPROMLMLNHLGFEF68CC,3,40.53,本共有部分項目有：汽車車道、服務車位兼裝卸車位、防空避難室兼停車空間、停車空間等４項,鋼筋混凝土造,112年7月24日,二十三層,,
RPTNMLMLNHLGFBF48CC,26,83.57,住家用,鋼筋混凝土造,89年4月24日,七層,,
