鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
苓雅區,房地(土地+建物)+車位,高雄市苓雅區建國一路、正義路口,15.98,住,,,1150527,土地2建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.66,3,1,2,有,無,9780000,59557,坡道平面,28.35,1900000,,RPPNMLPJOHLGFBE18DB,京城舞極,B2棟5號,
苓雅區,房地(土地+建物),高雄市苓雅區安樂路與安樂路1巷,12.39,住,,,1150525,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.79,2,2,2,有,無,9800000,132809,,0.0,0,,RPPNMLRJOHLGFBE28CB,御上立騰,A3棟14F號,
苓雅區,房地(土地+建物),高雄市苓雅區安樂路與安樂路1巷,11.85,住,,,1150526,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.55,2,2,2,有,無,8980000,127286,,0.0,0,,RPQNMLRJOHLGFBE38CB,御上立騰,A5棟5F號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十三街及二十六街口,19.46,住,,,1150523,土地1建物1車位1,一層,20,店面(店鋪),商業用,鋼筋混凝土造,,128.71,0,0,1,有,無,17580000,148693,坡道平面,24.67,2110000,,RPPNMLSJOHLGFEE68CB,遠雄一靚,S09棟F01號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十三街及二十六街口,22.03,住,,,1150525,土地1建物1車位2,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.36,3,2,2,有,無,22600000,153194,坡道平面,49.34,4520000,,RPQNMLSJOHLGFEE78CB,遠雄一靚,B01棟F19號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十三街及二十六街口,21.23,住,,,1150525,土地1建物1車位2,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.83,3,2,2,有,無,21460000,151027,坡道平面,49.34,4320000,,RPRNMLSJOHLGFEE88CB,遠雄一靚,B02棟F19號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十三街及二十六街口,16.24,住,,,1150531,土地1建物1車位1,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.86,2,2,2,有,無,13050000,127767,坡道平面,24.67,1910000,,RPSNMLSJOHLGFEE98CB,遠雄一靚,A06棟F04號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區壽民路與壽民路105巷,11.7,住,,,1150525,土地2建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.12,2,1,1,有,無,10160000,110779,坡道平面,23.46,2000000,,RPVNMLSJOHLGFEE66CB,聯上世界極,B3棟0號,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新環路和橋新八路交叉口,12.17,住,,,1150521,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.85,2,2,1,有,無,8580000,103600,坡道平面,24.58,1300000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSJOHLGFFE78CB,達麗未來市,A棟A7-06F號,
橋頭區,房地(土地+建物)+車位,高雄市橋頭區橋新環路和橋新八路交叉口,11.71,住,,,1150528,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.39,2,2,1,有,無,9280000,116207,坡道平面,24.58,1400000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJOHLGFFE88CB,達麗未來市,E棟E2-12F號,
仁武區,房地(土地+建物)+車位,高雄市仁武區赤仁路,18.49,住,,,1150525,土地1建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.68,2,2,2,有,無,10130000,102819,坡道平面,34.26,1450000,,RPPNMLSJOHLGFIE09CB,佳鋐雄匯,B6棟11F號,
大寮區,房地(土地+建物)+車位,高雄市大寮區鳳林三路492號旁及鳳林三路478巷,22.96,住,,,1150529,土地2建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.78,3,1,2,有,無,12430000,85751,坡道平面,27.4,1850000,,RPPNMLSJOHLGFLE76CB,上學境,A7棟08號,
小港區,房地(土地+建物)+車位,高雄市小港區高坪七十二街17號 隔壁,19.93,住,,,1150528,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.66,2,2,2,有,無,5650000,91047,一樓平面,6.94,850000,,RPQNMLTJOHLGFCE68CB,悅森活Ⅶ,B5棟3號,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學南路,18.23,住,,,1150529,土地2建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,124.44,3,2,2,有,無,16410000,131343,坡道平面,16.25,2200000,,RPPNMLTJOHLGFEE78CB,高大之森2-高大之上,B棟B07-11F號,
左營區,房地(土地+建物)+車位,高雄市左營區左營大路與?後街42巷,6.54,商,,,1150531,土地1建物1車位1,十五層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.09,2,1,1,有,無,11460000,113621,升降機械,12.67,1300000,,RPQNMLTJOHLGFEE88CB,聯上芯城,E2棟15號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂段44號,23.16,住,,,1150528,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,95.69,2,1,2,有,無,9200000,106132,一樓平面,27.85,2000000,,RPPNMLTJOHLGFGE98CB,一琚雲邸,A3號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段134地號龍勝路、至聖路,16.49,商,,,1150522,土地1建物1車位1,九層,32,辦公商業大樓,商業用,鋼筋混凝土造,,293.89,0,0,0,無,無,53100000,177876,坡道平面,13.92,3300000,,RPPNMLKKOHLGFAE57CB,京城IFC,A6棟9號,
三民區,房地(土地+建物),高雄市三民區鼎山街,7.77,商,,,1150529,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.44,2,2,1,有,無,9230000,113335,,0.0,0,,RPPNMLKKOHLGFDE87CB,和築豐彩,A8棟9F號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,18.05,住,,,1150524,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.94,3,2,2,有,無,35140000,220465,坡道平面,23.25,2800000,,RPQNMLMKOHLGFAE87CB,國揚鉑御,A棟8號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,9.12,住,,,1150521,土地1建物1車位1,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.22,0,0,0,無,無,18250000,212924,坡道平面,23.25,2500000,,RPRNMLMKOHLGFAE97CB,國揚鉑御,A棟10號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,9.12,住,,,1150530,土地1建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.22,0,0,0,無,無,18570000,215898,坡道平面,23.25,2600000,,RPSNMLMKOHLGFAE08CB,國揚鉑御,A棟10號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,18.05,住,,,1150522,土地1建物1車位1,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.94,3,2,2,有,無,32950000,206217,坡道平面,23.25,2700000,,RPVNMLMKOHLGFAE38CB,國揚鉑御,A棟8號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,9.22,住,,,1150530,土地1建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.04,0,0,0,無,無,18840000,215804,坡道平面,23.25,2700000,,RPXNMLMKOHLGFAE58CB,國揚鉑御,A棟9號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,16.73,住,,,1150521,土地1建物1車位1,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.74,3,2,2,有,無,31610000,212636,坡道平面,23.25,2800000,,RPQOMLMKOHLGFAE97CB,國揚鉑御,A棟13號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,16.73,住,,,1150523,土地1建物1車位1,二十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.81,3,2,2,有,無,33300000,224993,坡道平面,23.25,2800000,,RPROMLMKOHLGFAE08CB,國揚鉑御,A棟13號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,8.34,住,,,1150529,土地1建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.85,0,0,0,無,無,16260000,205030,坡道平面,23.25,2400000,,RPUOMLMKOHLGFAE38CB,國揚鉑御,A棟16號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段194地號,15.26,住,,,1150523,土地1建物1車位1,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.01,3,2,2,有,無,26720000,193277,坡道平面,23.25,2800000,,RPVPMLMKOHLGFAE58CB,國揚鉑御,B棟9號,
前金區,房地(土地+建物)+車位,高雄市前金區七賢二路394號,6.42,商,,,1150521,土地24建物1車位1,五層,32,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.3,2,2,2,有,無,16400000,135778,坡道機械,8.93,1550000,,RPPQMLMKOHLGFAE08CB,豐邑TOP+,A5棟5號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區泉州街,15.62,住,,,1150525,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.48,2,2,2,有,無,19000000,133375,升降平面,28.27,1900000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLOKOHLGFBE08CB,文化星匯,A棟1號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區華新街,9.5,商,,,1150528,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.41,1,1,2,有,無,15170000,128576,坡道平面,34.98,2000000,,RPPNMLQKOHLGFBE28CB,水精湛 No 2,A3棟2號,
橋頭區,房地(土地+建物),高雄市橋頭區橋新三路,12.59,商,,,1150523,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.16,2,2,2,有,無,12250000,137393,,0.0,0,,RPPNMLRKOHLGFFE78CB,達麗世界學,A棟A5-06F號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區泉州街,10.95,住,,,1150524,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.11,0,1,2,有,無,14680000,142253,升降平面,28.27,1900000,,RPPNMLTKOHLGFBE58CB,文化星匯,B棟1號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區泉州街,15.46,住,,,1150531,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.18,2,2,2,有,無,19600000,139469,升降平面,28.27,1900000,,RPPNMLPLOHLGFBE28CB,文化星匯,A棟2號,
前金區,房地(土地+建物)+車位,高雄市前金區北金段359地號,5.92,商,,,1150529,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.03,2,1,1,有,無,10400000,137200,坡道平面,26.45,2500000,,RPPNMLPLOHLGFAE28DB,立有迎新,A6棟3號,
