鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
北屯區,土地,青田段1022地號,37.0,都市：其他:排水道,,,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,839160,22680,,0.0,0,包含公共設施保留地用地；,RPPNMLOKOHLGFBB77DA,0.0,0.0,0.0,無,001
西屯區,房地(土地+建物),臺中市西屯區至善路１６３號十一樓之２,3.47,住,,,1150601,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830819,29.09,1,0,1,有,有,2680000,92128,,0.0,0,,RPUPMLSJOHLGFCB88DA,17.76,0.0,3.97,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路１９號八樓之７,5.65,商,,,1150609,土地1建物1車位1,八層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造、鋼筋混凝土造,1140618,98.47,2,1,1,有,有,14880000,151112,坡道機械,13.01,0,,RPWPMLPKOHLGFCB88DA,49.3,0.0,6.45,有,002
后里區,土地,新中社段542地號,277.35,,特定農業區,農牧用地,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1680000,6057,,0.0,0,,RPPOMLTJOHLGFDB48DA,0.0,0.0,0.0,無,
沙鹿區,房地(土地+建物),臺中市沙鹿區興安路６４之３號五樓之４７,4.54,住,,,1150606,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090825,14.5,1,1,1,有,有,1600000,110345,,0.0,0,,RPWNMLMKOHLGFFB68DA,7.74,0.0,1.58,有,003
沙鹿區,土地,榜文段114地號,384.1,都市：其他:保護區,,,1150609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1510454,3932,,0.0,0,,RPPNMLSKOHLGFFB58DA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),臺中市東勢區東崎路五段３６３號,53.92,住,,,1150601,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0681123,137.2,3,1,3,有,無,6000000,43732,,0.0,0,,RPSNMLQKOHLGFGB78DA,137.2,0.0,0.0,無,
大雅區,房地(土地+建物)+車位,臺中市大雅區月祥路９０號九樓之１,30.46,住,,,1150601,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121228,154.12,3,2,2,有,有,14030000,101044,坡道平面,29.62,1450000,,RPRNMLOJOHLGFHB48DA,76.13,0.0,7.61,有,
龍井區,土地,龍田段1580地號,7.0,住,,,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,275275,39325,,0.0,0,,RPQNMLQKOHLGFKB98DA,0.0,0.0,0.0,無,004
大雅區,土地,自強段745-1地號,43.0,,特定農業區,甲種建築用地,1150601,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,58140,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLRKOHLGFHB78EA,0.0,0.0,0.0,無,
太平區,土地,麗園段30地號,6.36,,鄉村區,乙種建築用地,1150607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,79883,12560,,0.0,0,,RPPNMLPKOHLGFJB78EA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區太平路１１２號６樓之５,7.45,住,,,1150602,土地2建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820831,51.96,1,0,1,有,有,3400000,65435,,0.0,0,增建:左側窗戶改為落地窗,RPXNMLPKOHLGFBB68DA,36.05,3.6,0.0,有,005
神岡區,土地,溪洲段210地號,10.84,,特定農業區,農牧用地,1150608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,81750,7542,,0.0,0,,RPTNMLQKOHLGFDB58DA,0.0,0.0,0.0,無,006
潭子區,房地(土地+建物),臺中市潭子區興豐山莊２２２號,91.53,,鄉村區,乙種建築用地,1150602,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700215,91.02,4,1,2,有,無,147005,1615,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQNMLPKOHLGFHB58DA,91.02,0.0,0.0,無,
大里區,房地(土地+建物)+車位,臺中市大里區好來七街２３號,24.21,,鄉村區,乙種建築用地,1150609,土地1建物1車位1,地下一層,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0810430,98.82,3,2,2,有,有,3200000,32385,坡道平面,0.0,0,,RPQOMLMKOHLGFIB48DA,71.51,18.6,0.0,有,007
大肚區,土地,文昌段1762-1地號,21.0,農,,,1150605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,603250,28726,,0.0,0,本買賣含所有地上物。未登記建物；畸零地或有合併使用效益；,RPPNMLQKOHLGFKB88DA,0.0,0.0,0.0,無,
北區,土地,新賴厝九段1035地號,3.84,住,,,1150604,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,580000,151042,,0.0,0,,RPVOMLTJOHLGFBB88DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區櫻花路３０號６樓之３０,3.36,,,,1150602,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841110,25.62,1,1,1,有,有,1970000,76893,,0.0,0,,RPPTMLOJOHLGFCB38DA,16.78,0.0,0.0,有,008
